#{"t_start": 1750661489.9693646, "env_id": "None"}
r,l,t
-3.165307,1,2.504701
-3.158926,1,2.527265
-3.153114,1,2.552542
-3.167078,1,2.574887
-3.175329,1,2.596856
-3.171189,1,2.620032
-3.161869,1,2.642756
-3.168859,1,2.667672
-3.17048,1,2.690889
-3.16513,1,2.713297
-3.155225,1,2.736353
-3.159783,1,2.761841
-3.175324,1,2.785952
-3.171927,1,2.80759
-3.177149,1,2.829703
-3.161588,1,2.855161
-3.171135,1,2.878829
-3.162516,1,2.902871
-3.177098,1,2.926277
-3.176858,1,2.948923
-3.165558,1,2.974391
-3.16633,1,2.996546
-3.170569,1,3.01859
-3.17715,1,3.0416
-3.153749,1,3.067091
-3.176976,1,3.090045
-3.16129,1,3.113067
-3.155425,1,3.136638
-3.16411,1,3.16178
-3.173897,1,3.184043
-3.169694,1,3.207405
-3.167886,1,3.230626
-3.174644,1,3.253464
-3.157347,1,3.279807
-3.169024,1,3.302489
-3.164527,1,3.325878
-3.159315,1,3.34834
-3.158487,1,3.373738
-3.164187,1,3.397267
-3.158771,1,3.4203
-3.177134,1,3.443145
-3.173415,1,3.465689
-3.171836,1,3.490898
-3.169122,1,3.514161
-3.161974,1,3.536217
-3.172431,1,3.558984
-3.177041,1,3.584058
-3.169408,1,3.606773
-3.156995,1,3.628277
-3.155693,1,3.652098
-3.169747,1,3.678714
-3.163106,1,3.702007
-3.16272,1,3.723954
-3.162014,1,3.746509
-3.16275,1,3.769956
-3.158191,1,3.796551
-3.164255,1,3.81864
-3.165444,1,3.840742
-3.162282,1,3.86307
-3.170887,1,3.889102
-3.164428,1,3.912051
-3.176159,1,3.934239
-3.167209,1,3.955999
-3.161751,1,3.980006
-3.173025,1,4.005412
-3.176745,1,4.028202
-3.170974,1,4.051238
-3.166366,1,4.074221
-3.176893,1,4.099105
-3.176536,1,4.122224
-3.177144,1,4.144381
-3.161626,1,4.166091
-3.165909,1,4.192048
-3.166254,1,4.215452
-3.161897,1,4.237781
-3.152755,1,4.260971
-3.161844,1,4.284234
-3.176649,1,4.308181
-3.159831,1,4.331297
-3.177104,1,4.354344
-3.169639,1,4.377105
-3.168205,1,4.40258
-3.16239,1,4.425662
-3.161405,1,4.448115
-3.164034,1,4.470759
-3.171498,1,4.493889
-3.15247,1,4.51893
-3.160129,1,4.541378
-3.175975,1,4.563744
-3.15497,1,4.587068
-3.160404,1,4.612848
-3.168574,1,4.635504
-3.161709,1,4.658583
-3.158161,1,4.681275
-3.161849,1,4.705972
-3.168088,1,4.728754
-3.156136,1,4.751479
-3.159621,1,4.774892
-3.167153,1,4.797897
-3.15885,1,4.948745
-3.160064,1,4.972095
-3.171908,1,4.995178
-3.177047,1,5.017381
-3.162978,1,5.042967
-3.176062,1,5.065623
-3.174769,1,5.088681
-3.16323,1,5.111899
-3.173025,1,5.138328
-3.170195,1,5.160805
-3.17299,1,5.183823
-3.174361,1,5.207301
-3.162628,1,5.229648
-3.16703,1,5.255827
-3.157551,1,5.279299
-3.172295,1,5.302695
-3.172833,1,5.325539
-3.171741,1,5.350272
-3.17364,1,5.373178
-3.1629,1,5.395375
-3.161832,1,5.419222
-3.155793,1,5.444503
-3.173562,1,5.467105
-3.154975,1,5.489417
-3.171729,1,5.513035
-3.164672,1,5.5353
-3.163215,1,5.561343
-3.166292,1,5.58463
-3.162313,1,5.607017
-3.176645,1,5.62976
-3.164448,1,5.654418
-3.16143,1,5.677488
-3.160817,1,5.700359
-3.166145,1,5.723561
-3.162674,1,5.745276
-3.16048,1,5.771054
-3.176982,1,5.794631
-3.167224,1,5.817385
-3.16547,1,5.841108
-3.167262,1,5.866454
-3.160987,1,5.889303
-3.162934,1,5.912033
-3.158236,1,5.934046
-3.163203,1,5.958626
-3.166164,1,5.980352
-3.162716,1,6.003579
-3.165181,1,6.026837
-3.161663,1,6.049032
-3.176429,1,6.073794
-3.17317,1,6.096283
-3.158689,1,6.119426
-3.172915,1,6.142496
-3.167828,1,6.167966
-3.162911,1,6.190408
-3.164269,1,6.213596
-3.162521,1,6.237408
-3.160045,1,6.2602
-3.176989,1,6.285681
-3.164456,1,6.307304
-3.162653,1,6.330053
-3.162394,1,6.35271
-3.165343,1,6.377645
-3.17183,1,6.400551
-3.163316,1,6.423498
-3.174369,1,6.446308
-3.169551,1,6.46868
-3.167984,1,6.494947
-3.176291,1,6.518071
-3.16135,1,6.540441
-3.167445,1,6.562076
-3.163264,1,6.586313
-3.162935,1,6.60931
-3.164065,1,6.632581
-3.165246,1,6.654807
-3.161371,1,6.68064
-3.166082,1,6.703655
-3.168888,1,6.726388
-3.176976,1,6.748908
-3.151915,1,6.772674
-3.16253,1,6.798297
-3.160208,1,6.821272
-3.162956,1,6.843451
-3.172345,1,6.866289
-3.169385,1,6.892078
-3.162266,1,6.915637
-3.166489,1,6.938142
-3.159588,1,6.961511
-3.157115,1,6.984037
-3.177093,1,7.009441
-3.166146,1,7.032615
-3.162784,1,7.054722
-3.161356,1,7.077668
-3.175055,1,7.103308
-3.162284,1,7.125789
-3.176306,1,7.148928
-3.174329,1,7.171772
-3.166226,1,7.197011
-3.174237,1,7.221418
-3.168165,1,7.243944
-3.157364,1,7.266769
-3.159029,1,7.414161
-3.158714,1,7.437463
-3.157058,1,7.46064
-3.173344,1,7.483548
-3.161354,1,7.509317
-3.15512,1,7.532181
-3.170395,1,7.555341
-3.173454,1,7.577547
-3.165785,1,7.599986
-3.177028,1,7.62583
-3.158146,1,7.64894
-3.167604,1,7.671158
-3.162137,1,7.694293
-3.162151,1,7.720205
-3.169053,1,7.743396
-3.168656,1,7.765302
-3.165894,1,7.788136
-3.174621,1,7.813266
-3.166357,1,7.83516
-3.169455,1,7.857275
-3.173773,1,7.879893
-3.157732,1,7.902688
-3.162257,1,7.928152
-3.176227,1,7.950345
-3.159458,1,7.972648
-3.162,1,7.994445
-3.163045,1,8.019021
-3.169175,1,8.041393
-3.15727,1,8.06383
-3.171434,1,8.086119
-3.165066,1,8.109226
-3.163607,1,8.134048
-3.171335,1,8.156826
-3.165386,1,8.178986
-3.161378,1,8.201728
-3.157817,1,8.226652
-3.163502,1,8.249348
-3.177024,1,8.272297
-3.177097,1,8.294939
-3.1768,1,8.317034
-3.163167,1,8.343332
-3.158813,1,8.365871
-3.174851,1,8.388942
-3.163118,1,8.411871
-3.168463,1,8.438146
-3.175569,1,8.460552
-3.165009,1,8.482943
-3.1755,1,8.505181
-3.163617,1,8.527814
-3.172358,1,8.55236
-3.174431,1,8.57527
-3.169748,1,8.598301
-3.176266,1,8.620599
-3.174382,1,8.645961
-3.165276,1,8.668827
-3.170417,1,8.692266
-3.161708,1,8.714906
-3.170583,1,8.741537
-3.158094,1,8.7642
-3.162628,1,8.787969
-3.167559,1,8.810563
-3.164078,1,8.833702
-3.160751,1,8.85919
-3.172629,1,8.881573
-3.165671,1,8.904148
-3.173572,1,8.926213
-3.171184,1,8.952116
-3.175985,1,8.975831
-3.174202,1,8.998777
-3.162091,1,9.021322
-3.165463,1,9.046624
-3.175784,1,9.071226
-3.156971,1,9.094203
-3.164577,1,9.116986
-3.16272,1,9.139777
-3.153164,1,9.166049
-3.167173,1,9.188756
-3.162117,1,9.211251
-3.162111,1,9.234033
-3.161097,1,9.259398
-3.159074,1,9.282495
-3.1722,1,9.306455
-3.17268,1,9.329136
-3.158667,1,9.352584
-3.164516,1,9.378057
-3.177127,1,9.400098
-3.16345,1,9.422838
-3.158874,1,9.446109
-3.174318,1,9.471242
-3.177018,1,9.494788
-3.168996,1,9.517581
-3.171072,1,9.540199
-3.154443,1,9.566201
-3.172129,1,9.588112
-3.17312,1,9.610766
-3.167631,1,9.633035
-3.175453,1,9.655588
-3.158713,1,9.679524
-3.163204,1,9.702252
-3.166317,1,9.724424
-3.156491,1,9.878119
-3.168781,1,9.90031
-3.17702,1,9.923624
-3.171938,1,9.946831
-3.172014,1,9.969476
-3.159603,1,9.995698
-3.161104,1,10.018035
-3.161747,1,10.041004
-3.169343,1,10.063538
-3.170159,1,10.088211
-3.158272,1,10.110786
-3.170925,1,10.132173
-3.162873,1,10.154985
-3.169618,1,10.180113
-3.169602,1,10.203734
-3.169009,1,10.226158
-3.170567,1,10.248948
-3.176764,1,10.271372
-3.161592,1,10.295966
-3.175471,1,10.31965
-3.165252,1,10.342616
-3.170522,1,10.364978
-3.157037,1,10.390948
-3.156741,1,10.414642
-3.169364,1,10.437508
-3.172727,1,10.459235
-3.173783,1,10.48221
-3.157972,1,10.507712
-3.162601,1,10.530558
-3.169597,1,10.55249
-3.172975,1,10.575253
-3.172714,1,10.600147
-3.164661,1,10.623027
-3.16159,1,10.645728
-3.153617,1,10.668525
-3.173652,1,10.690459
-3.172656,1,10.715431
-3.171055,1,10.737922
-3.158836,1,10.759582
-3.165513,1,10.78134
-3.173014,1,10.806836
-3.155098,1,10.829459
-3.163885,1,10.8517
-3.161019,1,10.874646
-3.161937,1,10.897158
-3.16546,1,10.923344
-3.153312,1,10.944992
-3.175565,1,10.968218
-3.157964,1,10.990624
-3.170945,1,11.015704
-3.158641,1,11.038596
-3.163077,1,11.060796
-3.173445,1,11.08327
-3.15739,1,11.108491
-3.165919,1,11.129706
-3.152114,1,11.153611
-3.162583,1,11.175951
-3.159143,1,11.199396
-3.16727,1,11.224265
-3.162797,1,11.247052
-3.164927,1,11.269117
-3.172735,1,11.29164
-3.175094,1,11.317053
-3.17162,1,11.338955
-3.171391,1,11.361836
-3.170984,1,11.384311
-3.164559,1,11.407135
-3.162396,1,11.433025
-3.169662,1,11.455986
-3.16234,1,11.478575
-3.176014,1,11.501234
-3.154953,1,11.526571
-3.16255,1,11.548572
-3.175593,1,11.572137
-3.16214,1,11.594746
-3.17024,1,11.617141
-3.176242,1,11.642721
-3.176907,1,11.665105
-3.16437,1,11.68781
-3.167911,1,11.710385
-3.176955,1,11.735763
-3.175127,1,11.758485
-3.172015,1,11.781554
-3.172407,1,11.803995
-3.175273,1,11.829193
-3.156821,1,11.851692
-3.172949,1,11.873499
-3.16266,1,11.897147
-3.162253,1,11.920078
-3.16046,1,11.945438
-3.161318,1,11.968961
-3.159014,1,11.992026
-3.159748,1,12.015273
-3.159901,1,12.041129
-3.163322,1,12.06367
-3.163538,1,12.087073
-3.174471,1,12.109159
-3.165027,1,12.131173
-3.169461,1,12.156848
-3.156322,1,12.179963
-3.163284,1,12.323271
-3.177143,1,12.348771
