#{"t_start": 1750661642.9672747, "env_id": "None"}
r,l,t
-19.328087,1,9.698825
-22.241939,1,9.724357
-28.574766,1,9.747314
-19.323479,1,9.769765
-24.829991,1,9.793189
-21.325671,1,9.817127
-19.33605,1,9.838869
-19.332098,1,9.860502
-21.309322,1,9.881893
-21.294647,1,9.904535
-19.312697,1,9.928734
-23.986244,1,9.952063
-19.321879,1,9.974769
-24.799633,1,9.997206
-23.978428,1,10.02122
-22.257659,1,10.042686
-19.349164,1,10.065688
-28.59232,1,10.088254
-28.579921,1,10.110229
-28.575023,1,10.134219
-24.811906,1,10.156854
-21.323305,1,10.178066
-21.31047,1,10.200066
-23.982319,1,10.224572
-22.265263,1,10.247039
-21.341915,1,10.268267
-28.574899,1,10.291455
-21.312108,1,10.313544
-22.25335,1,10.336938
-22.246555,1,10.35926
-21.321867,1,10.382249
-22.248295,1,10.405037
-21.320164,1,10.428142
-22.247004,1,10.450904
-21.31927,1,10.473448
-22.250139,1,10.49591
-22.25988,1,10.518327
-22.234611,1,10.542914
-24.833418,1,10.56462
-19.347692,1,10.587393
-28.583504,1,10.609957
-19.3361,1,10.633943
-19.324367,1,10.657319
-22.235558,1,10.679599
-23.982615,1,10.70224
-19.320071,1,10.727005
-19.349155,1,10.750701
-24.834716,1,10.773205
-19.324502,1,10.795773
-22.253306,1,10.817384
-22.255905,1,10.841605
-19.324981,1,10.863671
-19.304189,1,10.885323
-19.344536,1,10.909034
-21.323667,1,10.933515
-21.305877,1,10.955588
-23.99127,1,10.977738
-23.986934,1,10.999783
-28.584984,1,11.021782
-23.994112,1,11.045897
-22.235811,1,11.068586
-22.239962,1,11.090104
-24.814363,1,11.112931
-28.570401,1,11.134892
-19.321139,1,11.159443
-24.812355,1,11.182108
-19.31683,1,11.204781
-24.829118,1,11.227231
-21.325803,1,11.250833
-21.318759,1,11.273676
-28.584204,1,11.297078
-22.230562,1,11.319703
-21.294136,1,11.343091
-19.334397,1,11.36514
-24.809132,1,11.388407
-22.264237,1,11.411274
-21.317294,1,11.432674
-22.246801,1,11.457559
-24.003655,1,11.480408
-24.821558,1,11.503046
-21.325475,1,11.526804
-22.254558,1,11.551164
-23.975011,1,11.574306
-28.593646,1,11.596727
-19.316746,1,11.619518
-19.340174,1,11.643315
-28.579844,1,11.667129
-19.313412,1,11.68902
-19.330527,1,11.710588
-19.305837,1,11.733079
-19.322905,1,11.757609
-24.826868,1,11.779925
-19.321154,1,11.803224
-19.318637,1,11.824506
-23.98028,1,11.847796
-19.33996,1,11.871759
-24.833006,1,11.893358
-22.251189,1,11.916504
-24.815695,1,11.939439
-23.982121,1,11.962704
-28.578569,1,12.112616
-21.319256,1,12.134972
-22.229578,1,12.157893
-19.325198,1,12.184394
-23.977313,1,12.207035
-19.34603,1,12.229384
-19.306565,1,12.252107
-21.31285,1,12.277507
-22.251509,1,12.299954
-19.309832,1,12.321581
-19.331085,1,12.344291
-22.251872,1,12.366794
-19.345252,1,12.392398
-24.802642,1,12.414002
-24.827368,1,12.43698
-24.797505,1,12.459949
-19.326699,1,12.485117
-22.235256,1,12.507071
-28.59355,1,12.529418
-19.316205,1,12.552571
-21.325304,1,12.57529
-28.577987,1,12.600809
-24.808172,1,12.624242
-19.319588,1,12.648132
-19.340284,1,12.671019
-24.838253,1,12.697222
-28.593536,1,12.720089
-19.319563,1,12.741157
-19.308077,1,12.762897
-19.347248,1,12.788692
-28.582144,1,12.811764
-24.825836,1,12.834281
-19.328712,1,12.856888
-21.324353,1,12.879563
-19.338131,1,12.90538
-24.823635,1,12.926759
-21.318093,1,12.949253
-19.349063,1,12.971253
-19.321252,1,12.996895
-19.321593,1,13.020051
-24.815126,1,13.042989
-23.997987,1,13.065316
-22.254646,1,13.087495
-21.322276,1,13.112862
-19.330381,1,13.135084
-21.313922,1,13.157599
-28.57443,1,13.179934
-23.97673,1,13.207363
-28.587223,1,13.230728
-24.805895,1,13.253637
-28.586793,1,13.276939
-21.329511,1,13.300557
-19.334585,1,13.326188
-28.573994,1,13.348136
-24.818203,1,13.370459
-28.585517,1,13.393672
-21.343698,1,13.419678
-22.247336,1,13.442681
-19.325644,1,13.46526
-23.99583,1,13.487406
-21.318437,1,13.512147
-28.581461,1,13.535944
-24.805733,1,13.558504
-19.332359,1,13.58128
-19.33441,1,13.605073
-22.22843,1,13.631453
-24.816301,1,13.654203
-23.97856,1,13.675924
-24.004512,1,13.698838
-21.321358,1,13.724941
-19.328814,1,13.747755
-21.303456,1,13.769562
-23.974916,1,13.792166
-24.833587,1,13.815176
-23.994854,1,13.841038
-19.335143,1,13.863108
-19.324686,1,13.88554
-19.322812,1,13.90871
-19.316114,1,13.934975
-24.817254,1,13.958321
-19.328431,1,13.981247
-28.580683,1,14.004311
-19.318629,1,14.026914
-24.808823,1,14.052587
-22.236196,1,14.07447
-28.580253,1,14.09723
-24.830505,1,14.120518
-19.319612,1,14.145273
-19.331117,1,14.168038
-19.301313,1,14.191129
-22.254611,1,14.214783
-19.335708,1,14.240898
-28.581212,1,14.26364
-22.247903,1,14.28643
-19.307152,1,14.309367
-23.998067,1,14.333424
-24.801483,1,14.359637
-23.990593,1,14.382635
-24.797687,1,14.405568
-19.322264,1,14.428077
-19.318499,1,14.587377
-22.244619,1,14.61165
-22.243219,1,14.63513
-24.826558,1,14.66098
-22.253203,1,14.685631
-24.797853,1,14.708431
-28.586386,1,14.729877
-24.836975,1,14.753186
-22.228236,1,14.777798
-19.30844,1,14.800431
-23.992417,1,14.82313
-24.004491,1,14.845213
-22.25012,1,14.869742
-23.975944,1,14.892623
-19.347886,1,14.915227
-28.597099,1,14.937624
-28.597681,1,14.961072
-22.246813,1,14.983423
-22.243689,1,15.00598
-21.340715,1,15.028164
-22.259256,1,15.050124
-23.98645,1,15.075199
-28.589663,1,15.097661
-19.321366,1,15.12081
-22.243961,1,15.143812
-23.993203,1,15.168397
-28.571026,1,15.191208
-28.576025,1,15.214144
-24.818956,1,15.23688
-19.337838,1,15.258632
-28.578235,1,15.282671
-19.323219,1,15.304566
-19.315504,1,15.327565
-28.575795,1,15.350138
-21.296831,1,15.375432
-22.240377,1,15.398744
-19.343555,1,15.420297
-22.25038,1,15.442682
-23.989212,1,15.465552
-21.318981,1,15.489711
-22.242328,1,15.512326
-24.81576,1,15.535238
-21.329979,1,15.558516
-24.820189,1,15.582443
-24.0105,1,15.605278
-21.299288,1,15.627098
-21.319684,1,15.650366
-19.320572,1,15.672443
-19.321785,1,15.696289
-19.33855,1,15.719963
-23.993633,1,15.742134
-23.99224,1,15.764319
-24.833257,1,15.788542
-28.584954,1,15.810338
-22.246755,1,15.832498
-24.836792,1,15.85443
-22.244939,1,15.876398
-19.327071,1,15.901396
-22.239187,1,15.923998
-19.324332,1,15.946064
-19.323413,1,15.967807
-23.987294,1,15.99394
-22.266555,1,16.017291
-22.228453,1,16.039562
-23.982027,1,16.062373
-24.814683,1,16.085366
-19.332391,1,16.110256
-24.006318,1,16.132905
-28.56769,1,16.155128
-24.809679,1,16.177539
-19.345497,1,16.203294
-22.22837,1,16.226223
-21.316347,1,16.248948
-28.588031,1,16.271704
-19.339237,1,16.293875
-21.338744,1,16.318687
-28.592893,1,16.341344
-24.813747,1,16.364255
-28.583852,1,16.387261
-19.347058,1,16.413984
-19.321145,1,16.437129
-19.318644,1,16.458654
-22.261483,1,16.481825
-19.33783,1,16.504883
-28.581854,1,16.531906
-24.009895,1,16.555313
-19.338333,1,16.577541
-19.311826,1,16.59986
-24.820612,1,16.626296
-21.320007,1,16.649442
-19.318408,1,16.672245
-23.975782,1,16.695343
-23.99493,1,16.720279
-22.247543,1,16.742315
-22.238661,1,16.765637
-21.331134,1,16.788154
-24.805195,1,16.811079
-22.257975,1,16.837439
-21.29501,1,16.859903
-21.318023,1,16.882454
-24.803092,1,17.043705
-23.990377,1,17.066546
-23.976289,1,17.090343
-21.312007,1,17.113353
-19.343301,1,17.139976
-21.341905,1,17.162257
-19.321602,1,17.18581
-22.234009,1,17.209289
-21.342837,1,17.231893
-19.329092,1,17.257235
-21.310231,1,17.279278
-22.255849,1,17.302123
-19.323792,1,17.325471
-28.589614,1,17.351427
-21.294292,1,17.372847
-24.00305,1,17.395765
-19.336195,1,17.419748
-21.297694,1,17.442317
-19.338204,1,17.467223
-19.344462,1,17.490292
-24.823065,1,17.51293
-19.337292,1,17.535461
-28.587023,1,17.561814
-24.810944,1,17.583884
-19.314277,1,17.606156
-19.311104,1,17.628774
-24.832263,1,17.65139
-23.992373,1,17.676638
-19.316916,1,17.698665
-21.29964,1,17.721201
-19.343371,1,17.74353
-19.348933,1,17.769037
-24.010885,1,17.792196
-21.32548,1,17.814258
-28.587373,1,17.84747
-21.298202,1,17.873205
-24.81782,1,17.896066
-19.348377,1,17.919711
-21.310782,1,17.942498
-22.257066,1,17.969201
-23.995321,1,17.992699
-21.336792,1,18.015874
-24.822592,1,18.038961
-19.32461,1,18.062602
-24.826741,1,18.089455
-19.322218,1,18.113018
-24.8047,1,18.13662
-24.819585,1,18.160624
-28.58371,1,18.186551
-21.294143,1,18.208793
-19.33094,1,18.23121
-19.340139,1,18.254823
-23.992817,1,18.28003
-19.324926,1,18.302837
-28.581742,1,18.325121
-19.330509,1,18.347672
-19.320916,1,18.369042
-23.989547,1,18.394526
-24.821592,1,18.418046
-19.319625,1,18.441885
-21.321298,1,18.464122
-23.996376,1,18.490599
-22.259841,1,18.513038
-19.32239,1,18.534504
-19.32231,1,18.556971
-22.264233,1,18.578658
-19.30268,1,18.60365
-21.321297,1,18.626017
-24.817508,1,18.649308
-21.321243,1,18.672401
-24.83719,1,18.697511
-28.588763,1,18.720045
-19.320139,1,18.742053
-19.320663,1,18.764647
-19.341695,1,18.786778
-21.341837,1,18.812648
-28.570216,1,18.835678
-23.993956,1,18.859325
-22.24673,1,18.881924
-28.582465,1,18.907636
-28.589468,1,18.931202
-24.832619,1,18.954241
-19.333464,1,18.977166
-22.247873,1,19.003403
-19.347979,1,19.026046
-28.584138,1,19.048457
-28.5778,1,19.070611
-21.320716,1,19.092293
-21.314066,1,19.117968
-28.584851,1,19.141392
-24.800654,1,19.163101
-24.83811,1,19.185568
-22.259041,1,19.211568
-19.348944,1,19.233404
-24.837592,1,19.255424
-28.573012,1,19.278056
-19.337215,1,19.300823
-23.993073,1,19.327218
-23.992897,1,19.349838
-19.325412,1,19.372329
-24.811011,1,19.545149
-22.25387,1,19.578251
-28.595629,1,19.604069
-24.00254,1,19.630435
-24.802505,1,19.654474
-19.328703,1,19.677586
-19.336336,1,19.701304
-19.334515,1,19.724673
-23.989716,1,19.751213
-21.307774,1,19.773761
-21.316717,1,19.79673
-21.312045,1,19.818984
-21.338065,1,19.844234
-22.228898,1,19.868057
-22.263357,1,19.890355
-21.314722,1,19.913372
-24.817993,1,19.93957
-28.580975,1,19.962371
-28.571944,1,19.986706
-23.980623,1,20.009761
-22.239251,1,20.032976
-19.302071,1,20.058271
-28.579505,1,20.081144
-22.238802,1,20.104772
-19.32128,1,20.126842
-28.596892,1,20.152479
-28.583715,1,20.175447
-24.838206,1,20.199817
-28.566648,1,20.222959
-19.325877,1,20.248425
-24.821306,1,20.270441
-19.317723,1,20.293563
-23.996363,1,20.317194
-24.008342,1,20.34168
-19.315957,1,20.367843
-23.979712,1,20.391933
-24.809257,1,20.415168
-21.303879,1,20.43822
-24.812154,1,20.463376
-24.815917,1,20.486543
-22.258177,1,20.508401
-22.24445,1,20.531025
-28.578866,1,20.556154
-21.317697,1,20.579952
-23.99186,1,20.602087
-21.311895,1,20.624943
-22.253159,1,20.648571
-23.996973,1,20.674539
-22.248,1,20.697144
-21.318793,1,20.719326
-21.294192,1,20.741262
-19.34526,1,20.767411
-19.341724,1,20.790857
-22.260667,1,20.813197
-28.591019,1,20.836392
-19.32405,1,20.862445
-28.575128,1,20.885522
-24.807984,1,20.909355
-23.991609,1,20.932567
-22.249647,1,20.955321
-19.32451,1,20.981891
-22.23846,1,21.005546
-19.340559,1,21.029083
-19.330097,1,21.052385
-28.585571,1,21.077598
-19.318061,1,21.101636
-19.320476,1,21.124299
-28.582221,1,21.147905
-24.005124,1,21.174514
-19.327387,1,21.197564
-21.311597,1,21.21979
-23.991819,1,21.242652
-24.010916,1,21.266265
-21.339283,1,21.291715
-28.583365,1,21.314307
-19.333177,1,21.337424
-28.578081,1,21.360464
-24.823471,1,21.38588
-24.818428,1,21.408894
-28.57298,1,21.432153
-22.247363,1,21.454091
-24.806842,1,21.480311
-28.567199,1,21.503546
-24.838141,1,21.527135
-19.318816,1,21.549687
-24.832646,1,21.572601
-22.247356,1,21.598284
-24.816964,1,21.621566
-19.325668,1,21.643748
-21.339243,1,21.666873
-19.322992,1,21.692538
-24.821057,1,21.716487
-28.586389,1,21.740097
-28.594549,1,21.762796
-28.582157,1,21.788848
-23.985692,1,21.811659
-23.984237,1,21.833915
-21.336634,1,21.857293
-19.333097,1,21.880332
-22.233085,1,21.904763
-24.000359,1,22.057377
-24.834725,1,22.080278
-22.234479,1,22.107569
-28.57915,1,22.130236
-22.248255,1,22.152999
-21.312859,1,22.175403
-28.585479,1,22.19849
-28.589421,1,22.225073
-19.341327,1,22.247329
-24.009979,1,22.270315
-22.22819,1,22.293193
-22.237371,1,22.318768
-28.587986,1,328.554019
-21.323905,1,328.575986
-21.315044,1,328.597686
