#{"t_start": 1750636327.9714198, "env_id": "None"}
r,l,t
-14.150077,21,63.149531
-11.071247,15,63.39502
-16.736442,26,63.83335
-10.432761,19,64.154683
-14.669994,23,64.539465
-19.377746,29,65.020247
-12.478997,15,65.265719
-12.495204,25,65.690775
-18.179698,29,66.166459
-14.037575,19,66.486331
-4.564887,16,66.747199
-14.319097,26,67.180957
-14.714476,22,67.732207
-7.603881,22,68.102669
-12.066094,15,68.352452
-11.273283,17,68.633859
-13.302155,18,68.93553
-11.144001,18,69.230445
-12.94843,23,69.613475
-9.07384,13,69.830148
-15.30917,29,70.309841
-16.03016,22,70.673162
-13.891743,21,71.020445
-9.43102,11,71.205385
-9.831665,14,71.446095
-9.784071,14,71.675513
-11.398426,12,72.056738
-13.051679,24,72.455022
-9.661134,12,72.653244
-11.014857,17,72.929218
-13.915155,22,73.29225
-10.245257,14,73.521065
-13.913202,23,73.910199
-12.271154,17,74.190763
-29.327315,51,75.044967
-20.541539,47,75.825351
-11.27751,19,76.145799
-12.838855,19,76.648541
-11.598069,18,76.947728
-9.835806,16,77.221633
-21.691711,34,77.785907
-10.686916,14,78.021846
-11.068117,15,78.271541
-16.238804,28,78.732608
-13.781655,19,79.05106
-14.728547,17,79.329196
-15.358266,23,79.710047
-12.841423,15,79.961561
-11.620669,15,80.209359
-14.231117,20,80.538467
-10.735852,14,80.952998
-13.515432,25,81.37109
-15.614422,23,81.757153
-16.700737,20,82.086934
-9.222138,12,82.281497
-10.040906,15,82.537445
-14.217502,26,82.975563
-22.30615,36,83.590781
-12.828757,18,83.889106
-15.993041,36,84.492467
-15.113493,26,84.930652
-12.460526,17,85.395467
-13.950783,26,85.83103
-13.070156,24,86.235133
-9.58711,13,86.454717
-13.665401,19,86.7655
-14.702499,22,87.130154
-10.394365,13,87.349018
-10.865111,20,87.678476
-12.705104,23,88.050487
-17.18973,26,88.485422
-9.265267,12,88.683225
-12.803085,25,89.088334
-10.75126,11,89.269993
-16.639564,20,89.789535
-11.63002,23,90.169254
-21.161203,34,90.731475
-16.400934,27,91.181722
-13.221449,25,91.597103
-11.990374,13,91.817479
-12.17915,19,92.137481
-17.01491,30,92.635883
-16.331988,23,93.020108
-6.983195,18,93.315919
-14.823065,18,93.614829
-12.831605,16,93.883153
-4.098389,14,94.302574
-13.604284,17,94.591438
-13.632295,23,94.975593
-11.270708,20,95.311272
-13.191352,28,95.794867
-15.827695,19,96.119279
-10.510972,13,96.337956
-13.979435,23,96.720518
-11.395741,12,96.920052
-11.021015,20,97.253978
-11.145024,12,97.455607
-17.376308,22,97.814923
-13.815252,18,98.109602
-12.266678,17,98.395297
-14.007981,19,98.900301
-10.830071,11,99.09584
-9.077028,12,99.332132
-9.349455,13,99.562474
-11.962311,16,99.827969
-9.420675,12,100.028123
-14.710424,17,100.315618
-12.279073,17,100.617106
-11.312476,22,101.018932
-11.928787,15,101.268263
-14.9844,20,101.600901
-10.753204,22,101.967513
-9.023471,11,102.170465
-10.493372,16,102.44155
-10.998383,12,102.641111
-17.133013,23,103.03544
-9.841474,14,103.460666
-9.191358,12,103.658042
-16.434891,20,104.002535
-11.688336,19,104.320887
-9.627823,11,104.504852
-11.367909,20,104.847219
-13.195534,15,105.094707
-18.115566,22,105.462483
-9.657169,14,105.69609
-12.429429,17,105.975552
-8.824578,12,106.197924
-9.978549,18,106.499344
-14.349661,18,106.796353
-14.08768,22,107.166468
-12.138972,13,107.385498
-10.970042,12,107.767141
-9.772688,12,107.962822
-14.228809,22,108.323797
-11.817271,20,108.655868
-14.95214,21,109.01423
-14.014827,20,109.345856
-13.054208,19,109.66271
-9.229096,11,109.84627
-10.021946,19,110.169408
-5.441289,17,110.449571
-6.971499,18,110.749403
-13.45407,27,111.200689
-11.492919,22,111.577264
-4.628978,17,111.857391
-16.065087,19,112.35949
-9.335669,15,112.608666
-11.749425,15,112.857927
-11.055542,18,113.15833
-9.073768,11,113.34216
-15.157809,30,113.840055
-9.447794,12,114.044806
-9.70796,12,114.250994
-10.585762,14,114.481441
-9.74144,16,114.75258
-12.560901,18,115.048071
-13.17716,17,115.327473
-11.591353,19,115.648821
-8.812748,11,115.831495
-13.977635,21,116.183245
-13.854806,19,116.695728
-10.340532,12,116.889728
-16.482039,25,117.312324
-15.328798,18,117.608296
-13.270297,19,117.926888
-13.556467,24,118.323716
-11.070229,12,118.525281
-8.691342,13,118.744339
-10.928901,15,118.997926
-15.203295,18,119.311472
-15.051779,23,119.693302
-10.802406,11,119.881286
-9.718068,12,120.079548
-13.523726,19,120.394083
-10.774372,11,120.578818
-8.581884,11,120.761944
-10.426918,15,121.187802
-14.300121,21,121.538099
-9.408378,17,121.824299
-11.402266,17,122.193483
-9.292415,11,122.408771
-12.766923,14,122.642978
-14.797338,30,123.139927
-9.575115,12,123.338619
-4.451675,16,123.609606
-9.192605,11,123.794177
-12.926111,16,124.063492
-11.523115,16,124.333557
-10.779537,15,124.583414
-12.089124,14,124.817909
-16.294891,19,125.13362
-10.959652,16,125.401143
-10.37938,17,125.868502
-9.718399,16,126.138071
-9.242593,12,126.337525
-12.075851,23,126.723866
-12.42584,31,127.245358
-8.787601,11,127.427744
-9.822944,12,127.625655
-15.260195,22,127.992044
-16.729861,21,128.347555
-5.760897,18,128.648697
-9.144284,11,128.825131
-9.265432,10,128.990749
-10.650409,14,129.226766
-11.712291,17,129.512837
-9.1254,14,129.743813
-8.968042,12,129.945696
-10.875428,17,130.397869
-10.886605,15,130.654746
-7.295063,19,130.96616
-9.322731,11,131.150127
-15.203664,20,131.475835
-14.429825,27,131.927062
-9.297703,12,132.135466
-18.388463,22,132.504615
-14.359735,17,132.788585
-11.862506,17,133.073471
-8.955867,10,133.246378
-3.877512,13,133.461703
-13.139225,19,133.777026
-8.755489,11,133.964232
-15.482341,32,134.677019
-9.84968,13,134.896301
-13.842345,21,135.253165
-14.14031,18,135.559098
-15.682173,23,135.937673
-11.264007,12,136.135776
-12.657879,21,136.479315
-13.986225,16,136.746339
-12.004441,22,137.111623
-10.798793,16,137.375367
-11.97349,16,137.644583
-16.792994,21,138.002652
-11.489692,21,138.352884
-9.135549,12,138.552537
-9.767858,12,138.75879
-9.425297,11,139.117475
-4.453075,16,139.389317
-9.203793,12,139.595158
-12.670907,17,139.877265
-8.75389,11,140.060205
-11.397192,15,140.310201
-11.899473,21,140.659789
-4.952148,15,140.915183
-12.30406,23,141.291833
-10.250788,10,141.460076
-9.697024,12,141.668836
-9.809817,12,141.871765
-11.606834,19,142.185599
-10.969332,12,142.386437
-9.087912,14,142.625824
-10.260196,16,142.889467
-10.494132,14,143.118253
-15.501858,22,143.654007
-8.876398,11,143.833692
-13.489113,20,144.163824
-12.301312,16,144.432799
-8.774395,11,144.614491
-5.773975,18,144.908594
-9.378434,15,145.161479
-9.101241,12,145.362238
-10.743218,17,145.646145
-13.841956,20,145.979604
-11.922044,17,146.262691
-10.128456,13,146.474046
-10.436844,11,146.658548
-8.797942,12,146.856042
-4.398025,16,147.128486
-10.274003,14,147.364053
-3.749372,13,147.582638
-10.758703,15,148.002203
-16.772115,25,148.420391
-8.521372,11,148.600157
-10.696961,11,148.788903
-12.648524,18,149.082962
-11.751225,17,149.370489
-10.643079,15,149.620025
-10.18977,18,149.928855
-11.00379,15,150.173453
-12.751223,23,150.561778
-4.225148,14,150.793833
-13.357888,16,151.062951
-14.351846,26,151.499683
-12.824324,17,151.780441
-10.30794,13,152.003615
-11.398521,13,152.23095
-9.879786,12,152.613821
-12.915785,17,152.900954
-9.345977,15,153.154471
-9.463462,11,153.335865
-10.292785,16,153.606815
-10.13953,18,153.908411
-10.235519,11,154.096884
-10.495193,19,154.423305
-10.637665,11,154.619049
-9.312086,13,154.844276
-9.138314,11,155.029665
-18.005621,22,155.405216
-13.320552,17,155.70154
-9.815202,12,155.896769
-12.560552,16,156.168348
-8.98087,11,156.349913
-12.205291,19,156.663449
-9.821468,12,157.041371
-12.777686,17,157.330759
-4.888003,15,157.585213
-10.785481,17,157.865682
-11.582454,22,158.231048
-13.035976,15,158.483775
-11.58595,13,158.69822
-12.437563,18,159.002495
-10.171017,14,159.232861
-12.534975,18,159.530041
-15.491327,18,159.833358
-3.804361,13,160.050324
-10.235902,16,160.321227
-11.823473,17,160.598513
-16.874743,21,160.944662
-13.979702,17,161.410392
-9.257964,11,161.595602
-4.305971,15,161.850825
-14.90405,27,162.304837
-11.491696,15,162.570779
-10.583504,17,162.86972
-10.612864,11,163.056778
-9.311518,12,163.255574
-10.464588,19,163.56719
-10.318709,13,163.785476
-8.352531,10,163.951111
-9.390577,11,164.13738
-10.462153,12,164.340783
-15.182414,20,164.673386
-9.596247,17,164.969796
-10.984583,18,165.279306
-9.408617,15,165.529978
-11.962485,16,165.987241
-9.006663,11,166.174382
-8.739634,10,166.347529
-8.584549,12,166.547608
-10.52239,11,166.731027
-3.939573,13,166.948242
-9.454616,11,167.129997
-12.930374,15,167.379915
-10.030751,18,167.686007
-13.23291,18,167.981419
-11.182225,12,168.183619
-9.378319,12,168.378368
-9.700456,12,168.57944
-12.112636,17,168.86341
-9.757564,12,169.067837
-4.892232,16,169.337776
-11.36948,13,169.552204
-9.137951,11,169.738855
-10.917277,11,169.921531
-15.727161,24,170.491246
-12.580114,17,170.773719
-9.880302,15,171.027439
-11.232814,16,171.294573
-12.090954,14,171.53163
-18.825354,25,171.948662
-10.44523,16,172.215361
-11.360205,14,172.449968
-8.787621,11,172.627804
-11.006256,12,172.828396
-13.739897,16,173.095527
-10.620783,11,173.276769
-4.694093,15,173.528431
-11.775061,15,173.779835
-10.052806,15,174.028934
-14.621928,22,174.39677
-10.650597,11,174.582224
-10.844648,12,174.956842
-4.005608,14,175.194908
-13.585749,27,175.643643
-12.312687,17,175.928657
-10.238533,11,176.115997
-10.616184,12,176.314847
-8.514173,11,176.502816
-10.966872,19,176.821798
-10.57306,11,177.007467
-11.052255,13,177.222076
-10.363664,12,177.419151
-9.722903,17,177.710523
-9.164426,11,177.900541
-13.599827,20,178.236949
-12.415814,19,178.552831
-8.9504,11,178.737876
-12.198639,16,179.002271
-9.649328,13,179.394479
-3.731195,13,179.615915
-12.237156,19,179.930762
-9.839207,14,180.164758
-8.396045,10,180.329422
-11.95643,14,180.565766
-10.595615,18,180.87645
-14.63004,22,181.23782
-8.84709,11,181.422989
-11.258339,15,181.66778
-11.579591,13,181.881822
-3.744531,13,182.196709
-9.826944,12,182.442719
-11.857688,13,182.658575
-11.1141,16,182.929764
-4.096926,14,183.164342
-11.428877,15,183.417627
-14.577943,23,183.981736
-11.482323,14,184.216539
-12.690354,17,184.50872
-10.164924,15,184.769094
-4.566391,16,185.041788
-12.931136,17,185.328143
-9.93598,16,185.605617
-11.365822,14,185.846283
-12.827899,18,186.154074
-8.768036,11,186.336415
-11.934641,15,186.587356
-11.049117,20,186.931131
-12.632959,18,187.239379
-9.825256,12,187.445737
-11.887467,17,187.730655
-13.316197,17,188.011262
-4.904037,15,188.442124
-13.444607,18,188.742472
-8.674456,11,188.931828
-3.984405,13,189.152895
-4.298346,15,189.400591
-12.737419,19,189.720554
-9.189402,11,189.898602
-12.319239,18,190.195246
-9.691094,14,190.435025
-9.823062,11,190.622241
-13.938225,20,190.948284
-10.762582,20,191.285341
-9.12189,12,191.485792
-3.903578,14,191.717555
-4.573402,14,191.950179
-13.748573,23,192.341634
-4.275253,14,192.58185
-10.220131,17,193.052567
-11.984882,13,193.269654
-11.719646,13,193.490224
-9.270683,11,193.67007
-5.06429,15,193.922673
-9.850635,12,194.124485
-11.442197,15,194.380428
-11.375848,18,194.682366
-8.871468,12,194.886044
-3.860068,13,195.104416
-14.522976,18,195.418292
-12.984136,25,195.839925
-10.83575,13,196.059763
-11.810503,13,196.272149
-5.118486,18,196.585028
-9.192972,13,196.799389
-8.812171,11,196.986072
-8.881008,12,197.191895
-10.425843,11,197.554824
-9.675672,12,197.762231
-12.631099,15,198.018456
-11.169225,12,198.218824
-11.251955,12,198.418202
-12.282478,17,198.702494
-16.447062,22,199.066909
-11.814802,16,199.33895
-13.567119,19,199.657049
-10.099791,16,199.924073
-11.327012,14,200.159518
-4.065317,14,200.396234
-9.924372,14,200.628707
-3.76781,13,200.843248
-13.867518,22,201.209897
-11.850128,13,201.428371
-11.592749,12,201.629677
-9.982131,13,202.033663
-12.803653,23,202.42041
-13.287106,18,202.725647
-4.0157,14,202.954899
-12.325267,21,203.301615
-11.606014,15,203.552982
-10.959384,16,203.810244
-11.795464,13,204.02372
-10.631141,11,204.210641
-9.580993,11,204.395539
-10.635095,11,204.583038
-10.146475,12,204.782593
-10.737233,11,204.969617
-9.286319,11,205.154209
-13.636532,21,205.505714
-13.228175,20,205.83624
-9.218148,12,206.039104
-5.366846,16,206.483642
-15.96577,19,206.797971
-10.68079,18,207.097936
-8.539025,11,207.277583
-11.480586,16,207.539514
-9.528869,12,207.743448
-18.398943,26,208.182007
-8.622147,11,208.359615
-8.740208,12,208.563019
-9.784907,17,208.846802
-12.95415,19,209.17348
-5.018141,17,209.453868
-9.548403,11,209.641927
-8.823026,11,209.832435
-8.685353,12,210.035353
-10.328882,18,210.335576
-9.116518,11,210.523348
-13.176087,18,211.012488
-14.23318,17,211.338795
-10.996538,16,211.672778
-5.311428,17,211.971153
-4.528845,15,212.228085
-10.678325,16,212.498742
-11.503062,21,212.859962
-10.772235,11,213.049197
-14.63683,17,213.335307
-4.894936,15,213.585683
-10.013936,18,213.892589
-11.01372,15,214.148918
-13.144314,17,214.428937
-11.522607,13,214.651108
-13.683121,21,215.005153
-11.283335,12,215.20605
-4.881267,17,215.689157
-9.641968,17,215.980762
-8.231963,22,216.351457
-12.701568,17,216.633654
-10.414525,14,216.86774
-9.951434,17,217.167471
-8.406076,11,217.378647
-11.222077,14,217.615654
-4.663156,16,217.885695
-11.848047,13,218.099673
-8.892831,12,218.295905
-11.231931,12,218.502966
-11.738707,20,218.837388
-10.714976,18,219.141227
-9.01636,11,219.321567
-10.37886,13,219.540519
