#{"t_start": 1750636327.971273, "env_id": "None"}
r,l,t
-3.71809,13,150.967476
-8.567925,12,151.161506
-10.722652,17,151.452392
-10.1897,15,151.703591
-12.202865,16,151.974586
-11.271587,18,152.469743
-18.076222,23,152.849582
-12.354689,16,153.11802
-11.975027,19,153.445764
-9.397134,12,153.649667
-17.532737,22,154.018877
-9.427832,11,154.198262
-9.581842,15,154.462018
-11.618453,12,154.677727
-12.277567,16,154.950569
-9.149852,12,155.155209
-11.802703,15,155.412221
-15.426897,18,155.718837
-8.772448,11,155.902952
-10.954105,15,156.155604
-13.996888,21,156.497609
-4.989802,15,156.752466
-11.483241,21,157.283946
-10.332095,11,157.469123
-12.539221,15,157.722121
-10.298907,18,158.019855
-10.677825,13,158.238143
-8.802894,10,158.399769
-11.387757,13,158.620176
-12.629512,19,158.931791
-12.917871,16,159.201115
-8.98881,12,159.397986
-4.1339,14,159.634649
-12.338395,21,159.989278
-9.784039,16,160.247501
-10.351266,18,160.553532
-8.953596,11,160.731263
-13.367127,24,161.138368
-13.818876,19,161.631348
-15.788728,19,161.956662
-13.737,20,162.29209
-9.48163,12,162.50688
-10.871259,13,162.735863
-3.784038,13,162.958555
-10.114593,15,163.207858
-4.077484,14,163.435974
-12.7285,20,163.77242
-10.005826,10,163.935099
-9.358752,11,164.122207
-4.348998,16,164.397647
-9.355422,11,164.574294
-12.202598,16,164.835344
-9.247083,15,165.104186
-10.082425,16,165.386716
-13.450525,19,165.708442
-12.730756,19,166.217968
-13.200992,16,166.482232
-11.244767,12,166.685294
-11.244199,19,167.003757
-4.714252,14,167.235308
-11.11136,16,167.504816
-9.086924,13,167.718615
-11.136496,14,167.95182
-10.023283,13,168.16703
-11.495789,13,168.385432
-9.547167,16,168.651942
-13.456139,24,169.050906
-13.779243,16,169.324384
-12.536308,14,169.559106
-10.553086,17,169.838649
-9.761471,12,170.037075
-13.201001,20,170.547544
-11.48567,15,170.790863
-10.003745,13,171.011057
-9.482859,11,171.199747
-8.977971,11,171.381381
-9.773648,16,171.646124
-10.93157,13,171.863369
-11.710958,18,172.166798
-11.208915,16,172.436771
-8.706191,11,172.610911
-11.118889,24,173.00845
-12.498982,21,173.364785
-11.601672,15,173.617074
-8.72928,11,173.804523
-10.824576,18,174.097051
-16.136278,32,174.63101
-10.23266,13,175.032943
-13.694285,19,175.343938
-9.06999,12,175.545317
-4.191568,15,175.797901
-4.615539,16,176.068878
-4.177566,15,176.321807
-9.464247,15,176.576563
-13.710315,19,176.886886
-11.581831,22,177.260797
-9.207912,11,177.445308
-3.912056,13,177.661735
-10.534318,11,177.847074
-12.275246,14,178.091096
-14.70308,20,178.42405
-9.719793,17,178.709486
-11.756811,22,179.075283
-13.012424,16,179.516799
-10.962737,14,179.755695
-12.28967,19,180.064036
-5.997576,18,180.371995
-12.832228,16,180.632645
-11.661458,13,180.8538
-9.146306,11,181.043637
-13.684007,21,181.3929
-10.897085,18,181.685372
-9.123781,11,181.865939
-14.217923,21,182.358582
-13.559784,20,182.701972
-11.356263,17,182.981871
-10.613327,17,183.270729
-11.811409,18,183.564157
-9.64679,16,184.015731
-11.877438,18,184.317355
-12.616131,17,184.610646
-8.422988,10,184.793021
-12.977881,19,185.106712
-10.559993,11,185.298974
-5.092149,16,185.573623
-13.700411,20,185.925537
-9.895179,12,186.125152
-4.674937,16,186.391796
-5.247432,16,186.65977
-9.594736,11,186.849078
-4.963413,15,187.106061
-3.98702,14,187.339347
-10.709538,16,187.619255
-11.032404,17,187.897081
-10.358087,18,188.194065
-10.667619,14,188.613678
-11.415743,20,188.954765
-9.390769,12,189.159465
-13.437199,21,189.50877
-10.595613,11,189.688755
-9.317923,12,189.882531
-4.631548,14,190.116088
-9.551563,11,190.302971
-11.18947,14,190.540582
-11.120247,14,190.767468
-9.000194,11,190.954194
-10.494151,13,191.174496
-10.149076,17,191.453152
-15.942299,24,191.849749
-10.746012,14,192.082659
-12.744091,25,192.519474
-10.096331,16,192.973875
-11.924788,14,193.206703
-10.499461,14,193.440795
-5.180205,16,193.708408
-8.58992,10,193.875972
-9.30464,12,194.073354
-9.421241,12,194.283914
-8.632354,11,194.468526
-9.035013,11,194.647253
-9.986562,12,194.85251
-11.932477,16,195.128062
-11.411063,14,195.371633
-9.510905,12,195.579587
-11.794359,16,195.847811
-11.875242,14,196.085675
-5.000612,15,196.331543
-8.77219,11,196.5221
-8.625504,11,196.698287
-9.735218,17,196.986618
-10.464144,11,197.178547
-16.936887,22,197.730072
-13.625705,16,198.005829
-9.5474,11,198.189167
-9.738558,12,198.385154
-9.466061,11,198.572131
-10.342839,12,198.769095
-11.944589,17,199.053738
-10.129911,16,199.325831
-10.487808,15,199.577539
-9.111769,11,199.756276
-9.763606,15,200.003406
-4.253174,15,200.25845
-9.104847,11,200.44647
-10.731521,12,200.645127
-11.334652,16,200.908294
-11.046614,13,201.128824
-13.259558,20,201.468378
-12.754568,16,201.918749
-10.940068,19,202.241957
-9.36406,11,202.427359
-4.535606,17,202.713099
-11.213031,15,202.962825
-17.680837,27,203.403772
-9.159812,13,203.617982
-13.194453,19,203.926871
-8.836074,11,204.111796
-8.505674,11,204.29967
-12.084488,17,204.583042
-14.356788,22,204.956812
-11.385503,14,205.1877
-8.284146,10,205.357346
-11.720666,15,205.602962
-10.911614,18,205.911967
-9.710636,11,206.098618
-23.393009,34,206.831192
-12.118401,18,207.137549
-8.825913,11,207.315177
-11.952995,18,207.618275
-10.442143,16,207.884405
-8.970195,13,208.103789
-12.343257,25,208.516777
-11.387063,21,208.86412
-4.951873,17,209.159901
-4.986611,16,209.420924
-9.844536,17,209.714863
-9.138736,12,209.915883
-10.26673,15,210.17421
-9.090953,11,210.352718
-11.418861,12,210.563541
-16.899592,26,211.212047
-10.109943,12,211.459512
-4.597934,16,211.768552
-13.451408,17,212.061408
-8.905935,14,212.299914
-11.081107,12,212.499342
-9.157965,13,212.730573
-9.76493,12,212.933798
-8.662081,22,213.302699
-8.840178,12,213.50639
-11.838335,18,213.80216
-5.252886,17,214.099701
-11.088363,18,214.396468
-14.14327,16,214.668492
-10.314103,11,214.858168
-11.924385,15,215.103526
-10.102663,13,215.512333
-9.005106,11,215.708936
-9.969373,16,215.986848
-11.608696,21,216.337987
-8.780546,11,216.517704
-3.768405,13,216.738372
-11.925768,13,216.956955
-9.563183,11,217.154263
-10.290978,15,217.428721
-13.893565,21,217.792542
-10.431533,14,218.020601
-12.896609,18,218.311978
-4.747357,16,218.588097
-10.144023,12,218.788893
-12.789991,19,219.111828
-9.992791,10,219.276109
-9.793263,12,219.472218
-4.830028,15,219.731436
