#{"t_start": 1750636327.971288, "env_id": "None"}
r,l,t
-8.770473,11,136.796092
-13.870483,24,137.192975
-11.524728,16,137.461237
-9.971728,10,137.628068
-9.525891,11,137.816296
-11.718824,21,138.165759
-11.052164,12,138.368691
-4.070292,14,138.60194
-9.577663,15,138.859953
-10.322407,12,139.237421
-4.776388,15,139.492788
-10.982531,19,139.810623
-9.34481,16,140.076156
-10.119994,16,140.346199
-10.349819,19,140.66005
-10.66021,13,140.877609
-10.854025,13,141.092492
-11.249938,13,141.308557
-8.888719,11,141.493928
-9.491717,16,141.767669
-5.184492,16,142.032473
-16.293794,19,142.353786
-10.546427,13,142.574727
-11.342598,15,142.825815
-11.61429,14,143.057814
-14.001709,18,143.518605
-10.453116,15,143.766675
-17.097766,22,144.131313
-11.024454,18,144.432999
-8.745032,11,144.614478
-4.646371,14,144.844098
-9.160922,11,145.030391
-17.762864,36,145.630682
-5.085808,16,145.8945
-13.070475,15,146.146504
-9.340428,11,146.329582
-11.909946,17,146.611566
-8.7052,11,146.791409
-11.343322,16,147.060506
-5.828443,20,147.396361
-8.973699,11,147.582739
-5.495313,17,148.03949
-11.909789,18,148.338635
-10.792411,15,148.58431
-12.121369,19,148.903757
-3.898742,14,149.132687
-8.359545,11,149.320519
-15.397666,18,149.621201
-12.217483,17,149.912616
-10.403234,18,150.206277
-8.630469,10,150.373414
-11.209624,17,150.658143
-9.691706,17,150.943072
-9.09112,11,151.128767
-8.840931,11,151.31264
-9.574708,12,151.516566
-5.395231,16,151.780582
-4.65631,14,152.021717
-11.902009,22,152.580588
-5.055074,15,152.833306
-10.284628,14,153.06928
-7.450475,22,153.439545
-11.16281,12,153.642652
-12.686108,19,153.960547
-9.331802,11,154.150372
-15.530328,19,154.47867
-8.990088,10,154.65144
-10.347385,16,154.926293
-12.785122,21,155.293829
-11.734257,16,155.561542
-13.508132,20,155.896841
-9.384249,12,156.096001
-12.825153,16,156.365078
-12.323956,23,156.746632
-10.7636,20,157.258169
-12.829924,15,157.515518
-13.886264,25,157.9305
-3.942103,14,158.165836
-12.061598,15,158.416036
-9.439113,16,158.682737
-9.153596,15,158.931537
-13.95929,23,159.317582
-11.387699,12,159.514354
-14.209128,26,159.949426
-10.784609,19,160.264038
-8.314875,22,160.630515
-10.300898,17,160.912577
-9.561317,17,161.200464
-12.625783,18,161.683305
-9.533011,16,161.949688
-10.672898,17,162.23619
-4.83573,15,162.499444
-8.994082,12,162.710832
-10.991331,18,163.020458
-4.841021,15,163.272802
-12.221049,13,163.487294
-10.751525,11,163.666523
-10.903006,11,163.850614
-14.501326,17,164.137349
-10.632928,11,164.32295
-10.390122,16,164.590946
-9.954094,13,164.802943
-11.206353,20,165.15615
-11.095189,12,165.362949
-17.302376,21,165.721829
-11.81234,20,166.246907
-10.637811,11,166.430654
-9.34013,15,166.678739
-8.755898,11,166.866292
-9.048043,14,167.097224
-10.574886,11,167.281489
-11.887225,13,167.498626
-3.764176,13,167.718583
-4.24558,15,167.965781
-21.559431,48,168.760518
-13.895939,18,169.06752
-3.883053,13,169.286099
-8.507437,11,169.468793
-12.642584,19,169.788812
-13.274739,19,170.097447
-12.067104,19,170.594418
-9.448379,12,170.790867
-10.19667,17,171.077384
-10.202291,17,171.366161
-8.72857,10,171.531694
-8.89801,11,171.717062
-9.943418,16,171.980918
-9.190977,12,172.182905
-10.529875,14,172.414582
-15.515253,23,172.795042
-14.077302,16,173.059482
-3.866716,13,173.277457
-9.421422,12,173.479457
-9.667034,12,173.683016
-9.21652,11,173.865443
-10.148878,10,174.02896
-11.787339,13,174.249057
-5.184285,15,174.495689
-9.272966,11,174.859435
-13.579154,17,175.145235
-4.212088,15,175.393856
-12.79892,18,175.693009
-10.672462,17,175.978609
-11.380757,16,176.249552
-10.64891,13,176.469953
-4.640335,14,176.704041
-9.577621,17,176.990868
-9.417913,11,177.169879
-8.607416,11,177.355901
-11.915423,14,177.595941
-9.19269,13,177.813517
-9.244466,11,178.003368
-8.733716,13,178.221563
-9.86606,13,178.437272
-10.744403,21,178.78568
-11.269646,14,179.01945
-13.529978,18,179.492813
-11.942511,16,179.768932
-11.522926,13,179.983114
-21.559147,30,180.485155
-4.417524,15,180.735371
-9.023646,12,180.938054
-11.318507,14,181.171537
-13.219672,18,181.47534
-9.481432,17,181.751296
-4.827057,15,182.085393
-9.548724,17,182.42673
-4.610577,16,182.697047
-9.50923,12,182.895059
-9.645243,14,183.135088
-16.005287,20,183.467782
-9.858437,16,183.916881
-8.695622,11,184.10058
-12.880642,17,184.389815
-10.518579,11,184.578301
-13.410857,20,184.923563
-9.28323,11,185.106589
-12.620558,17,185.396861
-8.710195,13,185.624491
-8.913755,11,185.812983
-10.280104,13,186.035224
-15.92594,19,186.353033
-12.375716,15,186.603425
-9.949054,18,186.915123
-9.066626,11,187.099851
-13.081414,19,187.424831
-4.987589,16,187.698729
-11.37968,17,187.978627
-12.533334,17,188.442103
-9.963566,16,188.709198
-4.522868,17,188.99995
-14.832282,31,189.521436
-10.877151,11,189.704585
-12.43863,15,189.955659
-9.592386,11,190.131917
-10.024656,15,190.382308
-10.799347,18,190.687119
-10.699802,11,190.866425
-8.431177,11,191.05321
-3.78374,13,191.269098
-9.123605,12,191.469409
-12.719605,17,191.749958
-4.270161,14,191.982784
-12.387385,19,192.309187
-10.427988,18,192.614376
-4.975751,15,193.053129
-11.397579,19,193.37132
-9.029728,14,193.605531
-8.60722,11,193.790097
-10.831377,17,194.073041
-13.587838,21,194.428868
-8.971052,13,194.647299
-13.566102,19,194.968069
-10.695734,12,195.174474
-12.258543,13,195.401187
-8.893441,11,195.59238
-10.41789,20,195.926902
-10.065616,17,196.209899
-10.831099,19,196.535826
-5.226971,17,196.815517
-13.36868,16,197.085248
-10.279561,17,197.554302
-9.667029,12,197.762115
-11.039128,12,197.966767
-9.151373,11,198.147718
-14.168573,17,198.434798
-10.636124,11,198.6219
-9.162697,11,198.800486
-11.947131,15,199.04799
-8.376276,22,199.420024
-10.6922,11,199.607156
-7.179812,18,199.908706
-10.733815,19,200.225651
-9.053685,24,200.62909
-10.496756,15,200.874725
-10.834234,16,201.141661
-9.596633,12,201.347045
-9.626572,11,201.533501
-8.493466,10,201.876061
-13.660608,22,202.255731
-8.441972,10,202.42047
-11.928791,15,202.673569
-9.608594,11,202.857714
-14.464937,22,203.220123
-10.426712,18,203.520047
-9.27567,12,203.718828
-9.462935,12,203.911255
-11.165992,12,204.104856
-12.083306,16,204.379402
-13.022434,19,204.701141
-8.956877,10,204.868602
-7.3692,23,205.253131
-11.144785,14,205.489985
-4.665701,14,205.718542
-10.223911,13,205.942442
-10.165447,16,206.385622
-11.054345,16,206.649364
-8.919295,10,206.814476
-9.306317,11,206.996749
-10.152286,15,207.245482
-9.319626,11,207.426154
-4.870193,15,207.678981
-8.520544,11,207.858732
-10.415668,15,208.116959
-12.458902,17,208.391966
-8.558707,11,208.580257
-3.875427,13,208.795204
-3.730356,13,209.01437
-9.930112,15,209.270358
-10.179761,15,209.52213
-14.029805,16,209.796434
-11.489214,14,210.035511
-8.894406,12,210.237569
-9.27504,12,210.439587
-9.469319,15,210.880834
-8.616096,11,211.076576
-4.614875,14,211.339068
-10.377398,13,211.613125
-9.696474,12,211.834632
-10.37154,11,212.021894
-18.343,23,212.417591
-9.442587,13,212.639953
-13.34532,18,212.947069
-9.932657,17,213.231442
-5.338043,16,213.499584
-11.018238,22,213.875889
-3.938413,14,214.11267
-5.086475,16,214.380645
-8.628202,11,214.566612
-13.082995,15,214.815513
-12.701338,18,215.119983
-10.611554,11,215.489596
-9.59162,11,215.68897
-14.089937,27,216.150945
-4.400588,15,216.400172
-11.354212,14,216.634864
-10.694646,18,216.934264
-9.555715,12,217.148205
-3.692823,13,217.395369
-9.602397,17,217.682686
-10.658651,12,217.886083
-11.228028,15,218.131716
-5.839544,20,218.46673
-11.91976,17,218.756479
-11.129107,17,219.037397
-18.513338,26,219.472235
