#{"t_start": 1750636327.972878, "env_id": "None"}
r,l,t
-8.881093,11,111.135616
-14.093915,16,111.404249
-12.254344,23,111.790231
-9.791509,16,112.238421
-13.376963,18,112.538622
-11.019015,14,112.769925
-10.735431,17,113.055067
-12.324009,18,113.356474
-11.487399,18,113.659185
-11.047091,12,113.855815
-10.016182,12,114.059496
-12.303088,16,114.330613
-9.721159,12,114.529719
-12.286194,18,114.831887
-11.123631,15,115.079925
-9.224758,11,115.261848
-9.923918,14,115.492625
-12.529261,17,115.778854
-8.751481,11,115.967544
-10.579905,16,116.234211
-9.960677,13,116.460452
-11.341578,20,116.973629
-11.253388,21,117.327469
-9.076123,12,117.524088
-9.761098,11,117.705005
-12.843879,17,117.991787
-10.140422,14,118.223829
-11.680816,16,118.489842
-15.432452,24,118.896892
-18.5333,30,119.412751
-9.311168,11,119.595127
-10.823096,11,119.780807
-11.126217,12,119.979206
-9.406986,12,120.177394
-3.931867,14,120.408421
-16.165327,21,120.760603
-10.838776,18,121.234845
-12.149029,17,121.520433
-9.006161,11,121.708656
-10.5062,13,121.923296
-12.54431,14,122.264628
-10.915016,15,122.525648
-10.453144,15,122.777175
-9.346918,11,122.956855
-14.114309,28,123.424586
-11.637221,16,123.69323
-12.518725,17,123.98013
-11.154656,12,124.185178
-11.892459,13,124.401774
-9.278666,11,124.582354
-8.707932,11,124.764449
-10.954005,17,125.047185
-13.569057,21,125.399654
-11.781999,15,125.833742
-10.699254,11,126.018744
-10.353072,12,126.2211
-13.417069,16,126.488071
-9.409642,15,126.742017
-11.915145,16,127.00767
-11.715227,22,127.374433
-9.306319,13,127.588752
-9.021779,11,127.774481
-10.302983,12,127.973729
-9.564104,11,128.167755
-12.533146,21,128.510694
-9.950841,13,128.727778
-9.23356,11,128.908856
-13.618361,19,129.224905
-10.606223,17,129.511387
-11.45305,12,129.709782
-13.832417,19,130.197552
-9.473223,11,130.380062
-11.134593,17,130.669169
-11.350881,14,130.899201
-8.942528,11,131.084089
-11.007736,18,131.375278
-10.895775,16,131.641034
-13.141316,15,131.891787
-12.068846,15,132.149644
-9.059235,13,132.373401
-9.741021,16,132.637587
-9.317494,11,132.823005
-14.23457,23,133.209022
-10.589706,11,133.39406
-8.677236,12,133.595062
-14.0463,17,133.877999
-11.130234,18,134.180032
-9.663393,13,134.398696
-8.906715,14,134.809249
-11.195577,15,135.066055
-13.665693,18,135.370812
-12.178878,16,135.640931
-8.821707,11,135.820692
-10.577995,15,136.069505
-10.008017,16,136.331298
-9.068188,11,136.513686
-9.275927,11,136.69738
-9.187765,11,136.878583
-11.379395,14,137.110112
-11.869354,17,137.391279
-10.866553,11,137.575202
-9.738999,12,137.77749
-9.811555,12,137.981913
-13.429183,18,138.286623
-9.342295,11,138.466676
-9.25407,12,138.665812
-12.310596,14,139.083446
-11.514049,12,139.283994
-10.547662,19,139.609875
-11.976117,25,140.025438
-9.719242,12,140.223313
-10.376383,13,140.441697
-9.624957,12,140.640532
-14.281841,20,140.978116
-12.869478,14,141.206257
-12.090826,18,141.508644
-12.104369,17,141.797705
-10.884311,15,142.046919
-9.171151,11,142.232968
-8.873713,11,142.421289
-10.094611,16,142.689384
-14.059816,21,143.035786
-9.57689,13,143.249242
-12.367978,18,143.717721
-9.333842,16,143.981143
-9.111662,11,144.161967
-9.256717,11,144.346692
-11.140148,16,144.612691
-10.889758,15,144.858196
-11.500896,15,145.110571
-10.574819,19,145.430775
-9.786497,18,145.729405
-10.978078,16,145.994744
-9.14359,13,146.210101
-10.347403,13,146.42396
-9.183564,14,146.657241
-9.213257,11,146.837905
-10.756711,16,147.110398
-9.713034,17,147.394677
-8.532959,11,147.581162
-11.801992,13,147.968007
-14.002706,20,148.304616
-10.639108,11,148.48483
-11.684814,13,148.69875
-12.375773,17,148.985654
-9.227876,10,149.147041
-13.071625,19,149.467899
-9.448852,13,149.688232
-10.289155,13,149.910744
-8.907595,12,150.106634
-14.619241,21,150.454394
-10.301329,12,150.656164
-13.281761,18,150.959376
-13.978345,18,151.260984
-11.979431,23,151.647402
-11.902475,16,151.908725
-5.260942,17,152.212438
-10.786076,11,152.579423
-17.785647,22,152.952744
-4.842169,15,153.202042
-10.143342,10,153.367115
-10.879735,20,153.709911
-13.660366,23,154.096233
-7.962874,21,154.460453
-14.53191,22,154.842643
-12.00577,16,155.110929
-11.700053,15,155.370907
-4.806733,18,155.684169
-11.277132,20,156.011342
-8.707017,11,156.199754
-9.755875,13,156.410856
-15.074797,25,157.006634
-10.188356,10,157.173526
-11.67129,16,157.44443
-11.35013,15,157.697637
-4.748772,17,157.979017
-14.660703,28,158.450252
-14.086313,21,158.794706
-9.088935,11,158.979646
-10.618752,11,159.166768
-10.964537,15,159.412749
-10.677567,16,159.678642
-14.180461,17,159.965104
-13.324294,20,160.299456
-10.142638,12,160.496874
-3.749204,13,160.712967
-14.249363,26,161.15
-14.823636,22,161.698086
-9.095276,11,161.882175
-10.08396,10,162.052786
-11.148453,12,162.251582
-12.335408,16,162.534352
-11.628743,20,162.885253
-9.592526,11,163.070832
-9.334244,15,163.319054
-11.154853,12,163.518143
-9.985833,12,163.712705
-11.944095,14,163.950678
-9.07221,11,164.135711
-14.749144,18,164.44145
-12.068089,14,164.67122
-10.71958,15,164.929534
-9.716508,15,165.187462
-10.190171,13,165.414496
-11.881889,13,165.630268
-13.107576,20,166.156008
-13.768856,20,166.496178
-4.180259,14,166.72988
-4.789235,15,166.979599
-5.544187,17,167.263144
-10.377337,18,167.565592
-16.090463,31,168.079961
-10.052284,15,168.326917
-13.657063,23,168.710583
-9.546243,12,168.915553
-8.909287,11,169.097998
-12.822392,20,169.433714
-10.167223,13,169.651593
-9.673686,12,169.852744
-19.689417,36,170.625057
-4.263434,14,170.85464
-13.987461,22,171.228324
-17.183495,22,171.595191
-9.230147,15,171.844428
-10.546875,16,172.112282
-13.055362,18,172.413012
-14.728498,28,172.873704
-9.186445,12,173.078205
-13.071343,15,173.324197
-10.465741,19,173.644469
-9.245045,13,173.863557
-10.971961,15,174.111534
-16.005967,20,174.44401
-10.35282,16,174.890515
-5.348492,17,175.177187
-10.082407,13,175.391729
-10.048753,19,175.707035
-9.649898,12,175.907621
-10.288412,16,176.180018
-11.178213,14,176.41573
-10.083484,16,176.68642
-10.973447,13,176.900639
-9.515581,12,177.102632
-10.556868,18,177.400884
-8.750264,11,177.593282
-16.880142,28,178.06623
-12.401615,17,178.346803
-11.63851,19,178.665661
-11.859238,16,178.932895
-10.913426,15,179.360372
-11.750328,16,179.63011
-17.408607,34,180.198573
-9.705024,12,180.400193
-8.331911,11,180.580886
-8.317257,11,180.76618
-10.448246,14,181.002161
-11.542297,15,181.25379
-10.713777,11,181.438113
-8.649625,24,181.829629
-10.320817,13,182.138341
-10.436958,17,182.476079
-8.830565,11,182.657176
-9.717583,11,182.844586
-10.807858,19,183.162894
-10.472231,16,183.433415
-8.591402,11,183.611609
-9.593413,11,183.979867
-10.72435,15,184.230843
-8.922668,11,184.420583
-10.563789,15,184.679341
-4.614205,16,184.955865
-10.722532,11,185.138774
-19.287075,31,185.67532
-11.586536,12,185.880983
-10.082752,10,186.049362
-9.018848,11,186.232308
-9.660047,11,186.420114
-9.634775,13,186.633713
-14.209172,25,187.066142
-12.481631,15,187.320416
-9.495333,17,187.611162
-9.19151,12,187.813616
-5.349848,20,188.143712
-4.951584,15,188.571656
-10.321469,11,188.757465
-14.367349,18,189.063675
-10.980908,19,189.382165
-12.093173,16,189.654537
-9.176551,11,189.832393
-9.727479,12,190.032623
-12.337363,16,190.294817
-10.412424,19,190.621036
-9.182356,11,190.801854
-12.261754,13,191.014922
-11.489562,23,191.402522
-9.705859,16,191.664177
-10.007342,14,191.896485
-8.636712,11,192.080712
-10.425622,11,192.274433
-8.829642,11,192.460953
-15.674374,28,193.115341
-9.802768,17,193.40579
-9.930654,12,193.604067
-12.272901,15,193.8571
-8.909716,10,194.023071
-11.163818,12,194.226298
-9.355522,11,194.411289
-9.579213,13,194.629804
-10.529725,18,194.934166
-10.917292,13,195.156912
-11.822285,15,195.417002
-14.26247,20,195.753014
-14.035527,21,196.112483
-9.12998,14,196.343644
-13.071327,16,196.616021
-11.30558,14,196.847579
-8.893701,12,197.050204
-10.620137,14,197.471913
-10.168381,13,197.6898
-10.945328,22,198.065723
-11.907059,16,198.330025
-12.201564,14,198.564571
-10.926693,11,198.749788
-13.072095,15,198.996872
-10.125917,18,199.301437
-9.865237,15,199.553121
-9.055631,11,199.738021
-10.212034,13,199.95419
-13.449821,17,200.240304
-8.865697,11,200.427875
-3.740543,13,200.643117
-12.79099,19,200.955141
-11.913146,16,201.22585
-9.006839,11,201.41087
-13.023624,20,201.930194
-11.442813,22,202.302229
-8.992392,11,202.488354
-12.654334,18,202.793159
-11.411298,14,203.022908
-3.876025,13,203.235495
-12.65765,17,203.518577
-10.280465,20,203.843921
-8.553023,11,204.022107
-12.645117,19,204.34404
-5.000164,15,204.598079
-11.348045,14,204.830812
-13.685284,20,205.169558
-5.696714,18,205.471921
-10.813032,18,205.769571
-11.66886,25,206.367104
-9.50428,12,206.566903
-10.625383,17,206.846342
-11.023341,12,207.044872
-8.801969,11,207.227479
-9.700534,13,207.4411
-10.202837,17,207.725754
-9.991447,15,207.977781
-10.33886,14,208.212761
-8.832089,11,208.391088
-10.694616,11,208.578133
-10.117975,16,208.845804
-12.21737,18,209.15104
-9.480092,12,209.350231
-9.147161,11,209.536561
-10.091409,12,209.742934
-9.458154,11,209.929685
-11.885277,18,210.235569
-9.081654,11,210.418372
-13.176227,18,210.912016
-9.817295,12,211.130519
-10.309234,16,211.447159
-10.743362,19,211.816867
-11.219747,17,212.108737
-9.321297,11,212.292185
-12.263106,18,212.601774
-8.709673,12,212.809429
-12.211365,17,213.099693
-11.987139,16,213.367572
-8.510202,12,213.567312
-10.311867,15,213.816562
-10.153294,10,213.991594
-12.37502,16,214.261073
-8.526074,11,214.445311
-13.233928,15,214.699604
-9.733822,16,214.970167
-12.130398,15,215.220454
-9.956569,18,215.726888
-14.497592,24,216.132725
-9.160786,12,216.329866
-11.486389,13,216.548254
-9.031388,11,216.730057
-10.627522,11,216.916193
-9.028998,12,217.131308
-11.267439,12,217.360952
-15.224147,22,217.735598
-9.050314,11,217.919059
-4.648443,16,218.178468
-11.364797,14,218.413668
-5.270036,17,218.703315
-11.727788,15,218.954815
-9.084884,12,219.156525
-4.967949,15,219.404209
-4.353393,15,219.656643
