#{"t_start": 1750636327.971276, "env_id": "None"}
r,l,t
-10.065467,13,104.980011
-9.130504,15,105.232904
-13.712537,21,105.57763
-13.077208,20,105.910011
-10.740898,11,106.112321
-15.608882,25,106.536531
-9.125547,11,106.721684
-11.219211,20,107.052869
-11.129619,18,107.353078
-5.809553,18,107.829874
-10.73554,18,108.128547
-10.843354,16,108.396885
-9.497324,11,108.576353
-12.31703,17,108.858276
-10.671141,14,109.102452
-10.60753,14,109.330157
-10.242676,12,109.526791
-10.656781,11,109.716578
-9.373284,11,109.897455
-14.583284,21,110.250664
-9.907069,16,110.515669
-9.678913,16,110.783064
-10.138387,13,111.004728
-18.666685,23,111.38902
-11.106832,16,111.662605
-17.043657,26,112.275736
-9.654761,12,112.478438
-9.51321,12,112.674941
-13.590399,20,113.011071
-10.977133,11,113.190428
-16.315971,25,113.608033
-12.07642,15,113.864263
-10.871171,21,114.221969
-8.810789,11,114.403108
-11.038659,12,114.604357
-8.949451,11,114.785629
-11.154034,15,115.035474
-12.434895,17,115.312371
-12.970538,19,115.635702
-10.590142,16,115.906588
-13.542335,20,116.242891
-11.366937,12,116.445956
-10.700172,15,116.873883
-10.731711,13,117.097935
-11.70625,15,117.345992
-13.810081,19,117.656515
-11.089428,12,117.859523
-10.179509,15,118.11117
-15.529023,18,118.409638
-10.85865,11,118.59856
-15.507858,24,119.00497
-13.752289,22,119.382184
-8.929285,10,119.545054
-4.335037,15,119.799063
-11.996804,16,120.06368
-12.82338,20,120.393915
-9.719926,16,120.666792
-8.687954,11,120.843788
-10.146387,13,121.242979
-10.453686,16,121.504724
-9.060512,11,121.697281
-11.335555,18,122.069164
-10.782791,16,122.377763
-10.191708,17,122.660002
-9.201427,11,122.844513
-8.890356,11,123.023573
-10.709059,11,123.205762
-12.558356,19,123.531669
-12.568279,18,123.834065
-10.984014,16,124.100464
-13.14731,20,124.436006
-14.023687,21,124.788693
-10.942355,15,125.032797
-10.705345,11,125.221526
-8.642672,11,125.401087
-9.892246,17,125.868793
-10.580507,17,126.160835
-12.16488,22,126.530901
-11.281881,12,126.730302
-11.425209,18,127.033059
-9.015186,12,127.229813
-14.678452,20,127.557402
-9.487939,14,127.799048
-11.721415,20,128.137588
-12.615608,18,128.431332
-18.677277,24,128.831473
-10.553995,15,129.074606
-11.170531,14,129.316803
-10.827558,15,129.561262
-11.923694,22,129.933151
-8.746124,11,130.28642
-10.482096,21,130.641804
-10.764825,11,130.823436
-9.293571,11,131.004705
-10.527615,11,131.182399
-13.484191,16,131.442116
-9.088546,13,131.665051
-9.35263,14,131.893289
-10.12054,12,132.105914
-9.832662,12,132.307573
-10.729749,15,132.559523
-14.086055,29,133.044178
-9.826375,11,133.233394
-13.663974,16,133.495062
-12.96162,22,133.860085
-10.092725,10,134.035829
-14.541523,17,134.321567
-10.809954,14,134.72915
-10.666525,11,134.920138
-14.568591,22,135.292197
-16.633259,20,135.629838
-9.569363,12,135.822546
-11.836777,14,136.055405
-5.920833,21,136.399783
-12.445985,14,136.637415
-13.041815,17,136.912495
-9.468941,15,137.163565
-11.749885,14,137.399436
-9.704566,12,137.598629
-9.169889,11,137.786309
-9.07473,11,137.970532
-9.410867,16,138.242594
-11.596112,12,138.436281
-11.157088,15,138.693335
-9.429408,12,139.067991
-10.416626,16,139.338371
-11.776823,17,139.628975
-11.144811,16,139.900368
-12.380031,14,140.128654
-13.956259,21,140.475765
-9.252805,12,140.677032
-9.182778,13,140.895115
-12.222595,18,141.190958
-10.896823,19,141.517545
-11.384505,17,141.805692
-5.052716,15,142.05586
-8.411832,11,142.240684
-9.554311,12,142.445836
-11.221512,15,142.697604
-8.681965,12,142.889992
-12.372826,19,143.203484
-11.153068,14,143.606371
-8.727039,11,143.782979
-9.017376,10,143.951254
-9.133927,11,144.130406
-10.227699,17,144.416889
-8.717989,11,144.601349
-8.315405,21,144.948137
-10.838487,15,145.194346
-10.975799,13,145.419326
-10.482102,18,145.715784
-9.660171,12,145.917124
-8.735224,11,146.100701
-9.340197,12,146.29894
-13.044317,33,146.840193
-4.633159,17,147.135893
-12.444548,21,147.484385
-13.56682,25,148.072689
-10.317152,15,148.32567
-8.940405,12,148.523932
-9.198434,12,148.723215
-10.703116,11,148.903556
-14.140255,23,149.288108
-12.091791,17,149.574917
-8.512563,10,149.738952
-9.273315,15,149.994816
-14.6654,26,150.422745
-10.418009,18,150.728465
-3.969293,14,150.967053
-9.341213,26,151.401991
-9.08103,11,151.58778
-12.222969,20,151.917116
-9.868909,13,152.141805
-9.588946,17,152.614156
-10.193028,14,152.855966
-10.936255,16,153.124554
-13.972669,19,153.439619
-10.670761,11,153.626677
-13.019978,15,153.875128
-10.720534,11,154.065132
-9.259318,11,154.252559
-13.650272,23,154.658308
-10.024917,17,154.943357
-14.921053,22,155.323373
-14.912788,29,155.816542
-10.766107,19,156.136254
-9.500584,12,156.332925
-10.854942,19,156.650548
-8.945552,14,157.059124
-14.217496,25,157.482575
-15.169327,19,157.799103
-11.915695,16,158.068759
-9.884708,15,158.322278
-12.759135,17,158.600684
-10.688479,11,158.779276
-11.254227,16,159.054765
-10.914715,20,159.381999
-12.092129,22,159.754281
-12.106652,18,160.057036
-12.829411,15,160.307612
-8.892813,11,160.482631
-13.034172,15,160.736869
-10.729849,18,161.037558
-11.191174,13,161.436944
-11.85686,16,161.699568
-10.606378,17,161.987475
-4.746918,15,162.237029
-11.094982,12,162.440749
-9.108298,11,162.646364
-9.304601,11,162.839789
-10.237802,12,163.043219
-12.2934,19,163.35732
-16.568931,32,163.889636
-8.84105,11,164.075663
-9.508647,12,164.278307
-9.742848,16,164.541004
-4.326086,15,164.786912
-11.151125,16,165.071625
-14.729326,17,165.362028
-5.610869,19,165.688526
-9.249267,11,166.053802
-11.207762,13,166.286556
-9.09981,11,166.465909
-9.446751,13,166.686013
-9.356438,12,166.882752
-9.258308,11,167.064951
-16.742147,30,167.567435
-12.673683,18,167.866721
-14.602714,17,168.154216
-9.219887,13,168.36398
-8.808928,12,168.56319
-16.44342,20,168.903498
-11.857174,16,169.171333
-3.764922,13,169.38695
-8.574038,11,169.572196
-12.815031,14,169.806081
-16.714766,21,170.155456
-11.324873,14,170.561798
-13.156924,19,170.883208
-10.244432,17,171.159701
-13.483192,18,171.470352
-11.813024,13,171.68432
-9.470713,15,171.932201
-10.966687,13,172.146364
-12.301752,19,172.465465
-3.73017,13,172.6834
-9.402566,12,172.87591
-8.559914,11,173.066101
-9.939172,18,173.358234
-13.114273,18,173.669178
-13.886568,22,174.03515
-11.78628,16,174.296773
-10.30387,17,174.582781
-13.540403,19,175.080115
-9.195696,12,175.279934
-13.435188,17,175.566391
-4.845289,15,175.810655
-9.345867,16,176.087555
-9.458681,17,176.367614
-12.754871,19,176.687952
-9.938707,14,176.929389
-13.314406,20,177.254733
-12.11084,18,177.565078
-10.863368,19,177.886805
-10.993239,18,178.189801
-9.165374,12,178.387777
-9.258779,11,178.570649
-12.068921,17,178.856688
-19.35649,29,179.51027
-10.691775,13,179.735914
-14.138909,21,180.08792
-10.470593,16,180.352269
-10.313528,14,180.583008
-10.989305,11,180.774084
-14.559957,20,181.106207
-12.596256,18,181.406546
-8.977261,11,181.588537
-12.950546,15,181.836972
-8.692778,12,182.126629
-9.224111,11,182.364591
-10.159776,19,182.682639
-9.950072,13,182.90126
-10.188925,10,183.067592
-4.645587,15,183.320419
-10.438716,16,183.580707
-9.535085,15,184.022912
-10.197067,18,184.324082
-14.65115,25,184.755667
-8.822523,11,184.940342
-17.097704,26,185.378858
-11.586373,12,185.588924
-12.339641,18,185.905149
-9.239413,11,186.089408
-9.399474,11,186.271092
-4.822423,15,186.519458
-8.590251,11,186.713988
-11.213128,14,186.955652
-9.615147,11,187.141903
-9.805044,16,187.411914
-9.148734,11,187.599941
-11.259576,12,187.801743
-18.305069,23,188.177656
-14.33344,28,188.833035
-12.411937,15,189.087347
-10.912995,11,189.268383
-10.916035,13,189.489096
-11.331229,14,189.720894
-9.21793,11,189.905344
-17.398794,23,190.283081
-9.883408,13,190.501277
-12.469148,18,190.803144
-12.597474,18,191.103262
-3.924528,13,191.323259
-15.017015,23,191.704475
-10.148897,12,191.904338
-9.376869,11,192.089323
-9.607677,17,192.381116
-9.900854,15,192.630975
-19.256978,34,193.394295
-8.98041,10,193.559847
-10.811305,11,193.743887
-12.473912,20,194.079242
-11.748189,16,194.345122
-11.16826,18,194.65331
-11.813167,13,194.872456
-10.783438,18,195.180665
-13.248195,19,195.50729
-4.819723,15,195.755089
-9.894626,18,196.06625
-3.855615,13,196.279141
-3.861752,13,196.502681
-8.993347,11,196.682483
-12.00487,16,196.957084
-3.829,13,197.17162
-9.342903,16,197.630229
-5.52674,18,197.936093
-4.618304,14,198.172441
-12.673622,20,198.500641
-11.019041,14,198.734801
-10.311791,11,198.918076
-9.214794,11,199.110113
-11.418342,15,199.354841
-11.33334,12,199.554656
-9.406346,14,199.795932
-3.789693,13,200.00966
-10.700622,18,200.314979
-10.728723,16,200.582737
-9.929803,13,200.798241
-12.616902,23,201.181443
-12.038072,19,201.50422
-11.28677,15,201.938142
-10.607294,22,202.31073
-13.820189,17,202.595425
-14.425756,17,202.874423
-11.900269,16,203.141085
-7.715874,20,203.470575
-8.942136,12,203.670978
-11.534422,31,204.180901
-10.017626,18,204.487497
-12.167516,16,204.749615
-10.837011,14,204.991526
-8.865112,24,205.387885
-10.998489,15,205.635601
-11.464199,15,205.892336
-8.465815,11,206.079092
-9.937912,17,206.536171
-9.36395,14,206.768252
-9.811398,18,207.068492
-12.913911,15,207.309338
-3.933021,14,207.546969
-18.708182,44,208.279036
-8.933581,11,208.466938
-11.922155,17,208.743851
-9.354606,11,208.935532
-8.706742,12,209.139777
-3.764949,13,209.358408
-11.957616,13,209.578114
-3.701697,13,209.803086
-10.992251,18,210.101643
-12.9928,16,210.375281
-4.743839,15,210.81786
-8.307219,10,210.980615
-8.538523,11,211.191857
-9.779355,12,211.434901
-8.863081,10,211.639765
-10.907112,15,211.908719
-9.603305,14,212.145553
-11.018479,11,212.335215
-9.084125,11,212.522811
-11.248264,14,212.760087
-12.3117,17,213.055988
-11.287906,12,213.247756
-14.151747,20,213.5923
-9.403482,16,213.862773
-9.460269,11,214.041915
-12.760764,16,214.319107
-13.373522,20,214.652269
-10.225193,14,214.894191
-3.974411,14,215.120139
-8.825316,10,215.475783
-9.696694,12,215.695626
-8.562441,11,215.87775
-12.283848,14,216.121544
-4.031407,14,216.351403
-8.839355,11,216.534512
-5.170462,16,216.807042
-14.140273,20,217.154306
-15.584023,29,217.666987
-9.684552,12,217.869397
-4.251083,14,218.099986
-14.433548,22,218.472278
-8.869058,10,218.6431
-9.089566,11,218.821677
-11.284243,17,219.111259
-9.147339,11,219.295717
-4.287871,15,219.547222
