#{"t_start": 1750698658.259767, "env_id": "None"}
r,l,t
-14.819223,26,204.033792
-13.471397,22,204.397082
-10.981974,17,204.679918
-19.955451,28,205.146822
-16.073033,28,205.613379
-21.958327,39,206.252999
-22.706757,28,206.722238
-33.358155,64,207.786543
-19.733784,35,208.369317
-12.217321,20,208.704919
-14.821756,34,209.263027
-14.587743,22,209.62671
-19.798963,36,210.220961
-12.798097,25,210.637009
-17.703945,26,211.113694
-21.191078,41,211.817952
-13.471411,19,212.130316
-29.059008,66,213.233714
-17.335185,31,213.750617
-14.6958,20,214.081513
-21.485652,27,214.533873
-17.397927,26,214.95074
-21.468576,28,215.424357
-12.144034,18,215.723345
-20.242918,26,216.151191
-13.976644,24,216.544057
-22.840982,39,217.190336
-13.438768,23,217.571814
-13.598149,24,217.972569
-14.727848,24,218.371438
-20.584,38,218.995105
-16.370883,27,219.454248
-12.532123,21,219.8051
-15.520685,23,220.18213
-17.160641,30,220.674719
-17.35072,29,221.154346
-10.910237,15,221.410817
-18.451253,31,221.935093
-11.946817,14,222.172435
-13.423166,19,222.49148
-17.868526,31,223.086893
-18.573792,32,223.662844
-16.481714,31,224.184723
-14.715402,21,224.53505
-12.422192,18,224.839932
-11.245837,13,225.056415
-12.514856,21,225.42249
-15.940477,28,225.885822
-15.612312,23,226.266925
-15.795269,30,226.784443
-18.822918,37,227.392418
-15.028879,25,227.800343
-15.101848,19,228.120174
-21.142219,32,228.648777
-18.659027,29,229.132272
-19.537425,29,229.616698
-15.571939,23,230.008128
-12.957107,18,230.313663
-11.291782,14,230.545595
-15.038103,22,230.916723
-13.567591,19,231.231805
-21.225123,37,231.848795
-20.365238,31,232.370856
-12.431729,15,232.617737
-20.284214,32,233.161575
-14.348471,25,234.923114
-12.224963,18,235.225097
-23.415503,33,235.774579
-21.85459,40,236.442918
-18.224164,23,236.82824
-11.542323,17,237.114777
-16.19466,23,237.49021
-31.503237,62,238.544901
-17.276531,23,238.919319
-18.624233,27,239.360549
-10.79184,14,239.589005
-16.050517,19,239.910514
-15.113069,22,240.283417
-10.957483,15,240.53233
-13.710957,18,240.830629
-16.169181,24,241.240227
-13.647397,22,241.606051
-19.676181,36,242.224956
-14.425774,24,242.618201
-13.249017,24,243.018895
-22.762918,29,243.552943
-13.728665,22,243.921712
-17.029185,31,244.438107
-21.865025,44,245.1786
-10.962148,15,245.453736
-13.741355,24,245.855434
-10.619745,14,246.08767
-11.709765,13,246.309708
-13.963358,19,246.631154
-20.678621,27,247.087284
-15.987865,29,247.588758
-25.135709,44,248.328282
-11.670485,18,248.631961
-18.977677,24,249.02213
-11.513249,18,249.32382
-17.166678,23,249.702337
-16.443265,33,250.250134
-20.067832,33,250.791375
-16.745984,22,251.152022
-12.623101,22,251.524656
-23.079298,31,252.034606
-14.583846,19,252.347384
-11.748744,13,252.563592
-16.836275,33,253.117332
-11.008866,18,253.417913
-14.566742,18,253.725262
-13.435762,21,254.071943
-13.223555,17,254.365897
-12.008754,21,254.728828
-16.150648,24,255.134421
-15.439639,31,255.673852
-25.780094,45,256.418973
-20.389398,31,256.95444
-13.12179,15,257.196575
-11.801737,15,257.448812
-15.548811,26,257.882411
-14.360469,20,258.219896
-14.347647,26,258.663863
-15.259094,25,259.083506
-10.655468,16,259.357164
-16.019616,31,259.864145
-15.625343,21,260.213499
-19.622378,32,260.743942
-22.352143,41,261.42753
-22.940107,41,262.101466
-18.78189,27,262.534878
-19.666318,30,263.052162
-15.04162,26,263.484277
-11.053718,16,263.75097
-12.168945,17,264.03893
-20.20569,36,264.646909
-14.458291,26,265.075539
-22.855032,40,265.748894
-12.579865,19,266.065261
-21.944062,38,266.695311
-16.656565,21,268.395291
-12.956567,22,268.768396
-19.561706,27,269.22529
-19.467489,36,269.822986
-11.158855,14,270.054631
-11.889899,17,270.345446
-15.124828,20,270.673641
-16.754381,21,271.018283
-11.857334,19,271.339728
-10.41247,14,271.574575
-12.396798,15,271.831381
-11.56116,19,272.153081
-11.128834,18,272.4615
-11.789018,21,272.817775
-13.531446,16,273.088084
-11.997768,16,273.362012
-12.593445,21,273.70848
-16.037154,28,274.176269
-12.661292,24,274.583915
-9.029282,13,274.80207
-10.443527,16,275.06548
-10.445089,21,275.418498
-18.582185,28,275.867615
-12.909517,20,276.198639
-17.94123,23,276.579538
-16.43162,29,277.056741
-14.66063,21,277.404134
-19.458821,34,277.971518
-12.295677,16,278.234747
-17.459059,40,278.903338
-16.793085,21,279.252263
-14.710744,21,279.610543
-11.569999,14,279.839948
-13.544196,24,280.241583
-20.161219,33,280.783832
-11.651437,14,281.015628
-14.336655,23,281.398839
-19.296433,24,281.797645
-11.724918,23,282.180915
-13.126324,21,282.523177
-12.67621,23,282.946161
-12.158107,21,283.356882
-20.898278,34,283.927777
-22.534635,30,284.434345
-10.657171,14,284.66698
-13.167093,16,284.934262
-14.923839,22,285.299599
-9.988403,14,285.537192
-13.433378,22,285.906178
-12.376982,19,286.227754
-13.3432,24,286.637635
-12.657635,20,286.982983
-19.183629,32,287.515163
-19.594721,34,288.078517
-12.648912,18,288.389654
-19.361856,26,288.828012
-13.686678,24,289.23878
-11.44073,16,289.515969
-13.499217,22,289.891636
-10.312734,12,290.096195
-14.479047,19,290.417703
-16.716476,27,290.875674
-11.895365,19,291.189645
-19.583562,24,291.597565
-18.794679,35,292.187324
-13.331635,25,292.612592
-13.435632,22,292.980406
-21.008185,40,293.660483
-19.743833,31,294.186025
-20.143775,26,294.622861
-18.346909,33,295.171379
-15.325587,29,295.653937
-16.932726,24,296.046529
-9.563862,14,296.281707
-15.220991,24,296.679597
-15.489336,21,297.031784
-15.918872,24,297.433968
-19.808152,28,297.904726
-23.923579,42,298.605297
-12.444324,22,298.977067
-12.968265,23,299.371053
-14.907486,22,299.761946
-13.565619,23,300.185776
-11.210115,16,300.486228
-14.092846,21,302.213354
-11.732089,13,302.434568
-15.739739,24,302.850138
-14.776919,21,303.212358
-11.25058,12,303.411999
-9.450841,15,303.664691
-10.400023,15,303.919807
-13.16175,20,304.307824
-13.949917,21,304.746777
-12.903101,16,305.332649
-11.614478,18,305.707201
-10.679611,16,305.988564
-10.849347,17,306.275264
-16.260354,24,306.69933
-10.000253,14,306.95244
-16.646798,20,307.295872
-15.730887,20,307.641197
-14.519183,19,307.957507
-23.640139,37,308.586145
-15.676407,27,309.042852
-15.087745,23,309.438616
-9.557838,11,309.628356
-13.794864,19,309.94648
-11.414709,14,310.189719
-13.016121,23,310.60393
-17.199524,25,311.063136
-12.696034,19,311.400938
-14.075944,20,311.774055
-12.490574,22,312.168502
-10.850248,16,312.44889
-13.069807,21,312.817094
-12.32626,21,313.184635
-17.434188,23,313.58716
-13.641844,18,313.909489
-12.151426,15,314.168146
-14.27587,21,314.547243
-16.828591,24,314.954609
-11.288075,14,315.193056
-12.017599,18,315.516665
-14.106017,20,315.906223
-16.262884,21,316.282055
-13.102771,17,316.589066
-11.636531,14,316.833602
-10.219844,13,317.062875
-16.447995,29,317.576845
-18.405955,28,318.063165
-15.040394,24,318.484189
-10.091102,14,318.733908
-15.778266,26,319.190272
-12.627501,19,319.525627
-11.297714,14,319.770042
-13.530329,20,320.116869
-13.638735,21,320.472597
-9.570103,14,320.722654
-15.067414,26,321.190287
-11.966732,15,321.455151
-16.715114,26,321.913343
-13.748257,23,322.321803
-12.258436,20,322.675016
-16.853145,26,323.138428
-24.836864,46,323.946004
-10.617814,13,324.177657
-16.725659,23,324.584735
-11.872657,23,324.996301
-20.862711,27,325.475647
-13.31382,26,325.93866
-15.634141,20,326.342212
-11.593269,17,326.64202
-13.754583,16,326.909596
-11.574825,19,327.238859
-12.466263,13,327.466247
-12.595795,14,327.716542
-5.050099,17,328.01687
-17.978505,28,328.507045
-14.731019,26,328.960312
-17.475776,26,329.401791
-12.045185,24,329.817043
-13.438296,19,330.147303
-11.191308,19,330.476366
-12.979724,16,330.748709
-4.601074,15,331.018084
-13.096357,23,331.451351
-15.272155,25,331.913642
-12.970395,18,332.249522
-15.887915,22,332.642915
-11.823303,14,332.90009
-11.98123,20,333.254718
-10.283229,15,333.519142
-13.458772,19,333.866395
-15.175123,23,334.271646
-10.947889,15,334.521385
-11.768552,17,334.806676
-12.062221,19,335.126767
-12.612464,17,335.402382
-9.86336,12,335.605493
-12.837117,25,336.024972
-14.650803,24,337.785341
-13.484947,20,338.116503
-15.32525,26,338.560814
-12.410634,15,338.829755
-12.817048,20,339.16544
-13.866166,24,339.558796
-12.283197,15,339.812435
-10.189661,14,340.049497
-12.932497,24,340.44498
-13.774907,18,340.74908
-16.855424,29,341.239659
-11.991116,13,341.458687
-10.230735,13,341.666614
-5.557158,19,341.989161
-10.940881,16,342.254734
-16.034077,21,342.605538
-12.36754,22,343.093404
-10.828819,15,343.402846
-14.070518,20,343.742695
-11.568135,12,343.95073
-11.872021,15,344.200725
-11.418624,13,344.419889
-13.910957,20,344.756974
-11.930892,17,345.03937
-5.889503,19,345.36789
-12.895495,15,345.622912
-11.201731,18,345.928227
-11.513244,15,346.180998
-12.227436,20,346.514323
-6.990692,22,346.905275
-11.832484,19,347.231675
-12.267221,14,347.468476
-14.505113,19,347.79574
-9.431436,11,347.983638
-14.48474,17,348.271881
-10.991538,12,348.524072
-12.320612,14,348.763904
-12.874392,17,349.05091
-9.779529,13,349.265281
-10.510391,12,349.465622
-13.070057,18,349.767084
-24.703034,49,350.591427
-9.973344,14,350.832157
-12.234999,14,351.07011
-10.612738,16,351.343143
-11.901492,16,351.614923
-17.271271,30,352.121117
-11.228086,22,352.489121
-12.424434,15,352.742442
-12.590024,17,353.024397
-14.88473,20,353.369557
-15.839482,23,353.763413
-9.664137,12,353.96135
-11.146008,17,354.2625
-18.878125,35,354.851341
-10.754774,17,355.135162
-12.462885,17,355.424462
-11.010835,15,355.687729
-12.320031,22,356.059496
-13.25963,17,356.343928
-12.592636,22,356.716025
-10.959613,18,357.022525
-9.889458,12,357.228339
-9.103747,12,357.43864
-14.286049,21,357.788639
-9.639842,13,358.011015
-10.149005,13,358.232227
-15.098774,27,358.678574
-11.550096,18,358.981447
-15.050569,23,359.370739
-16.000282,31,359.897284
-14.301065,22,360.269691
-10.002228,14,360.50175
-11.302745,16,360.771747
-11.088947,16,361.042133
-15.638504,21,361.38828
-9.987522,14,361.626399
-6.590037,21,361.992831
-11.047264,13,362.209656
-14.775229,26,362.652193
-15.369131,22,363.015891
-10.28711,12,363.214915
-22.140531,41,363.902797
-13.790415,24,364.29509
-12.476548,15,364.552715
-18.283491,30,365.060589
-12.13431,18,365.356968
-11.860628,13,365.573854
-14.908694,19,365.886136
-14.768648,20,366.218151
-12.290614,21,366.566157
-11.164399,16,366.836928
-10.198759,13,367.051122
-9.935003,14,367.286379
-9.979077,11,367.473351
-12.290329,21,367.821525
-12.871102,18,368.129228
-9.896002,13,368.352157
-11.291473,15,368.602667
-10.980912,17,368.891596
-10.780397,20,369.229772
-13.460663,23,369.616404
-10.188876,13,369.833358
-11.864716,18,370.141204
-12.276425,23,371.875335
-24.486495,39,372.530116
-13.578679,22,372.896805
-10.127005,18,373.209943
-9.837496,14,373.455386
-12.160795,14,373.696059
-15.821033,22,374.066592
-9.629347,16,374.330562
-9.820554,12,374.535534
-10.133965,13,374.751178
-12.280138,18,375.05129
-13.379786,22,375.429699
-12.403453,20,375.762049
-5.156062,17,376.045498
-10.55337,14,376.279065
-13.104588,16,376.55776
-11.062747,19,376.885994
-12.32565,19,377.204154
-14.898978,22,377.560121
-11.602227,19,377.885368
-11.372735,16,378.155879
-11.581406,20,378.489038
-11.79233,13,378.716164
-11.062594,17,379.005691
-11.208897,20,379.323441
-9.801954,13,379.54612
-13.399455,22,379.910106
-10.097913,14,380.14377
-12.326819,13,380.362027
-13.437123,23,380.756712
-12.839083,22,381.121989
-12.771854,14,381.362831
-12.236733,17,381.642407
-12.128692,18,381.947511
-10.351443,14,382.184117
-10.237724,14,382.416221
-9.675217,13,382.63629
-15.156069,21,382.999192
-10.730114,21,383.352931
-9.636063,12,383.557701
-10.918351,11,383.746588
-12.534435,20,384.085866
-5.121576,17,384.370688
-14.016561,18,384.666149
-14.745113,21,385.016542
-13.482618,19,385.32747
-11.825316,14,385.56292
-10.201965,17,385.848693
-11.005457,13,386.073195
-13.869945,17,386.363349
-14.497123,22,386.730695
-10.47363,16,387.020434
-9.529931,13,387.23877
-9.500032,12,387.442204
-10.107534,16,387.70319
-12.058772,20,388.035821
-15.398188,23,388.412644
-12.356141,21,388.767834
-14.149703,26,389.197679
-12.933282,19,389.519066
-12.229007,16,389.787114
-14.163323,18,390.09237
-13.729089,15,390.344633
-10.316062,14,390.580912
-9.070955,13,390.80593
-11.312894,19,391.122166
-11.959274,15,391.369743
-9.927487,13,391.589421
-10.760289,11,391.776209
-11.45572,13,391.99357
-10.732454,18,392.302711
-15.113231,25,392.718128
-11.84686,17,393.005532
-16.275362,23,393.390874
-9.625346,16,393.660708
-13.434183,19,393.977498
-9.594628,13,394.19356
-15.281189,24,394.598977
-10.395939,13,394.821673
-11.398305,18,395.124843
-10.94435,13,395.338042
-10.760639,15,395.582335
-10.158608,17,395.866578
-18.115564,22,396.227795
-11.995886,19,396.539093
-9.834203,15,396.794471
-15.12268,29,397.274841
-12.263174,20,397.607467
-13.362154,26,398.038393
-17.67053,26,398.475217
-11.152145,16,398.744808
-10.422709,13,398.962702
-14.397219,19,399.272746
-15.182271,24,399.678892
-11.279351,18,399.984061
-11.618392,19,400.300006
-12.715467,19,400.619202
-12.012618,13,400.837395
-9.257708,12,401.030899
-11.007877,17,401.315473
-10.674885,16,401.589749
-13.257405,20,401.917313
-9.624436,11,402.104803
-9.774184,13,402.317599
-16.173591,27,402.7723
-11.144118,17,403.141536
-13.410236,21,403.509337
-12.498511,23,403.887485
-12.172298,15,405.484
-9.539924,12,405.685103
-9.657296,14,405.913646
-12.093349,19,406.239435
-18.06114,26,406.690802
-12.735996,26,407.129873
-9.8625,12,407.32472
-9.632361,14,407.559564
-9.470943,11,407.749892
-12.905217,17,408.033124
-10.743887,13,408.251237
-9.296034,12,408.461804
-9.938042,13,408.680262
-15.578417,20,409.014311
-13.385591,23,409.398594
-11.713613,20,409.732975
-15.056251,23,410.115638
-13.750028,18,410.422499
-13.281407,21,410.782179
-11.370102,18,411.082561
-17.809231,30,411.580535
-13.50814,18,411.883332
-10.80764,16,412.151386
-11.666243,22,412.521697
-11.66488,18,412.829761
-17.281048,23,413.225255
-11.340424,15,413.487005
-10.408566,18,413.792492
-11.557753,18,414.098201
-11.255089,17,414.379942
-11.999707,18,414.674784
-14.85804,21,415.022278
-8.879158,11,415.210563
-12.426168,17,415.494439
-10.318546,15,415.745786
-13.502222,18,416.035591
-18.181286,26,416.47642
-10.301839,12,416.680016
-10.032358,14,416.918192
-12.605055,22,417.299245
-12.506527,14,417.530387
-10.518346,12,417.735817
-14.866115,26,418.150209
-11.673106,18,418.457874
-13.42365,18,418.763098
-10.249895,13,418.97708
-14.836219,33,419.528067
-11.120506,14,419.763621
-12.23944,15,420.018457
-11.865532,14,420.261165
-10.394001,14,420.497559
-11.268322,16,420.759666
-12.242217,22,421.118998
-9.704595,16,421.385655
-10.802247,16,421.657416
-10.062502,14,421.890058
-10.382393,12,422.096971
-12.808694,17,422.385565
-13.001224,20,422.728381
-10.843609,15,422.972875
-9.590357,10,423.150841
-12.703389,20,423.485468
-11.238939,21,423.846424
-10.222468,16,424.113198
-12.2688,14,424.35561
-21.915577,38,424.992223
-13.01065,17,425.280982
-9.110725,12,425.482284
-10.806573,12,425.688806
-14.218882,21,426.04371
-13.797571,16,426.318168
-13.560929,17,426.60628
-9.872886,14,426.841584
-11.542653,18,427.14106
-12.830335,22,427.509569
-8.968696,12,427.714699
-15.298787,21,428.072235
-11.52134,23,428.455079
-9.986155,12,428.661909
-9.614305,13,428.878198
-12.934772,17,429.16371
-6.114865,18,429.464201
-14.205892,19,429.782228
-11.107328,17,430.063788
-11.270556,15,430.318605
-10.767357,16,430.588263
-9.733123,13,430.807168
-14.200077,19,431.128607
-12.009498,15,431.38276
-12.124465,19,431.703449
-11.427147,18,432.010517
-12.826497,17,432.281345
-15.239785,21,432.630359
-11.553435,13,432.843581
-8.852064,14,433.075147
-15.522868,20,433.407155
-13.020136,25,433.825261
-12.217633,20,434.164188
-11.45896,20,434.499615
-20.234439,38,435.132267
-9.817236,11,435.316956
-12.117336,21,435.65726
-12.522699,22,436.021191
-9.517327,11,436.202342
-10.104723,12,436.409221
-13.305287,29,436.912544
-13.140571,19,437.226816
-9.488888,13,437.443538
-16.771511,20,439.117249
-10.115312,13,439.3369
-11.160531,19,439.649228
-15.37313,27,440.093559
-9.721156,12,440.294538
-9.558964,13,440.517638
-10.715406,15,440.768334
-9.993063,14,441.00135
-10.216963,13,441.220052
-12.864437,21,441.573101
-11.683526,16,441.842427
-12.373355,17,442.119033
-11.72938,14,442.354753
-10.915364,12,442.560881
-15.023581,19,442.878102
-10.164475,17,443.161761
-10.395411,15,443.407123
-11.462371,17,443.697723
-16.681451,28,444.177739
-12.457263,19,444.49691
-10.131452,12,444.692937
-10.908064,14,444.937428
-11.25916,20,445.271795
-9.238357,11,445.462008
-5.330286,17,445.749109
-13.130927,18,446.050986
-12.701432,23,446.429919
-13.172673,18,446.729194
-12.631411,20,447.069734
-12.372093,17,447.371425
-10.522904,13,447.603785
-10.174254,17,447.909937
-12.881774,19,448.241768
-15.030838,20,448.584918
-9.549628,12,448.795669
-9.557702,16,449.072895
-10.447197,19,449.402394
-10.161031,13,449.620341
-15.591277,22,450.001345
-12.622249,19,450.331364
-14.194413,19,450.650234
-13.443158,19,450.968187
-13.581321,16,451.239113
-11.162751,12,451.440788
-13.12656,19,451.749589
-15.05054,24,452.15152
-11.123937,13,452.369146
-10.155389,12,452.575893
-11.12854,17,452.865154
-14.360913,24,453.263355
-9.583566,13,453.488778
-14.023554,19,453.810274
-14.950781,19,454.123197
-14.292493,19,454.439548
-12.773248,21,454.792927
-11.891234,13,455.009234
-11.599714,19,455.333254
-11.830281,14,455.577573
-9.159149,12,455.780207
-13.555313,18,456.076522
-11.090541,21,456.42546
-12.078861,17,456.710803
-14.08782,19,457.031069
-12.536868,17,457.316103
-11.439166,12,457.520287
-12.189912,15,457.769445
-11.471535,16,458.039276
-11.487942,14,458.278623
-10.070782,11,458.457837
-14.514171,18,458.765334
-5.370759,18,459.066475
-14.178992,19,459.390539
-9.168483,15,459.639086
-10.08469,11,459.826369
-15.03134,23,460.215481
-9.870846,11,460.402636
-12.907482,22,460.760423
-10.969462,16,461.025651
-10.750707,17,461.317811
-9.215079,11,461.507211
-9.002457,11,461.692592
-12.851094,18,461.993118
-10.029145,11,462.177829
-10.993627,17,462.465013
-15.644371,23,462.877831
-11.528188,17,463.228672
-10.086594,12,463.427177
-10.191339,13,463.652804
-11.765859,17,463.938349
-15.476763,24,464.344941
-11.957891,14,464.57968
-13.446412,21,464.926936
-9.712475,14,465.163411
-11.432163,18,465.46337
-11.498306,19,465.774101
-10.532883,16,466.055512
-13.246101,17,466.339937
-13.374221,18,466.665603
-10.510533,16,466.928632
-11.37769,13,467.148838
-11.146684,18,467.453813
-10.487088,13,467.670057
-9.500262,11,467.857417
-13.20684,23,468.235343
-9.825054,12,468.444379
-13.442534,17,468.740198
-13.20725,19,469.066674
-9.550242,12,469.272179
-14.42995,17,469.561169
-11.252475,18,469.871744
-11.007804,20,470.197837
-9.841055,12,470.407865
-10.091211,18,470.701528
-11.321556,12,470.909606
-10.187674,14,471.151889
-15.287158,20,472.831092
-11.903565,19,473.158299
-15.297953,19,473.484021
-11.666165,20,473.831709
-11.381046,21,474.183012
-11.221619,17,474.467721
-11.710415,18,474.775247
-10.029755,12,474.979997
-10.698204,16,475.248845
-9.673301,16,475.523081
-15.073504,21,475.87656
-11.413626,18,476.173887
-12.572766,16,476.437311
-14.317624,24,476.836851
-12.691334,16,477.114031
-11.272365,12,477.314583
-12.779753,20,477.657082
-9.992228,13,477.868896
-9.586185,11,478.059258
-4.479181,15,478.315595
-13.917443,21,478.671189
-12.000298,21,479.019756
-10.841831,13,479.236157
-11.603197,18,479.540144
-11.748916,20,479.869032
-10.025195,16,480.142676
-11.820694,17,480.425135
-15.679412,22,480.805517
-10.016517,16,481.080774
-10.414586,14,481.314016
-12.080741,20,481.64984
-13.831351,19,481.972227
-17.457235,29,482.458636
-13.814097,16,482.725221
-12.976351,23,483.116377
-11.029775,13,483.333033
-12.171465,22,483.709895
-9.174464,10,483.887706
-14.356422,20,484.219687
-11.619634,19,484.537249
-12.512897,16,484.804064
-10.705062,12,485.000787
-12.837502,16,485.269533
-11.426584,13,485.484679
-14.207592,20,485.825952
-11.84759,17,486.114517
-12.700809,21,486.460989
-11.741519,20,486.803915
-13.013156,16,487.076357
-11.128851,17,487.362756
-11.381427,18,487.662919
-14.092218,18,487.965336
-10.953135,13,488.184409
-11.283535,16,488.452257
-9.97076,13,488.670003
-11.596534,18,488.968308
-9.989744,14,489.200719
-9.228477,13,489.417992
-11.791669,13,489.630719
-12.09221,14,489.860828
-8.516978,12,490.063245
-9.706652,14,490.298596
