#{"t_start": 1750698658.259783, "env_id": "None"}
r,l,t
-19.128132,38,161.585721
-11.109419,13,161.806993
-25.480571,45,162.558398
-13.564484,24,163.067652
-17.330342,36,163.705558
-20.918083,30,164.214324
-28.527373,57,165.14784
-16.991791,25,165.558619
-17.817217,31,166.066207
-18.150085,32,167.941189
-20.388653,38,168.578037
-14.651335,28,169.041375
-14.699232,26,169.480465
-9.693007,12,169.676724
-18.386147,25,170.083371
-13.735978,22,170.443834
-18.506035,28,170.910067
-19.323242,37,171.516238
-25.550907,44,172.225245
-22.594965,34,172.799815
-15.675071,25,173.22916
-12.452534,18,173.530435
-15.933295,26,173.964222
-14.329819,21,174.31133
-14.223474,26,174.744946
-15.257443,28,175.216481
-23.511926,41,175.907991
-12.488547,22,176.27133
-15.97452,25,176.679483
-29.409264,37,177.301704
-20.069861,33,177.849788
-19.612636,26,178.282733
-19.576696,35,178.854875
-11.745098,20,179.192162
-15.699708,24,179.593271
-24.503165,33,180.143269
-16.802147,25,180.565201
-13.557061,21,180.916287
-15.540011,25,181.336094
-15.780043,28,181.797177
-27.144345,45,182.544782
-13.361677,21,182.893237
-27.748894,44,183.633279
-15.969136,23,184.059906
-14.656554,23,184.488527
-32.26977,60,185.53557
-13.827796,25,185.946443
-19.98347,32,186.479703
-26.327641,56,187.421535
-19.37732,33,187.962412
-19.421439,28,188.428694
-20.515682,38,189.06594
-18.246818,26,189.500007
-16.53827,33,190.042631
-12.379121,18,190.338894
-19.091194,33,190.900585
-25.673586,40,191.562266
-13.968163,30,192.046538
-17.059921,20,192.374511
-20.268268,25,192.788945
-15.751945,27,193.251912
-22.256269,42,193.954688
-25.663216,43,194.669435
-21.59281,36,195.266496
-17.311134,21,195.615907
-16.764009,27,196.066211
-24.637402,31,196.596102
-24.056262,46,197.363816
-14.942833,24,197.767819
-14.674219,28,198.227525
-12.512552,14,198.463638
-24.42605,61,199.490304
-15.624189,32,201.366589
-13.190383,22,201.738873
-17.586062,23,202.117959
-12.142584,18,202.416545
-23.146161,41,203.102219
-12.521462,16,203.362738
-14.611392,35,203.946812
-12.229463,25,204.362697
-28.62093,38,204.988634
-30.772333,49,205.806581
-15.993683,29,206.289291
-20.87511,38,206.923496
-13.775193,23,207.300298
-11.86799,23,207.67898
-17.913516,33,208.239487
-18.704478,36,208.831943
-15.167319,24,209.226137
-12.4958,14,209.455645
-15.326109,21,209.801603
-17.840518,22,210.167465
-21.379138,32,210.705206
-15.482917,23,211.141329
-15.40608,23,211.527961
-19.9089,27,211.97916
-22.332411,38,212.61118
-14.64108,23,213.002816
-15.469268,29,213.478953
-12.372929,15,213.727954
-10.092788,12,213.926033
-16.221419,23,214.316564
-11.818039,21,214.660831
-11.728625,20,214.990325
-11.136086,16,215.254057
-16.407232,29,215.742572
-13.756703,24,216.127805
-26.10467,42,216.825252
-22.777946,36,217.415076
-18.344914,30,217.917449
-17.364002,35,218.501993
-17.850311,32,219.030694
-12.425478,19,219.351352
-11.9012,15,219.59894
-15.134091,22,219.964824
-16.047302,31,220.47803
-22.229841,37,221.08133
-12.047054,16,221.357915
-13.257443,23,221.745917
-15.764937,18,222.056017
-20.083626,35,222.643626
-14.721692,27,223.214918
-11.614334,15,223.46496
-10.543419,18,223.767056
-21.517033,40,224.427681
-13.202843,23,224.817919
-15.726252,28,225.302834
-27.607855,44,226.032425
-14.288909,26,226.480192
-15.384539,32,227.014092
-14.170254,21,227.353347
-12.020641,15,227.604798
-30.125523,66,228.695492
-16.017687,27,229.145856
-17.269105,41,229.837469
-13.574331,22,230.208917
-13.01461,15,230.457199
-14.359351,25,230.880328
-10.707439,14,231.112616
-17.756633,25,231.531119
-10.289844,20,231.862185
-15.431969,23,232.252293
-16.404296,26,232.688691
-21.802025,40,233.358241
-13.693034,24,235.107345
-14.225854,27,235.557698
-12.18663,13,235.767924
-14.399775,26,236.210478
-15.68779,24,236.610036
-15.302804,23,236.994936
-14.412131,26,237.419182
-12.899902,22,237.795194
-13.426784,22,238.169442
-13.360763,21,238.524936
-16.465551,24,238.913145
-13.52456,23,239.292572
-17.60469,23,239.671224
-11.879913,20,240.014213
-15.200896,26,240.447926
-12.25088,17,240.730874
-25.227125,38,241.374128
-17.738579,31,241.899087
-11.196207,19,242.218925
-16.486197,23,242.595351
-13.129443,24,242.995738
-15.978092,28,243.515806
-10.32334,16,243.780087
-17.499056,23,244.16958
-11.712161,14,244.398571
-13.394113,17,244.682068
-11.766899,20,245.023568
-13.146984,18,245.342878
-5.45125,17,245.637294
-19.738133,30,246.141013
-10.645847,16,246.413438
-13.560957,22,246.77928
-22.489865,37,247.418804
-14.036074,26,247.860986
-15.611352,27,248.307072
-17.757815,29,248.79264
-11.231815,16,249.05119
-15.473999,21,249.401386
-17.050365,23,249.78609
-13.942157,19,250.092433
-16.703661,27,250.540442
-10.178741,15,250.79108
-21.876471,40,251.449073
-14.157736,17,251.735203
-14.066704,26,252.160449
-10.236103,13,252.384367
-15.883806,29,252.857953
-18.340055,26,253.299538
-11.093942,14,253.536983
-15.201501,28,254.009634
-12.692213,22,254.385921
-13.318754,23,254.776956
-29.327211,47,255.586557
-20.141228,28,256.056297
-9.857744,13,256.265536
-20.41435,37,256.901408
-16.13864,30,257.394578
-17.669473,25,257.808766
-13.104914,25,258.239087
-11.404629,14,258.474172
-17.544338,30,258.983579
-12.948752,16,259.248602
-15.863502,25,259.66353
-13.132914,18,259.958857
-13.444469,22,260.333336
-14.317951,17,260.610293
-22.132551,41,261.293144
-10.383128,16,261.552524
-15.383069,23,261.93156
-12.489747,15,262.180151
-14.54026,23,262.550758
-11.825999,16,262.819776
-15.276966,23,263.212001
-14.804206,23,263.602923
-12.160805,18,263.902653
-22.008781,35,264.492008
-14.494433,22,264.854685
-14.8072,29,265.346617
-11.0355,13,265.565997
-11.328263,18,265.865838
-14.138789,25,266.274629
-13.01165,19,266.592771
-11.324932,17,266.875487
-12.116125,19,268.549216
-13.544217,22,268.920915
-18.120427,29,269.40765
-10.566015,16,269.667709
-17.242379,30,270.175089
-10.359147,19,270.491023
-14.622835,18,270.785217
-10.995637,18,271.087761
-14.589758,23,271.469334
-15.267498,21,271.824263
-15.107905,22,272.209787
-12.824053,22,272.584145
-11.22482,16,272.853992
-11.966408,17,273.145172
-18.450461,31,273.656217
-13.500515,21,274.002915
-16.308969,23,274.393818
-12.9644,21,274.749647
-12.71626,22,275.113891
-10.278202,15,275.367054
-13.532825,21,275.706468
-14.747901,28,276.159387
-11.990973,18,276.463164
-13.195686,20,276.788264
-17.093545,25,277.2029
-11.300142,13,277.416928
-10.613199,15,277.665757
-17.616951,29,278.155971
-10.352953,14,278.382913
-10.828648,17,278.670223
-14.538389,21,279.012976
-13.837059,23,279.408373
-14.092225,19,279.727015
-12.322158,16,279.99122
-17.676131,28,280.451314
-17.98654,29,280.929602
-14.609185,22,281.29922
-19.294814,31,281.81716
-15.880894,25,282.225909
-13.31486,22,282.58593
-14.549712,22,283.004864
-19.404506,26,283.493765
-14.845032,27,283.947051
-12.672721,15,284.196112
-19.217565,27,284.65337
-13.425152,23,285.03485
-17.088766,23,285.420628
-16.030224,23,285.804753
-15.662523,28,286.273476
-11.779637,20,286.620958
-15.192388,24,287.034943
-24.569177,33,287.584739
-11.123103,14,287.811949
-14.036328,23,288.199302
-13.799407,19,288.523363
-9.474348,13,288.742095
-17.899884,23,289.133724
-13.161432,21,289.495593
-12.557939,22,289.871711
-18.321792,29,290.363076
-9.408072,14,290.604775
-12.37483,17,290.892198
-13.487325,18,291.194239
-11.77006,13,291.407708
-11.996976,17,291.694282
-10.726015,15,291.948305
-17.742616,27,292.405058
-14.488233,20,292.746581
-12.59704,17,293.027288
-12.315361,18,293.342667
-12.089223,20,293.684857
-11.738192,24,294.08332
-11.166859,14,294.315351
-14.369673,19,294.636861
-11.597697,16,294.902962
-13.160614,15,295.156742
-9.82883,14,295.385169
-12.877485,16,295.648046
-18.839727,36,296.242151
-16.714856,27,296.694691
-10.266205,16,296.964374
-17.49345,33,297.51333
-17.658442,24,297.924068
-9.205351,12,298.124115
-8.951177,12,298.320286
-18.319896,33,298.874791
-19.460782,35,299.468296
-10.426951,13,299.693161
-22.027227,37,300.394127
-10.061009,15,300.673809
-15.898316,21,302.379004
-10.956921,17,302.682731
-13.633253,24,303.089387
-13.079757,22,303.459936
-15.160975,27,303.92765
-16.119335,24,304.417227
-12.162592,14,304.691793
-13.62557,24,305.438598
-13.317828,18,305.799107
-20.476508,35,306.400511
-12.72089,20,306.759129
-14.461107,19,307.089071
-15.496603,24,307.497539
-12.382141,15,307.759805
-13.39263,23,308.141394
-17.514606,27,308.599728
-12.8617,22,308.974026
-10.303507,15,309.224298
-14.322497,19,309.555749
-16.656916,29,310.051585
-11.019866,17,310.354889
-8.97346,14,310.612122
-11.825972,17,310.915723
-11.745653,20,311.279437
-9.107098,11,311.474618
-12.743576,17,311.801649
-11.425067,13,312.026588
-11.200884,19,312.36425
-10.522446,12,312.570697
-9.388031,15,312.839193
-11.573843,15,313.098552
-11.276424,15,313.357623
-13.656505,23,313.769145
-12.687575,15,314.0263
-11.148165,17,314.335165
-19.419696,33,314.904149
-13.386401,22,315.280604
-15.442969,24,315.738867
-12.662115,20,316.095805
-12.39072,21,316.478288
-12.076248,20,316.832625
-12.529776,22,317.223182
-12.860784,21,317.598106
-10.114104,17,317.885296
-13.587625,22,318.278467
-11.237949,17,318.575305
-12.427431,15,318.834395
-18.186787,23,319.239917
-13.932285,22,319.62635
-9.524843,11,319.820063
-11.946592,19,320.145307
-11.903072,16,320.421478
-16.305248,28,320.926367
-12.592048,15,321.194525
-14.482266,26,321.660417
-11.44353,14,321.899651
-20.210793,31,322.444122
-10.604806,16,322.723982
-11.373728,15,322.994416
-15.066001,22,323.383505
-11.14598,15,323.643837
-15.302458,22,324.028498
-13.368561,18,324.35387
-13.560022,20,324.706443
-11.846641,17,325.017023
-12.14311,15,325.282642
-14.345254,17,325.586668
-14.162655,22,325.970923
-15.74716,21,326.399073
-12.879734,21,326.757982
-11.854702,12,326.963143
-14.970118,20,327.312915
-10.87473,13,327.541291
-18.404046,23,327.944703
-13.868873,24,328.362655
-13.896642,20,328.720702
-12.046997,15,328.974381
-13.232054,16,329.2434
-16.145405,23,329.640209
-14.364829,24,330.061878
-11.100912,15,330.321291
-11.247957,15,330.580366
-11.410469,13,330.802724
-14.974082,23,331.233865
-20.632875,29,331.763107
-14.667354,22,332.171217
-13.98018,19,332.516687
-12.05939,15,332.794963
-12.735559,19,333.131747
-11.988782,14,333.375666
-10.683659,15,333.645318
-12.825122,20,333.998557
-10.389269,15,334.264758
-15.117723,22,334.63221
-15.497558,24,335.034671
-13.245914,24,335.433272
-12.028674,19,335.751558
-12.477684,19,336.077115
-10.760496,15,337.675793
-13.072585,23,338.062362
-17.58535,30,338.574762
-11.04635,22,338.96085
-11.281438,16,339.232037
-15.316418,22,339.591891
-14.286896,25,340.009795
-11.721542,22,340.375585
-14.29154,20,340.719593
-17.763577,23,341.10626
-11.008542,11,341.291896
-11.232155,14,341.52086
-9.779287,12,341.717004
-16.651333,26,342.146913
-11.511355,19,342.468443
-10.574015,12,342.673916
-14.199645,26,343.271665
-10.958932,15,343.534905
-14.429803,27,343.997961
-13.506394,21,344.351797
-14.13848,23,344.737218
-9.961469,12,344.939017
-15.934879,22,345.314425
-12.409244,15,345.569606
-12.113347,16,345.842524
-13.246658,20,346.174514
-15.854164,30,346.700078
-11.218846,15,346.958299
-10.505474,15,347.21116
-11.465526,12,347.409909
-14.076096,17,347.706576
-14.645203,24,348.114108
-16.596387,26,348.613631
-10.28057,12,348.812833
-14.269614,20,349.146093
-12.503645,15,349.394669
-12.611855,18,349.696253
-10.869796,19,350.021456
-10.167172,12,350.22201
-12.536269,15,350.468293
-14.217516,18,350.779582
-15.719401,23,351.173551
-10.943628,15,351.426831
-14.07778,24,351.830152
-12.692339,21,352.188259
-14.803304,22,352.558669
-11.28724,17,352.838258
-11.137298,20,353.191775
-12.935113,22,353.558711
-14.338674,24,353.968557
-9.729862,12,354.171961
-12.394926,20,354.512166
-20.160278,27,354.974244
-14.239193,17,355.255764
-11.234671,16,355.527936
-10.49126,14,355.767578
-13.616317,20,356.111446
-13.264158,21,356.468332
-10.503012,12,356.658993
-14.863968,19,356.982852
-14.721244,25,357.418528
-16.490041,22,357.788811
-14.869678,21,358.145752
-14.917094,18,358.446355
-12.175084,14,358.686032
-11.097207,20,359.021008
-12.188498,19,359.331124
-8.979827,11,359.521223
-15.496682,23,359.918394
-18.147302,30,360.42276
-10.6798,16,360.683226
-11.298194,12,360.891023
-13.869352,18,361.184702
-11.695585,21,361.538758
-12.276256,17,361.84222
-14.650241,25,362.26741
-12.186093,23,362.646611
-13.101814,17,362.927687
-11.94659,20,363.266767
-11.4509,21,363.61656
-13.072823,17,363.896397
-13.833949,19,364.215217
-11.831416,19,364.53042
-11.622261,18,364.833208
-19.094603,33,365.386694
-14.239845,17,365.675274
-14.169129,22,366.041426
-13.422044,23,366.41544
-12.181764,19,366.738238
-13.78096,20,367.070571
-12.079006,19,367.381709
-11.117765,14,367.618432
-10.591768,19,367.940359
-13.570326,22,368.31645
-10.581559,18,368.622258
-13.087154,22,368.993718
-13.082066,21,369.350755
-12.460101,21,369.694644
-12.466319,22,370.070889
-10.560979,13,371.633301
-12.262509,19,371.959815
-13.409556,22,372.325533
-12.202517,19,372.644437
-9.512525,12,372.846817
-12.011158,14,373.089098
-11.654404,15,373.350062
-12.442929,14,373.584658
-13.541038,19,373.908042
-14.839778,20,374.238472
-13.800372,17,374.529159
-11.437265,16,374.797796
-10.656667,14,375.037926
-10.211871,18,375.342177
-9.71991,17,375.624544
-13.629539,18,375.927282
-16.688113,27,376.384086
-11.610805,15,376.643994
-12.141483,13,376.866636
-11.150236,16,377.130965
-11.624593,17,377.413731
-15.476303,27,377.865644
-14.186802,17,378.149278
-7.825585,25,378.572102
-14.578956,22,378.953779
-12.88773,22,379.308191
-11.291133,12,379.510474
-10.615159,14,379.745399
-11.341342,20,380.076151
-12.72048,21,380.428708
-12.766679,21,380.786849
-9.923106,13,381.005658
-11.49507,13,381.226487
-9.94662,14,381.464964
-10.643247,14,381.691588
-15.414972,26,382.13215
-13.522965,21,382.478358
-15.167967,19,382.804272
-5.755139,18,383.111611
-11.618958,13,383.332492
-11.465294,18,383.639059
-11.289199,12,383.847927
-12.144355,20,384.18603
-10.861,16,384.449654
-10.739524,17,384.73184
-13.319711,23,385.111754
-12.833173,22,385.474249
-9.314033,12,385.674517
-12.08717,17,385.967304
-11.208933,18,386.274326
-14.142627,23,386.661435
-11.15767,17,386.96744
-15.011669,21,387.318299
-9.755526,13,387.538505
-13.074728,17,387.817427
-13.208367,23,388.198169
-12.488683,20,388.535121
-13.060558,16,388.803553
-10.894039,13,389.010966
-14.323746,17,389.295769
-15.389546,22,389.664874
-12.49151,14,389.904961
-13.590053,28,390.374312
-12.348542,21,390.738175
-15.025704,22,391.100215
-10.722933,13,391.314496
-13.474934,21,391.666868
-13.409674,23,392.062988
-9.318496,12,392.26169
-13.444072,23,392.646627
-15.271407,24,393.050963
-9.400619,12,393.248192
-11.803015,19,393.569134
-11.748924,12,393.777275
-11.091376,17,394.057167
-5.492124,18,394.359559
-13.439485,19,394.683842
-14.858419,20,395.02012
-13.833137,22,395.384627
-11.349819,14,395.614827
-12.055247,21,395.960487
-12.200376,19,396.272719
-13.203265,18,396.575009
-10.531372,13,396.787603
-14.055453,18,397.088887
-16.209967,24,397.489813
-9.624452,14,397.717808
-8.943744,11,397.898967
-10.631974,16,398.172234
-15.748026,22,398.538085
-13.176588,17,398.822958
-12.54962,20,399.156884
-11.409659,14,399.388692
-16.83,26,399.832546
-17.82318,30,400.336618
-17.124917,29,400.813996
-10.42254,13,401.037146
-12.78316,22,401.404671
-14.642038,22,401.772937
-15.034154,21,402.123792
-4.674665,15,402.367182
-16.111367,26,402.809146
-12.12863,20,403.240685
-14.284251,17,403.522989
-11.662065,13,403.733505
-13.059253,19,405.395529
-11.960735,13,405.612982
-10.967394,11,405.800434
-11.933161,16,406.070873
-9.385117,12,406.270359
-10.348032,12,406.468161
-12.791161,22,406.85637
-11.79702,16,407.129974
-10.969757,12,407.331661
-11.491153,13,407.543364
-10.504968,13,407.765569
-12.44446,20,408.102655
-9.791187,11,408.287004
-12.261018,15,408.541423
-8.980139,11,408.728046
-12.301469,15,408.973882
-9.634894,12,409.174922
-13.646801,19,409.503678
-9.343531,12,409.70357
-13.467973,16,409.959503
-12.537747,20,410.299557
-12.538123,21,410.659666
-13.739425,18,410.966476
-9.479071,11,411.144294
-10.004491,12,411.348671
-14.584004,23,411.729458
-12.597823,19,412.045186
-11.646595,13,412.264248
-12.171723,20,412.607702
-15.7807,24,413.017071
-12.770955,20,413.365561
-9.452292,12,413.571837
-11.897798,16,413.845312
-11.989902,19,414.159714
-9.040241,11,414.341912
-10.45172,17,414.619842
-10.363929,13,414.840724
-12.225415,15,415.090103
-11.129733,17,415.377456
-9.620154,13,415.588802
-11.473478,16,415.86172
-12.457822,14,416.095976
-11.751774,19,416.406483
-10.606417,18,416.716058
-12.265665,20,417.057892
-11.9948,20,417.396141
-10.930615,12,417.593111
-9.269209,12,417.797665
-9.72541,12,417.990014
-10.65282,18,418.280171
-9.801121,15,418.53791
-15.926836,23,418.931453
-13.952556,19,419.241499
-11.416294,18,419.543464
-9.517296,11,419.733693
-15.956806,26,420.174584
-17.731546,24,420.576227
-5.022918,17,420.853132
-11.835225,17,421.138793
-13.793752,16,421.405003
-9.535553,13,421.621474
-13.762879,23,422.008551
-15.790249,22,422.37853
-11.022555,17,422.671546
-10.615462,21,423.028485
-13.281264,23,423.41619
-9.581723,11,423.602327
-13.396381,19,423.931829
-9.619871,13,424.145947
-11.599203,12,424.355074
-12.997588,14,424.58855
-12.062593,14,424.821947
-15.70972,24,425.22946
-13.053111,22,425.604475
-9.971233,12,425.806079
-11.19832,15,426.063367
-10.023726,14,426.297293
-9.874941,14,426.531714
-13.037578,17,426.819084
-12.74941,16,427.088866
-12.384854,24,427.487414
-11.51165,14,427.734244
-12.745339,18,428.036023
-15.799266,20,428.369332
-9.683341,13,428.588224
-12.55538,16,428.85486
-12.176685,23,429.244701
-9.16297,12,429.441218
-12.840057,21,429.796761
-13.02189,20,430.13323
-13.44283,18,430.430577
-13.003174,17,430.722057
-10.624929,12,430.918039
-12.53552,19,431.242923
-10.565436,15,431.498935
-12.280476,15,431.753749
-23.452661,46,432.508403
-10.029365,17,432.78894
-15.553139,20,433.123451
-14.061149,21,433.476558
-11.297108,17,433.754764
-9.658006,13,433.977374
-10.624544,18,434.27568
-9.881214,12,434.476799
-10.690884,15,434.727369
-14.655627,21,435.079892
-12.248085,17,435.369392
-11.879716,16,435.624435
-13.697666,18,435.919355
-11.365715,15,436.171747
-12.002751,25,436.606995
-14.083668,21,436.958804
-10.849217,16,437.22067
-11.696405,20,438.904505
-11.668665,18,439.207643
-13.252169,16,439.46937
-11.55295,17,439.751221
-12.920397,21,440.086493
-14.450163,24,440.491433
-13.718189,16,440.768244
-13.740728,18,441.071037
-10.311574,13,441.2884
-10.790823,14,441.517771
-10.57361,16,441.786563
-9.826896,14,442.023291
-12.574776,14,442.259114
-10.523615,16,442.524184
-11.298051,15,442.775117
-18.63266,29,443.259011
-10.426575,14,443.499677
-12.390714,16,443.771579
-10.452533,16,444.042576
-12.202027,14,444.280344
-12.872751,17,444.566726
-14.350445,19,444.884729
-9.319729,14,445.121476
-14.660485,24,445.524999
-9.830553,12,445.729674
-10.950615,19,446.044356
-10.825435,17,446.32899
-13.646008,18,446.619546
-5.352786,18,446.931626
-9.617852,11,447.123622
-9.422732,11,447.324939
-11.09814,20,447.67785
-11.123083,15,447.953638
-14.096542,20,448.295131
-10.447144,19,448.6255
-11.181843,17,448.918505
-9.596461,13,449.145721
-13.490181,23,449.531372
-11.490828,12,449.738125
-10.59267,14,449.980995
-12.364831,20,450.324158
-10.057289,12,450.528502
-14.545084,21,450.876677
-14.057636,19,451.202885
-15.203388,22,451.567271
-10.572039,17,451.856103
-12.869835,21,452.197695
-10.118679,16,452.470246
-13.193016,21,452.828329
-9.775345,15,453.083344
-9.312118,13,453.30254
-11.24788,18,453.603383
-13.757814,18,453.90577
-9.82349,14,454.142658
-11.042189,17,454.422441
-14.607878,20,454.752542
-11.816642,18,455.062541
-13.434448,16,455.332752
-14.74772,23,455.72807
-11.435429,13,455.941898
-11.14117,18,456.241054
-11.786631,14,456.474679
-10.476593,13,456.697348
-10.105194,12,456.889359
-9.781353,12,457.100764
-13.454962,17,457.381424
-11.153543,17,457.665557
-4.874568,18,457.966527
-13.271513,19,458.298878
-10.733367,13,458.512811
-10.742708,15,458.764693
-10.720089,15,459.013573
-10.505337,11,459.199926
-13.927894,24,459.599645
-14.015845,24,460.00573
-14.955759,21,460.363829
-8.90641,11,460.546045
-10.484391,16,460.806621
-10.014836,12,461.012155
-9.25077,12,461.212102
-9.679642,12,461.422213
-11.502357,13,461.644183
-9.523688,13,461.852571
-13.071227,18,462.155704
-12.706602,22,462.527642
-10.365971,13,462.750599
-15.882495,27,463.291803
-10.916773,16,463.557003
-9.021779,11,463.747226
-13.515025,21,464.101233
-9.180554,12,464.304852
-12.890989,18,464.610345
-11.733123,17,464.894805
-9.660637,12,465.088058
-10.104904,18,465.391802
-14.361014,20,465.724701
-10.687621,15,465.987482
-9.262943,13,466.208483
-12.521675,16,466.473761
-13.029204,19,466.811459
-12.003912,21,467.1681
-11.236991,17,467.448685
-11.400117,16,467.721691
-13.419243,18,468.020908
-10.252588,14,468.254213
-11.828435,17,468.551496
-10.715987,19,468.874538
-10.020481,13,469.097154
-9.671538,11,469.291814
-14.333988,19,469.615519
-10.712553,17,469.903491
-9.849362,12,470.099545
-11.065568,16,470.367998
-11.484336,18,470.668531
-13.535882,20,471.012752
-11.684233,13,471.230362
-13.772986,16,472.851036
-12.121116,15,473.112409
-11.380229,20,473.447738
-10.969077,11,473.643906
-14.130321,19,473.966047
-12.569847,16,474.228691
-10.134543,19,474.556937
-11.428066,13,474.768837
-9.661825,14,475.010045
-10.932933,19,475.333263
-15.209992,22,475.705795
-10.984636,17,475.996029
-11.540454,13,476.213537
-15.579803,22,476.575455
-10.020921,12,476.771269
-9.717546,12,476.969965
-13.136019,17,477.258323
-10.865252,16,477.526675
-13.917291,19,477.853005
-11.589236,17,478.138257
-13.408794,19,478.464887
-13.280808,18,478.765727
-9.815749,11,478.947967
-11.416869,13,479.164542
-11.880006,15,479.422992
-9.845245,12,479.618862
-13.467798,18,479.918557
-12.012309,19,480.248484
-10.224354,17,480.528831
-13.230267,18,480.834826
-9.964199,12,481.0443
-13.39355,17,481.33029
-13.332245,18,481.626349
