#{"t_start": 1750698658.26977, "env_id": "None"}
r,l,t
-11.295077,15,316.405342
-11.719589,13,316.643007
-20.384068,38,317.316103
-11.445909,16,317.605736
-13.658152,17,317.897931
-16.711602,23,318.301663
-10.472147,15,318.557675
-13.812699,23,318.969162
-9.880872,12,319.180966
-12.453289,15,319.438311
-14.95404,23,319.85071
-13.204819,18,320.153842
-16.459376,21,320.52272
-5.964901,19,320.863896
-10.89662,13,321.089424
-12.042159,19,321.431494
-11.949484,18,321.746188
-10.994231,12,321.960259
-14.806999,25,322.39651
-12.615923,21,322.764
-15.333093,22,323.163414
-10.018557,14,323.405551
-11.979313,20,323.757663
-23.605636,36,324.393792
-16.382267,22,324.790295
-11.655576,19,325.125648
-10.164491,15,325.393706
-16.138561,26,325.861362
-10.110849,14,326.108114
-10.001697,12,326.371915
-16.722105,24,326.78947
-10.810567,16,327.05792
-15.258859,21,327.423086
-15.309655,30,327.954519
-14.52524,20,328.301719
-14.595922,24,328.726411
-11.131933,16,328.999428
-11.164928,12,329.202538
-14.955762,17,329.500413
-16.196762,21,329.859605
-13.852143,25,330.288908
-13.218917,18,330.602031
-15.476815,20,330.95317
-17.340685,24,331.407945
-12.779161,20,331.770248
-10.204268,15,332.047133
-12.65835,15,332.323386
-9.869559,13,332.55992
-11.061474,18,332.888723
-17.161679,29,333.401798
-11.093383,21,333.776252
-13.434939,31,334.324451
-12.339634,22,334.691186
-10.750491,16,334.959898
-12.447573,21,335.304592
-11.638818,19,335.624263
-10.057103,12,335.829042
-18.435036,33,337.738146
-9.293371,12,337.93713
-9.186903,12,338.141716
-13.878531,19,338.462197
-14.121673,19,338.798844
-17.218194,30,339.300293
-10.253454,12,339.498335
-12.56461,22,339.869585
-9.866736,12,340.069452
-10.016143,13,340.283024
-13.271678,19,340.600059
-10.409673,13,340.821841
-13.99677,19,341.142572
-12.360631,20,341.478144
-10.644821,17,341.756937
-15.23936,24,342.157451
-12.501931,23,342.540894
-9.730526,12,342.742269
-10.875342,21,343.260711
-11.907848,17,343.557318
-10.67757,12,343.762178
-11.535876,17,344.054059
-16.751532,29,344.5364
-12.088061,21,344.892024
-14.828947,24,345.297866
-13.324108,19,345.625751
-10.931139,12,345.826047
-11.111026,14,346.066613
-11.285354,14,346.30103
-14.573353,22,346.683858
-14.160461,23,347.07681
-17.161946,29,347.571501
-12.65246,14,347.81593
-13.622916,19,348.137069
-12.215613,18,348.494417
-11.881813,17,348.786467
-17.700722,27,349.235243
-10.977808,15,349.485703
-10.106803,11,349.669678
-8.837082,13,349.889591
-13.963163,25,350.310254
-12.855358,19,350.628281
-15.170734,20,350.967829
-15.663619,24,351.383375
-10.237632,15,351.634827
-12.801319,15,351.887756
-15.142603,23,352.273195
-13.438912,27,352.726846
-9.475069,12,352.92773
-13.599731,19,353.261428
-12.227627,18,353.565379
-11.977542,16,353.833455
-9.284258,11,354.022073
-11.933752,16,354.303958
-17.088185,31,354.818519
-12.029424,13,355.042856
-10.347144,16,355.309698
-9.659208,14,355.555018
-11.947806,15,355.808357
-11.709796,20,356.147687
-12.755759,20,356.488288
-11.701634,19,356.806005
-18.383811,29,357.302973
-11.742547,19,357.623139
-11.48649,14,357.862655
-11.417372,14,358.096085
-11.400089,14,358.331919
-11.536878,15,358.581422
-11.667787,19,358.904971
-11.848808,18,359.20578
-10.983038,15,359.458097
-9.93135,12,359.661671
-11.950459,18,359.971134
-14.871157,21,360.326244
-15.879274,28,360.791886
-12.00384,15,361.045857
-11.796543,16,361.30717
-9.820494,12,361.510788
-12.850626,19,361.84941
-16.09938,24,362.251887
-12.709671,16,362.522044
-17.565509,31,363.035829
-12.537013,21,363.388608
-13.172756,19,363.703935
-9.801582,14,363.939426
-9.797035,13,364.149845
-15.233084,19,364.470129
-9.566957,13,364.691556
-10.02472,13,364.909112
-11.917253,20,365.242755
-10.002136,14,365.47422
-13.515049,22,365.843288
-9.592803,13,366.060908
-12.001066,14,366.29112
-10.400948,15,366.541765
-9.9246,13,366.757261
-11.256454,12,366.954244
-11.628967,19,367.270111
-10.122146,16,367.542324
-11.417854,14,367.772474
-12.796774,20,368.112427
-12.300155,14,368.355334
-10.82679,13,368.568154
-10.035202,13,368.791525
-9.832989,13,369.014051
-12.864724,22,369.387441
-13.784547,21,369.734169
-12.16716,19,370.05523
-10.814043,15,371.659931
-9.862564,13,371.878649
-11.194706,15,372.127368
-13.765378,24,372.534537
-10.597305,18,372.836404
-13.795557,26,373.287824
-12.432997,21,373.645952
-11.705537,20,373.980434
-12.282835,16,374.245879
-9.614292,11,374.432524
-13.897734,18,374.734279
-12.300303,20,375.078509
-9.845564,12,375.275883
-9.825391,13,375.498359
-23.544657,35,376.083379
-14.452372,17,376.367762
-10.844853,11,376.561174
-15.85796,22,376.943876
-11.154561,12,377.137464
-13.259363,19,377.452778
-13.017734,16,377.7181
-10.093787,13,377.938536
-10.658907,17,378.226028
-12.007677,20,378.562677
-12.309497,22,378.937439
-11.663678,16,379.201715
-11.934287,19,379.51387
-11.863681,14,379.748705
-10.972911,19,380.060622
-15.120239,22,380.435719
-10.716847,16,380.703107
-11.411485,12,380.90667
-9.172994,12,381.106075
-12.053702,19,381.432352
-13.299764,21,381.782221
-5.227027,17,382.066962
-11.865763,20,382.399587
-15.410657,22,382.777742
-16.914446,20,383.117985
-11.973921,14,383.356317
-9.896314,12,383.561597
-12.881416,21,383.916112
-10.370237,15,384.16989
-12.53891,16,384.440044
-10.466235,13,384.656498
-11.993074,17,384.931531
-10.324185,15,385.182877
-11.971631,13,385.399084
-13.469154,23,385.782912
-14.37767,18,386.093217
-11.625124,19,386.416535
-13.365827,18,386.718677
-11.080269,16,387.003804
-17.262218,24,387.408971
-11.9931,18,387.709143
-13.989471,16,387.970708
-10.646852,16,388.236637
-13.852801,17,388.518036
-12.569682,16,388.787674
-13.994249,24,389.181731
-15.497582,24,389.589
-11.859159,14,389.822576
-10.313432,14,390.059361
-12.914397,21,390.412946
-9.966655,13,390.637501
-9.58927,12,390.841307
-9.572844,11,391.023637
-9.791164,14,391.255516
-10.759015,16,391.522919
-10.028284,15,391.779875
-11.546469,18,392.082571
-14.012732,16,392.356831
-14.386121,23,392.73769
-11.594127,19,393.057652
-11.388491,17,393.341947
-9.450631,11,393.525751
-12.524058,19,393.844833
-11.424319,21,394.196438
-12.520433,24,394.601536
-11.599664,16,394.875372
-11.021033,17,395.160304
-11.627512,13,395.374149
-11.064399,13,395.588872
-9.474396,12,395.785993
-17.997743,29,396.262636
-10.22551,15,396.506469
-12.137112,18,396.813682
-13.786267,17,397.095863
-12.116941,19,397.407056
-16.015659,26,397.839285
-11.845096,17,398.123306
-16.854768,34,398.696031
-12.794559,15,398.946689
-11.923352,16,399.211739
-11.297925,15,399.460141
-10.023741,15,399.716373
-14.470679,23,400.100853
-11.702476,16,400.372769
-11.212088,15,400.622846
-11.66412,20,400.955863
-15.653855,27,401.407545
-12.543162,15,401.661199
-13.427846,23,402.040178
-14.486806,22,402.409426
-14.279903,20,402.73951
-20.907818,29,403.32763
-14.430628,22,403.691169
-12.166345,15,405.287182
-12.385226,20,405.619704
-11.549021,15,405.871497
-12.839651,16,406.140181
-11.006102,13,406.360386
-10.138288,14,406.605858
-9.667234,12,406.813082
-10.295815,13,407.029565
-11.939827,17,407.314934
-11.678383,17,407.599588
-13.305934,24,408.000136
-14.294273,23,408.392438
-10.41515,13,408.614818
-13.738744,18,408.914469
-10.781655,15,409.165771
-9.083653,12,409.366286
-12.265961,21,409.722948
-11.111431,13,409.933271
-15.266653,24,410.339966
-14.99932,20,410.680205
-10.855185,17,410.97003
-11.508097,17,411.247738
-11.766384,13,411.466941
-9.357935,13,411.685781
-10.95438,18,411.985519
-9.971653,11,412.171052
-10.822204,13,412.389016
-13.772031,18,412.697154
-11.493157,16,412.963533
-10.691113,16,413.245434
-12.512938,19,413.574819
-15.283596,22,413.951168
-10.374535,14,414.185928
-13.156754,25,414.593846
-10.386631,14,414.824602
-11.968058,19,415.143147
-11.391996,13,415.360359
-15.328637,24,415.7653
-9.405135,11,415.946282
-9.536547,11,416.132233
-12.272331,19,416.449835
-13.89686,19,416.772303
-15.916092,29,417.264702
-11.498319,19,417.58267
-11.011925,15,417.836091
-11.003429,18,418.124202
-13.29684,22,418.494657
-9.229252,12,418.69359
-10.926258,12,418.898415
-10.554444,15,419.149999
-15.259076,19,419.466468
-12.472487,19,419.785969
-12.263456,17,420.071337
-11.575592,16,420.352404
-13.097923,21,420.694589
-8.36622,21,421.041262
-14.964262,28,421.507038
-11.560593,15,421.762648
-13.441229,19,422.081785
-14.932971,23,422.474489
-14.410932,30,422.979605
-13.396022,18,423.282993
-10.268669,11,423.468687
-10.658618,15,423.721222
-9.285356,12,423.935038
-11.593921,18,424.238699
-13.930946,18,424.548233
-10.507039,19,424.86101
-10.658745,14,425.093916
-15.18642,21,425.44876
-11.958595,14,425.692563
-12.540101,20,426.026378
-9.747183,13,426.24719
-12.393004,14,426.485522
-11.297618,20,426.825326
-10.601665,14,427.062447
-10.504329,15,427.309881
-13.717174,23,427.698794
-12.895986,17,427.986842
-13.261834,25,428.410482
-11.950105,14,428.644451
-11.77973,20,428.981221
-15.743298,26,429.414955
-12.854495,20,429.748745
-15.501664,22,430.116872
-10.72117,18,430.420439
-15.323259,22,430.790509
-10.456692,17,431.077825
-14.797693,21,431.438354
-11.733303,19,431.763029
-10.411385,13,431.977563
-11.004899,13,432.191246
-14.976564,26,432.613834
-13.937546,22,432.980034
-15.027103,20,433.306989
-9.81162,14,433.54496
-12.048128,19,433.862013
-14.00162,17,434.147377
-12.394337,21,434.502604
-14.005283,18,434.800401
-13.22683,20,435.135159
-10.039674,13,435.353109
-13.130147,19,435.663921
-12.284291,13,435.870483
-10.16572,13,436.088689
-11.756103,18,436.392596
-10.185043,12,436.6106
-10.927713,17,436.89564
-16.918989,23,437.277816
-18.871207,25,439.042279
-9.260278,12,439.243147
-10.548097,14,439.473121
-9.558532,13,439.685157
-10.000232,15,439.931567
-12.637305,14,440.163306
-9.640259,12,440.365027
-11.255878,16,440.635736
-9.472749,11,440.820938
-9.392031,13,441.038001
-10.972052,17,441.326013
-4.545569,15,441.576434
-13.524968,19,441.894926
-11.976857,21,442.242589
-10.348119,14,442.475211
-10.062877,14,442.709668
-9.9687,14,442.949999
-9.45091,16,443.21737
-14.415532,17,443.502889
-11.347035,13,443.721724
-12.098019,19,444.045792
-10.516724,11,444.231792
-13.063913,20,444.571234
-16.518843,26,445.009077
-9.883027,11,445.18895
-11.586125,16,445.465083
-10.274333,15,445.713471
-9.937252,12,445.917505
-11.972716,20,446.247393
-10.477249,19,446.562203
-13.562946,19,446.886527
-12.345998,22,447.276882
-9.290071,13,447.492864
-11.741706,21,447.883474
-11.022159,13,448.111762
-9.745886,12,448.319436
-11.706251,18,448.628527
-10.395871,18,448.938746
-16.358059,22,449.316383
-11.348793,20,449.656997
-12.216487,15,449.914153
-10.440516,13,450.138734
-14.916134,22,450.517889
-12.013927,14,450.753142
-12.355779,14,450.987228
-10.970357,11,451.169538
-11.971764,21,451.524929
-11.378358,18,451.82226
-9.969805,14,452.05418
-11.117398,16,452.319235
-9.853481,13,452.542779
-14.249638,25,452.967085
-10.467091,16,453.238006
-9.817578,13,453.455176
-13.482546,20,453.79364
-11.595488,13,454.010359
-11.803135,19,454.330254
-9.92476,16,454.591058
-11.584628,18,454.893634
-10.838446,11,455.082544
-14.418263,20,455.424393
-12.051273,18,455.731012
-11.972507,19,456.047903
-12.368918,15,456.296978
-11.879602,20,456.627968
-14.599053,20,456.961251
-11.476585,16,457.236759
-9.687975,14,457.471209
-9.455583,11,457.655723
-11.393534,18,457.955522
-11.150412,17,458.245127
-10.95452,12,458.447951
-15.133204,20,458.784537
-4.779256,15,459.033641
-14.760684,21,459.393518
-13.883761,20,459.727455
-12.233998,17,460.012225
-11.377992,13,460.233653
-10.161485,13,460.454871
-13.228483,17,460.726354
-13.618287,18,461.032517
-11.559661,21,461.389782
-10.283879,14,461.627901
-11.368405,18,461.928127
-11.02952,15,462.180962
-10.74011,13,462.398635
-13.582798,20,462.734372
-9.171193,11,462.968995
-13.997999,25,463.43028
-14.071028,18,463.737511
-10.80974,18,464.041077
-10.613788,14,464.277435
-11.444687,18,464.58298
-11.313277,18,464.884421
-10.39004,19,465.198678
-10.70419,13,465.414517
-13.362775,18,465.714985
-8.950551,11,465.904159
-10.756519,11,466.095504
-13.675153,20,466.433957
-10.296654,11,466.632025
-10.605982,12,466.832516
-13.886228,20,467.171294
-12.078532,14,467.40426
-12.567712,17,467.688755
-10.212766,12,467.892578
-10.430696,15,468.142712
-11.731946,17,468.427536
-10.038145,15,468.691398
-6.279163,18,469.000141
-10.729993,13,469.223379
-10.279435,14,469.462797
-16.791449,30,469.973885
-10.121754,17,470.25794
-13.486358,18,470.557685
-10.973746,13,470.774025
-12.973838,22,471.154778
-10.864242,16,472.765733
-13.263288,16,473.042271
-13.610942,21,473.398866
-9.171356,12,473.61383
-10.879429,12,473.815337
-11.305575,15,474.067891
-9.74981,18,474.367261
-11.147454,18,474.675451
-9.802984,13,474.897207
-10.834802,17,475.183306
-10.618282,16,475.455981
-10.440626,15,475.709161
-11.397182,13,475.930089
-9.151774,12,476.13175
-12.516113,16,476.395028
-10.825001,16,476.660471
-11.804555,18,476.959965
-10.884327,11,477.150681
-11.636234,20,477.484379
-14.303356,25,477.911574
-13.612666,17,478.198994
-10.674928,20,478.535919
-10.516909,17,478.820788
-11.346419,17,479.105167
-9.535809,12,479.307515
-12.237361,21,479.662494
-11.369084,20,479.991667
-10.455014,16,480.268246
-11.005982,13,480.48584
-12.148411,15,480.737047
-11.472619,19,481.064127
-10.665055,16,481.334069
-9.700831,12,481.533672
-10.341408,14,481.772822
-9.451346,12,481.97573
-11.384431,16,482.244219
-9.797713,13,482.468965
-9.765351,11,482.641074
-11.340411,18,482.947495
-8.974185,13,483.171832
-10.136436,14,483.402868
-14.192619,24,483.817917
-10.614187,12,484.020157
-9.70332,13,484.23954
-12.663206,16,484.505303
-11.552569,18,484.807082
-13.199189,17,485.087274
-11.985672,16,485.354969
