#{"t_start": 1750698658.259707, "env_id": "None"}
r,l,t
-39.184952,68,215.536888
-17.423886,23,215.918097
-15.050403,18,216.213428
-14.25483,24,216.604945
-18.199949,32,217.134333
-9.931178,14,217.366788
-10.417363,13,217.585307
-13.306662,20,217.917177
-13.23034,22,218.277819
-11.618194,15,218.53084
-13.362348,15,218.777261
-21.497028,29,219.257724
-17.841823,24,219.665884
-12.619076,21,220.014456
-14.833698,20,220.342807
-15.959684,23,220.720187
-13.095452,23,221.097509
-11.489798,18,221.40461
-17.141846,30,221.907398
-19.283864,28,222.384513
-17.078474,23,222.771775
-12.28054,18,223.186828
-12.867638,21,223.542053
-26.875738,61,224.564308
-17.158247,27,225.017757
-15.257785,25,225.452209
-20.573781,38,226.080217
-16.318922,24,226.494313
-13.283237,21,226.850032
-19.744885,34,227.405662
-12.664859,17,227.68609
-17.951278,28,228.149568
-11.895477,19,228.463346
-18.93233,33,229.010527
-16.970506,23,229.399332
-14.862244,28,229.868049
-11.708702,19,230.19203
-23.895792,36,230.791012
-14.62399,22,231.158372
-12.125645,17,231.442479
-10.925798,13,231.658675
-12.140669,21,232.011842
-15.798814,28,232.480173
-14.815408,18,232.786005
-10.947481,15,233.03742
-12.159297,17,233.324959
-16.020772,23,235.051873
-17.756264,24,235.453673
-12.971108,16,235.718411
-10.814261,18,236.02155
-13.929902,21,236.372049
-14.702428,22,236.739265
-17.303344,36,237.339228
-13.216277,19,237.655257
-16.001326,22,238.028725
-13.286386,25,238.450476
-13.365465,22,238.816545
-12.377265,22,239.173969
-18.878267,32,239.704003
-17.506313,24,240.111361
-11.73244,19,240.425482
-14.586632,24,240.824913
-14.18397,26,241.270135
-13.433507,23,241.656407
-15.929599,27,242.113272
-11.683957,20,242.447277
-12.880749,18,242.745068
-12.466777,21,243.109357
-15.739911,27,243.599769
-13.090164,19,243.915295
-14.921796,20,244.251699
-13.815628,25,244.664604
-19.405069,34,245.240658
-19.427836,36,245.868737
-13.679906,21,246.221044
-18.40945,39,246.885318
-14.636462,19,247.211022
-20.508774,30,247.717511
-17.51016,25,248.132766
-7.116103,22,248.511305
-17.979326,28,248.968608
-14.131946,18,249.267364
-15.556554,33,249.816075
-13.277812,20,250.141233
-13.012153,21,250.492745
-12.464504,18,250.784852
-16.000977,23,251.168686
-11.724793,13,251.383349
-12.36188,19,251.702327
-11.704487,17,251.977053
-13.05075,21,252.323952
-15.322768,27,252.774128
-12.013879,17,253.061057
-19.322463,33,253.617621
-10.589498,12,253.823452
-16.56907,26,254.257619
-25.85226,42,254.977688
-14.599046,26,255.437443
-18.985804,36,256.032587
-12.19075,14,256.265199
-23.060235,35,256.861606
-12.460171,21,257.212812
-12.507084,13,257.427374
-12.113766,22,257.79161
-17.006337,24,258.196254
-17.128421,27,258.656896
-15.736584,24,259.061498
-15.600926,29,259.549457
-11.510361,21,259.893203
-15.264877,21,260.24274
-14.859692,19,260.560631
-15.375319,20,260.888649
-13.574802,18,261.187335
-13.329941,18,261.48804
-9.749064,13,261.698906
-9.89983,12,261.892975
-19.392426,26,262.326176
-11.767588,20,262.653584
-11.730679,21,263.007484
-10.487537,15,263.260739
-13.905134,18,263.564223
-20.787981,43,264.29051
-9.931767,14,264.525546
-16.919421,26,264.953177
-15.677465,26,265.393357
-11.139118,15,265.644502
-12.08136,18,265.944503
-20.634542,31,266.456716
-11.200964,21,266.81032
-9.220976,11,268.338859
-14.16909,19,268.660413
-9.942743,12,268.864272
-23.012038,36,269.470274
-18.503846,33,270.016478
-18.230459,30,270.523803
-13.098561,25,270.93142
-11.565081,17,271.214764
-12.591335,16,271.485069
-11.334811,14,271.726209
-15.591895,22,272.09667
-11.943645,13,272.324009
-12.445894,14,272.564132
-11.899995,16,272.831186
-14.127398,20,273.175257
-12.288062,21,273.523719
-20.58138,30,274.020237
-14.559568,17,274.305256
-9.808609,15,274.561555
-10.178061,14,274.795104
-20.552975,30,275.299261
-16.341795,22,275.658529
-12.584264,14,275.884619
-17.028405,32,276.407995
-13.54139,22,276.772963
-12.992697,27,277.218639
-14.867068,18,277.516267
-14.423484,25,277.931218
-15.76478,20,278.266941
-12.097221,23,278.646644
-15.444869,26,279.078155
-9.930395,15,279.34269
-17.21913,26,279.774122
-16.005189,25,280.186095
-18.901229,28,280.649064
-13.165428,20,280.983074
-13.278774,25,281.393025
-12.345499,17,281.676393
-16.786839,29,282.157732
-13.841476,19,282.471692
-11.271535,12,282.667824
-16.498841,31,283.28564
-10.919338,16,283.556528
-12.398765,15,283.806284
-12.870553,18,284.107305
-12.456462,18,284.411149
-14.013437,18,284.716067
-12.655554,18,285.0122
-17.267475,23,285.397401
-11.598387,19,285.7158
-13.41528,24,286.119049
-13.614643,15,286.374882
-16.745713,21,286.740889
-15.598045,30,287.245126
-15.007183,20,287.580724
-12.382056,21,287.924752
-14.161826,22,288.295903
-18.834269,35,288.891296
-16.704923,30,289.402344
-11.062174,17,289.697801
-11.483301,13,289.91908
-18.279646,32,290.464377
-13.51673,21,290.825594
-11.514151,18,291.122489
-13.059913,16,291.389082
-13.309711,18,291.694045
-10.32272,12,291.895227
-14.881244,32,292.434922
-19.810202,28,292.905527
-12.128087,18,293.214739
-19.018086,30,293.730548
-14.008684,23,294.113768
-10.404647,14,294.348735
-15.341078,23,294.735629
-10.454813,13,294.948828
-16.652014,22,295.317447
-13.441823,21,295.666764
-9.337652,12,295.865954
-16.012129,25,296.27523
-11.477618,17,296.560889
-14.350141,23,296.948141
-17.685866,25,297.362562
-11.610505,18,297.666689
-14.520884,22,298.036647
-13.338928,18,298.33355
-11.478591,16,298.598354
-12.243666,21,298.954253
-11.953435,23,299.348806
-11.267116,14,299.589223
-18.569915,30,300.146658
-12.579463,21,300.536401
-13.961417,18,302.207615
-11.256318,17,302.497534
-13.826214,26,302.945584
-16.236187,24,303.359505
-13.749778,24,303.760033
-10.452448,12,303.986194
-19.866225,28,304.551727
-13.026052,17,305.13517
-10.079124,15,305.454728
-11.83942,15,305.757898
-13.980391,18,306.065533
-12.588699,17,306.360799
-14.82177,22,306.751906
-10.76463,16,307.042873
-12.822665,17,307.329923
-14.949624,21,307.688596
-15.368665,27,308.140601
-12.348341,17,308.426946
-14.122569,26,308.869338
-14.008592,24,309.274162
-9.29912,14,309.524319
-12.534208,15,309.778024
-9.758349,11,309.960203
-14.66123,27,310.441202
-10.592567,12,310.663584
-10.756445,16,310.949196
-11.292491,14,311.202709
-19.108586,30,311.751782
-13.791019,25,312.201612
-14.667668,22,312.591963
-19.345644,30,313.122329
-11.522174,16,313.393994
-13.043748,16,313.67318
-11.179004,15,313.945604
-16.010886,30,314.474397
-11.85141,22,314.855557
-12.839957,22,315.233392
-12.447061,19,315.566719
-9.697022,11,315.795845
-15.755435,22,316.193726
-9.458292,13,316.415125
-14.041019,27,316.901041
-12.294941,20,317.255279
-11.949556,19,317.592953
-14.524044,22,317.97755
-11.496341,19,318.311963
-11.42352,14,318.552462
-14.484832,20,318.901774
-24.039863,34,319.504284
-10.282049,15,319.766872
-12.782585,22,320.145472
-14.732993,21,320.507128
-15.455902,24,320.942373
-10.447307,14,321.188162
-4.800757,16,321.472372
-16.218006,22,321.85896
-14.865852,26,322.314639
-9.700352,15,322.578113
-13.930975,18,322.897392
-13.72882,17,323.210521
-17.693938,25,323.639759
-13.202235,22,324.029799
-11.940828,17,324.333412
-13.851651,26,324.793716
-12.008437,14,325.05166
-10.063023,14,325.29609
-12.139971,14,325.550281
-13.637283,23,325.953843
-12.745184,21,326.38116
-15.536019,26,326.831248
-11.472564,18,327.131542
-16.973219,25,327.571761
-12.926715,23,327.984884
-18.084343,25,328.416431
-15.185078,27,328.888302
-15.236908,21,329.248279
-12.180529,13,329.472648
-11.581025,18,329.77824
-9.98498,14,330.020226
-9.642264,13,330.249078
-9.533023,13,330.469004
-12.500942,15,330.727731
-15.809176,27,331.228535
-15.149182,22,331.638661
-10.578011,15,331.90733
-13.403473,17,332.228345
-9.592638,13,332.461345
-9.531399,13,332.694006
-11.570232,21,333.077931
-13.858427,20,333.428583
-10.949304,17,333.734265
-10.693241,21,334.104053
-22.389108,30,334.616108
-13.072711,23,335.002333
-10.244509,14,335.235562
-15.6373,22,335.598812
-15.516461,21,335.95386
-12.445988,16,336.225465
-14.001222,16,337.84927
-13.535973,20,338.184753
-10.207456,14,338.418533
-13.33407,21,338.783535
-10.143139,15,339.040432
-10.680316,12,339.245682
-12.796442,16,339.508206
-12.449565,19,339.82564
-16.098159,29,340.309181
-11.980834,16,340.577616
-8.905949,11,340.765708
-15.280335,18,341.062471
-13.230141,23,341.452806
-17.258224,26,341.882893
-9.91716,14,342.115373
-11.399027,12,342.317807
-12.907201,19,342.635213
-16.636307,23,343.152429
-11.67676,18,343.501005
-13.421154,18,343.805102
-16.99249,20,344.14527
-10.828323,15,344.397809
-15.509061,22,344.770192
-10.445744,13,344.988185
-18.546902,26,345.43288
-14.133526,19,345.751901
-12.164872,17,346.039669
-11.90873,18,346.344543
-12.772634,16,346.625977
-13.876461,24,347.041397
-11.500157,18,347.345457
-13.106214,17,347.631074
-11.238779,18,347.945823
-11.136503,13,348.16298
-11.646482,19,348.537509
-10.26352,13,348.763932
-13.830406,19,349.081357
-16.845163,28,349.548633
-14.908886,21,349.900351
-10.832916,20,350.237937
-12.407715,23,350.621942
-9.843078,13,350.845616
-16.945125,25,351.27102
-15.399312,19,351.5929
-15.584711,22,351.964897
-14.031951,20,352.298621
-11.880363,21,352.655573
-11.12218,17,352.937382
-13.516612,21,353.303726
-13.866781,18,353.609941
-10.564211,12,353.81006
-13.986937,20,354.155468
-14.426659,22,354.528332
-12.45048,16,354.795511
-13.112171,23,355.183344
-16.484585,23,355.578587
-12.11231,20,355.91497
-11.953747,19,356.240715
-17.958386,22,356.610314
-16.030039,27,357.072673
-5.426143,18,357.379429
-12.333021,21,357.733721
-19.435608,26,358.175192
-11.834606,14,358.407339
-15.161534,19,358.732337
-11.695728,14,358.964127
-10.915209,19,359.282798
-10.641185,18,359.587892
-11.623077,19,359.910389
-13.83395,26,360.35223
-10.644151,13,360.567479
-10.598805,15,360.818447
-12.36995,21,361.16872
-12.874989,23,361.55388
-13.064181,17,361.85656
-10.639257,16,362.127696
-12.116838,16,362.400664
-14.676545,25,362.816496
-14.983965,21,363.167326
-11.459926,15,363.415139
-10.55589,18,363.714098
-12.606128,16,363.982619
-10.234252,14,364.208828
-9.785506,13,364.43098
-11.622537,17,364.718225
-11.463735,18,365.019974
-12.784711,18,365.318318
-10.657411,19,365.635294
-11.770933,13,365.852984
-12.303338,18,366.152095
-11.256271,18,366.449848
-10.73638,14,366.682657
-12.655504,16,366.947739
-14.545749,25,367.365996
-13.387684,21,367.716848
-12.725313,19,368.036647
-14.068893,18,368.347605
-10.008465,17,368.635541
-11.002689,13,368.852121
-15.783633,21,369.206775
-12.728201,23,369.593647
-11.940759,19,369.912001
-12.461103,18,371.56644
-15.385934,21,371.921335
-15.226576,22,372.286863
-11.290951,16,372.560454
-10.430255,13,372.779312
-11.54734,18,373.082632
-12.04634,18,373.399296
-12.925035,20,373.742297
-15.189236,18,374.043923
-12.16179,17,374.32352
-11.009847,16,374.598445
-16.152751,24,374.998123
-13.716343,18,375.300862
-10.96126,14,375.541201
-11.713871,22,375.905231
-10.366931,14,376.144493
-13.361899,17,376.429688
-11.236858,12,376.643819
-9.787955,17,376.931585
-10.381484,15,377.180558
-10.801835,14,377.413783
-12.524539,15,377.662479
-11.361578,17,377.948392
-12.560601,17,378.235956
-11.946567,19,378.555626
-10.771308,17,378.844398
-13.89319,18,379.146514
-12.426699,15,379.388169
-13.284803,16,379.655436
-17.029915,22,380.022356
-14.36714,20,380.355169
-12.224774,18,380.662623
-13.742281,20,380.998792
-10.135657,13,381.219908
-12.620482,23,381.610096
-14.342284,20,381.940118
-10.118742,15,382.199468
-14.810536,19,382.510658
-15.805227,29,383.012313
-15.189378,24,383.416751
-12.272509,14,383.659076
-10.886187,11,383.840923
-9.389257,13,384.061666
-12.176264,16,384.331706
-14.634612,18,384.633134
-15.260884,21,384.97396
-15.556749,20,385.311059
-10.418754,13,385.523714
-12.936525,21,385.878257
-14.501351,19,386.202499
-13.232062,22,386.579137
-11.099507,13,386.804097
-13.527848,16,387.083708
-11.126935,12,387.284222
-9.946645,12,387.489318
-16.195729,22,387.850014
-11.652237,18,388.150197
-12.646808,15,388.395907
-11.273761,19,388.713026
-12.474786,20,389.043833
-12.360937,15,389.295826
-11.320107,18,389.598879
-11.8038,20,389.934666
-11.18961,15,390.191588
-9.039983,12,390.390712
-12.413999,18,390.69751
-13.197315,18,391.000899
-12.836352,22,391.363753
-9.228475,12,391.566715
-11.183195,18,391.871729
-10.192922,14,392.113177
-11.881647,14,392.350498
-16.4157,27,392.80026
-15.344875,20,393.132507
-9.305652,12,393.334332
-12.670874,20,393.673773
-10.730993,15,393.920505
-11.056408,13,394.137442
-12.025565,21,394.490228
-13.341077,25,394.918603
-12.951863,18,395.220295
-13.759392,21,395.565672
-10.11032,13,395.779486
-9.506037,11,395.960637
-9.752313,19,396.27272
-12.580498,20,396.604502
-11.896767,14,396.840868
-12.463998,22,397.203979
-10.319534,13,397.417683
-14.453693,20,397.750538
-18.197093,31,398.267042
-12.513737,15,398.521535
-14.247482,18,398.82293
-12.243162,15,399.074519
-9.704702,14,399.304983
-10.658892,16,399.569984
-14.438254,21,399.928053
-14.197145,19,400.241465
-10.796997,16,400.514201
-12.656222,22,400.882848
-16.102613,25,401.293724
-12.81624,18,401.602726
-16.025659,22,401.970063
-9.444003,13,402.188547
-13.877218,22,402.550084
-10.889182,16,402.82292
-9.739532,13,403.121629
-11.877872,20,403.470303
-12.859378,21,403.816113
-10.871982,13,405.379158
-11.692951,18,405.678461
-12.638212,25,406.100641
-12.962084,17,406.386488
-14.346832,20,406.736863
-10.661287,11,406.923343
-9.957939,13,407.142953
-10.913963,19,407.460147
-10.599741,16,407.726913
-11.84616,21,408.079544
-12.002739,15,408.333734
-12.303463,20,408.674535
-9.354404,13,408.889972
-11.415931,12,409.094077
-9.247877,12,409.291861
-11.48163,14,409.533022
-10.789122,12,409.733193
-11.864468,13,409.943464
-10.481287,16,410.212694
-11.058428,17,410.504071
-13.534461,17,410.795351
-9.293295,14,411.028222
-9.802482,13,411.242348
-11.449382,18,411.54199
-13.210171,18,411.845136
-12.186389,19,412.164589
-11.55763,20,412.4991
-10.988667,13,412.72392
-11.251066,14,412.957084
-12.4275,15,413.218635
-10.381811,13,413.44652
-12.726377,22,413.822364
-11.489126,17,414.111874
-9.838145,16,414.374291
-9.565221,12,414.5707
-14.134028,16,414.834424
-9.967985,14,415.067962
-15.352364,26,415.507839
-11.107239,13,415.719187
-9.706437,11,415.907834
-13.007694,19,416.222962
-14.650489,24,416.624262
-14.369264,22,417.001673
-13.027897,14,417.239734
-10.543079,15,417.49101
-15.788204,23,417.877928
-14.002026,18,418.167055
-11.579518,22,418.537512
-14.674916,20,418.875187
-10.472245,12,419.079125
-10.08006,13,419.293093
-12.075681,17,419.577139
-11.560177,20,419.913499
-9.098524,12,420.11747
-14.216483,19,420.441716
-15.230569,27,420.884935
-9.559597,11,421.066852
-9.499855,11,421.248693
-17.070027,28,421.71994
-11.909548,19,422.042961
-11.785701,21,422.398415
-11.1888,17,422.688291
-14.866746,21,423.041675
-12.949268,16,423.309769
-12.465065,21,423.665708
-11.505215,15,423.925434
-16.059954,19,424.249085
-10.257336,15,424.503865
-20.370975,42,425.206098
-13.031134,20,425.549163
-14.208397,20,425.884813
-11.036815,14,426.126654
-15.419578,22,426.495705
-11.655473,12,426.70281
-12.550231,14,426.941106
-15.134044,20,427.26968
-11.177099,15,427.522913
-11.672737,19,427.847931
-12.232909,14,428.085994
-13.454069,19,428.402526
-16.115387,30,428.907858
-9.274241,12,429.107834
-15.387319,29,429.592588
-14.432962,24,429.992469
-15.287147,22,430.364812
-12.580526,21,430.715286
-12.067287,14,430.951113
-10.574946,12,431.159975
-14.553215,18,431.46631
-13.173166,17,431.75324
-11.255299,17,432.040511
-9.980276,12,432.233249
-10.246698,13,432.443757
-10.048012,14,432.677013
-12.595271,16,432.940152
-8.830481,12,433.139972
-10.713484,14,433.365297
-13.024069,21,433.721737
-10.12497,20,434.057561
-13.464746,18,434.358706
-12.518592,23,434.743945
-11.288842,12,434.940872
-14.780547,18,435.245834
-15.154235,22,435.608052
-13.039875,17,435.880376
-11.972223,21,436.238635
-10.468833,17,436.524871
-12.043354,23,436.925687
-13.165492,18,437.219907
-10.055813,12,437.424854
-9.953996,12,438.968169
-9.531088,11,439.149581
-11.884282,19,439.46266
-13.082952,18,439.764391
-13.280166,24,440.156751
-10.209103,15,440.409045
-15.014562,22,440.781064
-17.703351,26,441.213602
-8.81619,11,441.405641
-12.044843,17,441.68888
-13.161518,16,441.958364
-11.332268,18,442.253386
-10.207856,13,442.468393
-10.802457,17,442.751591
-10.872175,20,443.088985
-9.753339,16,443.357686
-18.128749,30,443.866806
-13.346403,23,444.257916
-12.641811,19,444.582009
-10.379949,17,444.861971
-11.53201,18,445.167588
-10.077638,11,445.353884
-14.620268,22,445.723371
-11.507927,16,445.992176
-11.234359,22,446.358286
-11.080046,14,446.587877
-14.119275,21,446.946922
-12.796918,20,447.304081
-10.456232,17,447.596888
-9.291393,12,447.823525
-11.534239,17,448.121962
-11.405268,18,448.428625
-10.590968,16,448.706081
-11.500113,18,449.014676
-13.114835,20,449.360517
-16.274838,23,449.754507
-11.185691,19,450.080797
-11.044917,14,450.324213
-12.153498,21,450.679726
-15.470306,26,451.110899
-10.520349,16,451.386325
-10.500523,15,451.632167
-14.290906,18,451.933691
-13.165489,25,452.345896
-15.134027,27,452.803685
-12.343199,19,453.129215
-10.491037,18,453.432512
-12.967114,15,453.68774
-9.89506,17,453.971292
-13.046223,15,454.22329
-11.073502,14,454.455785
-11.227547,18,454.752956
-12.177645,21,455.110104
-13.556325,18,455.418263
-11.496762,18,455.721808
-10.837347,17,456.008386
-10.658341,11,456.191165
-13.976389,25,456.606106
-14.214095,21,456.955006
-13.530936,18,457.266263
-14.08817,21,457.616129
-11.454353,18,457.915547
-12.618867,17,458.2012
-12.313325,13,458.425212
-12.588411,21,458.779912
-12.466756,20,459.117129
-10.158185,13,459.332425
-11.685523,19,459.652421
-10.443002,18,459.95598
-9.847235,15,460.20861
-10.603721,19,460.530151
-12.753215,16,460.79101
-14.029815,20,461.129903
-8.996488,11,461.311269
-9.684439,14,461.552551
-13.362327,17,461.836168
-15.323473,21,462.190815
-13.835387,28,462.660859
-6.926406,21,463.077418
-11.90477,15,463.35648
-10.107722,12,463.556857
-9.647133,11,463.747266
-13.872963,23,464.138206
-10.621894,13,464.358073
-9.545056,13,464.573489
-9.866249,14,464.810688
-12.414401,21,465.156692
-13.050517,17,465.441791
-10.504524,13,465.660054
-10.088201,11,465.848712
-17.160939,21,466.202293
-11.453213,12,466.408628
-9.550491,13,466.642428
-15.40847,25,467.055729
-10.947289,16,467.32923
-11.169381,17,467.614508
-12.187387,19,467.938881
-4.970398,16,468.203083
-11.32682,16,468.47894
-15.465767,19,468.803681
-13.316662,16,469.080007
-9.813978,13,469.305166
-10.571834,18,469.609098
-9.850508,12,469.816086
-11.955423,16,470.083805
-10.297566,17,470.367434
-9.444498,13,470.589326
-12.165275,15,470.837148
-10.94903,12,471.042409
-11.976401,14,471.280925
-9.396469,13,472.844393
-10.183039,13,473.073076
-11.087661,17,473.359601
-12.985481,15,473.617885
-9.580218,13,473.845135
-13.738775,19,474.15993
-9.385398,11,474.344965
-14.270253,21,474.702354
-12.208385,14,474.940966
-12.243881,15,475.193123
-11.124531,15,475.444979
-9.386924,11,475.63457
-12.110321,13,475.85375
-11.391079,17,476.141936
-10.180604,17,476.421949
-15.486962,26,476.853873
-9.091008,22,477.22574
-11.989256,17,477.510262
-12.708875,16,477.785864
-11.968458,19,478.106137
-12.778847,17,478.395448
-11.037497,15,478.647858
-13.639031,18,478.947708
-15.236089,22,479.317823
-13.902162,19,479.635228
-11.013431,11,479.820443
-10.859153,14,480.051817
-9.361332,11,480.242196
-14.061125,18,480.546159
-14.928309,26,480.98471
-15.950555,28,481.458246
-12.211644,20,481.79905
-9.224675,13,482.018878
-10.029497,14,482.255869
-10.488796,11,482.439914
-14.057583,19,482.754332
-12.455757,17,483.043704
-10.17142,12,483.24682
-9.808722,14,483.480025
-9.836323,13,483.702364
-12.496678,19,484.030526
-10.064512,14,484.267343
-11.27914,15,484.515035
-10.943791,19,484.833981
-17.56728,31,485.349135
-11.634128,12,485.547024
-10.628753,21,485.903745
