#{"t_start": 1750698658.259722, "env_id": "None"}
r,l,t
-9.621304,12,284.563933
-20.126512,29,285.047913
-16.526179,30,285.550288
-12.228778,16,285.817728
-11.868005,22,286.188025
-19.258063,35,286.790558
-16.052253,23,287.178703
-15.189014,21,287.52853
-14.621097,21,287.876214
-11.574298,19,288.193676
-15.474112,20,288.536453
-11.597133,17,288.821328
-13.225514,15,289.076886
-24.079109,42,289.798626
-15.23557,21,290.159122
-13.430261,26,290.598186
-12.226307,14,290.842388
-14.490213,22,291.206734
-11.865226,21,291.55772
-16.001608,28,292.031641
-12.608405,21,292.381424
-11.748655,21,292.739265
-12.518554,22,293.115001
-12.187319,17,293.410785
-15.336116,23,293.796833
-12.903939,17,294.076237
-10.305725,14,294.315015
-14.01104,16,294.583312
-17.385781,29,295.063611
-11.846848,18,295.368144
-16.058066,24,295.767192
-14.595934,18,296.0634
-16.568803,19,296.376999
-11.384283,15,296.627276
-17.10856,24,297.031826
-11.038998,16,297.296025
-15.80893,30,297.798443
-12.195516,18,298.100754
-10.57659,16,298.365083
-15.752805,21,298.716753
-10.408873,13,298.937808
-12.052722,14,299.172077
-34.900623,75,300.536328
-10.711652,13,302.124232
-14.646429,22,302.497211
-13.457793,16,302.777536
-11.745359,18,303.082963
-10.935828,16,303.35841
-13.893735,17,303.641567
-15.844022,21,304.017402
-16.803102,26,304.551474
-15.544163,25,305.310252
-10.969199,17,305.658996
-13.103359,20,306.018053
-14.329162,23,306.414054
-15.79945,21,306.792009
-11.093412,20,307.139744
-10.262975,12,307.342991
-12.190863,14,307.584323
-11.78719,17,307.873572
-16.373728,33,308.426711
-15.277438,22,308.801849
-10.115614,14,309.035944
-10.746085,14,309.273941
-15.134311,20,309.622663
-11.166824,18,309.9271
-11.135678,15,310.189703
-11.429147,21,310.567321
-15.858344,25,311.018947
-11.521266,15,311.292787
-19.557054,26,311.778238
-12.685667,22,312.166862
-11.564803,16,312.445299
-14.086103,24,312.868728
-10.786622,14,313.117131
-12.361496,13,313.33716
-18.304428,23,313.744104
-12.930867,21,314.109933
-12.849064,26,314.577097
-17.915025,27,315.034785
-11.888526,17,315.334447
-16.434897,21,315.739771
-13.670829,24,316.170395
-9.038851,12,316.381089
-13.400854,23,316.791646
-11.12027,17,317.094265
-10.566999,13,317.330008
-22.95476,48,318.171507
-9.906908,14,318.415276
-14.906132,25,318.852066
-10.473217,14,319.101032
-11.626227,15,319.360863
-13.835844,24,319.785469
-11.613766,18,320.09607
-14.260638,20,320.437603
-14.182621,20,320.795398
-13.143829,22,321.187943
-16.398723,24,321.617099
-13.271029,21,321.985188
-11.2287,16,322.263568
-11.993906,20,322.612771
-18.970474,34,323.223598
-12.636589,19,323.553289
-13.881058,18,323.870936
-14.757325,26,324.328909
-12.210221,21,324.704648
-14.614861,21,325.084512
-13.396245,24,325.507572
-10.686294,14,325.760022
-13.922317,19,326.101598
-11.003594,19,326.483099
-15.383976,28,326.960541
-10.019756,11,327.147097
-11.462419,19,327.482049
-12.687521,21,327.858623
-11.225213,18,328.168959
-11.966646,17,328.467693
-16.009229,26,328.92288
-12.186971,19,329.243636
-12.021423,21,329.607475
-15.216519,30,330.128143
-15.196848,20,330.468878
-14.825097,23,330.874577
-14.060337,19,331.223259
-18.528931,32,331.816175
-16.414709,28,332.333299
-13.892842,23,332.751472
-10.747901,12,332.969073
-13.329349,17,333.270709
-12.988802,16,333.555666
-9.748302,13,333.785592
-10.254196,12,333.998904
-10.471787,15,334.264378
-10.28505,12,334.465063
-17.471541,27,334.918936
-13.033299,18,335.220687
-12.169284,18,335.517351
-13.152134,18,335.82192
-17.512266,23,336.208711
-10.027636,13,337.779039
-12.537168,19,338.09901
-13.251652,23,338.488464
-11.357668,12,338.690464
-10.100933,12,338.905101
-15.436054,22,339.277534
-15.303251,25,339.690051
-10.321608,15,339.943832
-9.860565,14,340.178407
-23.769795,34,340.749503
-12.546764,21,341.099368
-10.901767,13,341.321768
-12.909509,19,341.635698
-14.150343,18,341.931879
-12.200477,14,342.167398
-22.95348,29,342.651372
-13.606912,19,343.091151
-15.262497,20,343.483961
-10.482139,14,343.719853
-11.126307,16,343.997829
-14.684882,27,344.448493
-11.654035,17,344.730459
-10.671902,16,345.004559
-10.514706,14,345.24156
-12.164054,21,345.599116
-13.918126,19,345.921703
-11.889596,13,346.141338
-13.512219,25,346.569265
-10.062748,14,346.81645
-13.421299,17,347.103346
-11.721747,13,347.329222
-16.066332,24,347.740338
-12.310702,22,348.113422
-10.3049,14,348.395819
-11.496996,19,348.730856
-10.185522,13,348.946592
-13.853692,22,349.313721
-14.104773,17,349.597194
-17.175535,20,349.931748
-14.186389,22,350.303615
-11.201512,18,350.604574
-12.490191,19,350.927097
-12.611518,17,351.219181
-13.986466,17,351.509385
-13.538816,18,351.813143
-10.983122,12,352.017277
-16.498613,22,352.383496
-12.251277,20,352.719305
-14.117025,21,353.083266
-12.276408,20,353.419118
-13.1631,23,353.80999
-15.247567,19,354.138115
-13.006505,21,354.494766
-9.31499,12,354.697186
-16.77015,27,355.15078
-12.609307,21,355.507107
-11.041918,16,355.783815
-13.332489,17,356.072703
-12.33839,14,356.308318
-13.499091,17,356.594199
-10.951172,19,356.915895
-10.14652,12,357.121083
-10.390944,14,357.362346
-10.063823,14,357.5999
-13.516675,19,357.918996
-10.968737,14,358.158958
-11.99274,13,358.375241
-9.528316,13,358.591208
-9.434199,12,358.797787
-17.97622,22,359.166718
-9.783493,14,359.400155
-15.097586,18,359.704604
-10.603102,14,359.948144
-20.661248,28,360.416271
-10.629647,13,360.633353
-13.156295,26,361.071924
-13.885768,24,361.46682
-12.57344,19,361.797732
-10.240483,16,362.073687
-13.723225,20,362.417317
-9.546189,13,362.630551
-11.419333,18,362.928106
-10.415833,13,363.145179
-14.981026,19,363.464569
-16.729939,24,363.867857
-12.577881,18,364.159508
-15.477402,20,364.496536
-11.063657,12,364.701477
-5.071023,17,364.986156
-12.83738,16,365.253139
-9.812819,12,365.451909
-12.961954,15,365.70448
-12.016087,14,365.935552
-12.604769,19,366.250595
-13.574271,23,366.633249
-11.641818,17,366.914692
-11.001063,16,367.181339
-11.797269,20,367.519465
-11.475528,16,367.782186
-12.01695,19,368.101939
-11.693248,17,368.398341
-15.401775,21,368.750882
-15.980358,19,369.073625
-11.078171,14,369.310331
-11.939834,17,369.593848
-14.637768,19,369.912768
-9.751467,14,370.15422
-9.236735,12,371.703302
-12.546186,19,372.021077
-19.233537,29,372.50687
-13.820881,18,372.81313
-15.267758,24,373.223059
-11.15508,17,373.518379
-9.854016,14,373.758477
-12.547372,20,374.095217
-12.009277,18,374.392807
-11.606383,21,374.744529
-17.429442,26,375.184531
-11.617284,19,375.50795
-12.064479,17,375.79126
-11.857358,15,376.03828
-11.785112,19,376.361079
-10.232851,14,376.60708
-10.427695,14,376.843458
-10.849472,13,377.063483
-15.40699,21,377.414136
-14.014354,18,377.711194
-10.043509,16,377.982416
-17.864007,33,378.538611
-11.672784,21,378.896417
-11.705518,13,379.114486
-15.059947,27,379.558619
-13.904574,18,379.856274
-11.987748,13,380.070591
-9.668556,13,380.288649
-9.278394,12,380.495216
-12.048464,14,380.73315
-13.351527,22,381.099749
-13.288369,22,381.478172
-9.127009,11,381.658706
-14.482822,21,382.010252
-13.873949,19,382.328368
-12.000126,17,382.613098
-15.198337,22,382.99197
-11.916635,20,383.324938
-12.790817,18,383.638188
-18.471691,32,384.179318
-11.650436,14,384.416305
-10.584349,16,384.682503
-13.549835,17,384.957344
-12.506636,15,385.208279
-13.060755,20,385.542384
-9.527369,13,385.759294
-12.26192,14,385.996918
-13.979479,20,386.340014
-11.75664,17,386.628283
-11.346024,18,386.942948
-13.720386,25,387.366929
-10.25664,13,387.587779
-9.718346,13,387.799995
-14.139529,19,388.117111
-11.823318,14,388.346894
-12.104818,21,388.697259
-12.322052,15,388.94488
-12.138243,14,389.174089
-10.683681,13,389.396654
-10.718698,19,389.714159
-11.446695,20,390.052846
-10.243732,13,390.272491
-11.006175,14,390.508352
-11.377852,18,390.819353
-10.709172,16,391.08312
-5.195087,17,391.363605
-15.419619,22,391.736653
-14.27005,19,392.055986
-10.608755,14,392.295505
-11.45655,18,392.596466
-10.270443,14,392.833653
-13.28615,23,393.21487
-10.711155,20,393.552829
-11.471424,16,393.822108
-24.247443,40,394.49023
-9.383491,13,394.713757
-15.150982,24,395.118154
-10.605956,13,395.331134
-10.424652,14,395.565835
-10.374744,12,395.762578
-8.534079,12,395.960344
-16.662206,26,396.387852
-9.926419,14,396.621249
-11.814715,12,396.823965
-12.79591,15,397.07177
-4.863345,16,397.335818
-16.116646,22,397.700617
-16.573087,27,398.14916
-11.888829,13,398.369364
-12.110334,18,398.669221
-18.008922,36,399.272116
-10.644685,14,399.504035
-10.59578,13,399.725586
-9.115103,12,399.927602
-13.270757,17,400.208023
-10.282058,18,400.513697
-18.614425,33,401.066775
-9.820491,12,401.260939
-16.491661,24,401.670753
-9.522201,13,401.884728
-13.058787,22,402.253195
-12.536491,15,402.500811
-11.954258,21,402.896054
-16.532507,29,403.43718
-11.9774,20,403.766663
-10.864092,17,405.396037
-14.9206,25,405.815656
-13.383596,20,406.1499
-16.082305,24,406.55875
-15.845129,28,407.03938
-12.687798,22,407.41208
-10.527753,14,407.643823
-12.512448,21,407.993804
-16.021071,29,408.490541
-11.45929,17,408.773053
-9.298686,22,409.143997
-13.064862,22,409.516824
-10.088628,13,409.733026
-13.898748,18,410.026612
-10.095254,15,410.281904
-15.606671,21,410.635786
-10.271915,16,410.909545
-9.837967,12,411.111378
-12.539907,16,411.378364
-12.256134,21,411.728622
-13.733581,18,412.028834
-13.926927,17,412.313822
-12.773583,21,412.67401
-12.035632,22,413.047602
-11.477449,18,413.35877
-9.907927,12,413.565602
-9.635181,13,413.789905
-9.458983,12,413.994734
-11.471491,21,414.34099
-11.003144,15,414.586425
-10.859925,16,414.8536
-10.613605,17,415.135975
-10.339925,12,415.336941
-10.961117,20,415.670395
-8.707922,21,416.020071
-13.362669,18,416.324301
-11.810074,21,416.672309
-11.397907,13,416.894469
-12.175553,19,417.222987
-10.618018,18,417.523739
-9.578429,13,417.748722
-10.850792,16,418.00496
-12.230645,17,418.279545
-14.668119,21,418.63671
-12.720789,15,418.891386
-13.905438,19,419.208713
-12.267972,19,419.526478
-13.88092,28,419.995318
-14.594749,26,420.441741
-14.628761,20,420.772741
-14.6208,22,421.132762
-14.783903,25,421.549982
-9.890568,13,421.779238
-11.844018,22,422.143102
-12.63964,22,422.516551
-14.461778,25,422.940169
-15.143636,20,423.276386
-12.13491,14,423.514832
-11.172582,16,423.782706
-13.311578,24,424.199538
-11.222259,20,424.537799
-16.043527,24,424.937092
-13.015933,15,425.189376
-9.515569,12,425.393405
-9.816546,13,425.617344
-9.973789,11,425.798745
-12.325327,13,426.019833
-15.730446,23,426.413025
-10.223083,13,426.63602
-9.869978,12,426.835272
-9.857249,14,427.072062
-12.727508,20,427.404382
-14.770197,24,427.811942
-13.644551,20,428.152751
-10.865985,17,428.436416
-11.078666,17,428.723018
-11.868969,16,428.991617
-13.838763,19,429.309399
-11.284145,20,429.641373
-15.269954,20,429.975538
-8.987697,11,430.163234
-10.725003,16,430.431532
-11.342282,12,430.633887
-12.016811,18,430.933595
-11.514287,12,431.142372
-13.627352,17,431.432586
-13.328706,17,431.719255
-21.477922,27,432.168973
-13.82958,21,432.508447
-11.385159,15,432.757128
-15.135716,22,433.123094
-12.057957,13,433.332324
-9.949517,13,433.555169
-10.43858,12,433.753912
-11.744082,13,433.970501
-12.023855,14,434.210306
-15.49938,22,434.577942
-13.565843,25,434.990479
-14.21293,22,435.362341
-12.379231,16,435.624094
-12.155872,22,435.980732
-9.574667,13,436.202102
-12.265309,21,436.561874
-11.435911,15,436.823373
-11.424266,16,437.089093
-10.628867,14,437.321422
-13.515128,18,438.967523
-4.634701,15,439.22062
-12.337669,16,439.482409
-9.924742,12,439.678618
-9.616872,13,439.892863
-10.235702,15,440.139833
-12.468537,21,440.491102
-10.219626,13,440.711933
-9.492752,14,440.946669
-12.23597,23,441.335562
-11.058111,18,441.63468
-13.200589,16,441.904847
-10.136302,13,442.119189
-15.373031,22,442.484488
-12.895765,17,442.768207
-14.552762,24,443.175175
-11.967369,14,443.407479
-13.854366,19,443.731311
-12.195574,16,444.002244
-14.165339,20,444.342158
-9.854262,15,444.59554
-9.779094,13,444.810299
-11.689101,14,445.049947
-11.810342,13,445.2656
-15.240616,21,445.626974
-10.464469,11,445.811809
-11.581105,22,446.176901
-11.883773,21,446.522761
-11.691948,17,446.812607
-15.248106,21,447.17199
-14.584179,22,447.559755
-16.781913,23,447.98428
-12.575175,16,448.261674
-11.768389,20,448.597818
-10.092284,12,448.808576
-10.72597,16,449.085704
-11.837202,20,449.431436
-11.264557,18,449.737877
-13.058187,17,450.030913
-11.885636,14,450.274815
-11.902872,14,450.510956
-10.529243,16,450.77884
-9.595963,13,450.996847
-12.231893,19,451.317149
-18.412155,29,451.79954
-14.365578,24,452.197786
-15.415945,22,452.568988
-10.511993,16,452.841487
-12.914523,19,453.161717
-12.662761,15,453.415621
-13.83872,17,453.703602
-10.725014,15,453.95436
-9.957523,13,454.17235
-10.103423,13,454.3891
-12.180815,20,454.7196
-14.800439,23,455.110526
-15.258825,22,455.487871
-12.061786,18,455.793436
-9.554877,12,455.991113
-10.661627,16,456.257117
-11.402824,18,456.556631
-9.309843,12,456.758802
-12.157188,15,457.008005
-11.144743,14,457.246575
-10.558776,12,457.448118
-9.228569,13,457.665943
-11.032223,13,457.881689
-10.405195,15,458.134877
-15.344215,23,458.525766
-13.189836,18,458.826731
-12.499738,15,459.079256
-9.36165,14,459.315171
-10.934711,12,459.518968
-13.448121,17,459.80412
-14.186032,19,460.124536
-11.475286,19,460.448127
-13.12787,17,460.7198
-11.237075,20,461.058745
-11.309746,19,461.382655
-9.905833,11,461.568775
-12.360809,15,461.819212
-12.054486,19,462.13846
-11.776823,19,462.458519
-13.116972,17,462.744493
-9.853597,17,463.10559
-6.997688,20,463.457853
-11.504484,21,463.812449
-12.432313,20,464.153788
-10.825226,21,464.506237
-10.297,18,464.810278
-15.425545,19,465.123717
-11.062208,11,465.307894
-10.391018,14,465.545228
-11.897097,16,465.81044
-16.869257,22,466.186412
-12.793854,17,466.473782
-13.108809,17,466.77752
-9.196608,12,466.97488
-9.092518,13,467.197661
-11.97892,16,467.466728
-11.050677,17,467.7518
-11.422455,14,467.988082
-13.131901,16,468.254089
-13.301249,26,468.70128
-14.615323,18,469.009961
-10.960574,11,469.199153
-12.75326,18,469.50615
-10.472438,17,469.798708
-9.244871,12,470.000737
-11.642891,18,470.300866
-11.01745,13,470.519126
-13.231924,17,470.803041
-10.693717,16,471.079184
-9.192026,13,471.297397
-9.522843,12,472.844252
-9.808145,18,473.158867
-15.154186,19,473.477059
-12.156404,19,473.805018
-12.255999,19,474.127229
-11.299762,12,474.327583
-9.993875,13,474.550192
-11.520472,18,474.853716
-12.457185,21,475.209552
-12.087997,20,475.552195
-11.444006,13,475.767603
-13.984188,25,476.191027
-4.99835,17,476.471247
-11.608766,19,476.788264
-9.222477,12,476.986747
-5.037822,17,477.274699
-13.600411,22,477.649982
-11.139287,19,477.970888
-10.895061,12,478.174977
-10.348677,14,478.411728
-12.397525,15,478.66443
-11.852709,19,478.980268
-9.660074,12,479.180496
-12.422026,21,479.534629
-14.287125,18,479.836432
-10.062302,14,480.068105
-11.97151,18,480.376077
-11.201892,19,480.696872
-10.285686,12,480.90146
-12.730692,18,481.209808
-16.077501,25,481.625726
-13.89588,18,481.934136
-16.026285,22,482.304089
-11.810229,14,482.539709
-10.855819,17,482.824839
-9.856736,13,483.043736
-11.549929,20,483.378908
-10.703582,17,483.667892
-16.431931,23,484.064198
-10.039193,11,484.249225
-10.205314,15,484.497429
-14.507744,21,484.849803
-9.598652,12,485.049504
-10.75857,19,485.365719
-10.409837,13,485.582435
-11.436948,13,485.801784
-13.288841,20,486.143302
-10.37011,16,486.409506
-11.390005,17,486.695358
