#{"t_start": 1750698658.259707, "env_id": "None"}
r,l,t
-12.3117,17,116.000986
-13.719168,28,116.462071
-25.157612,43,117.174783
-18.235054,34,117.734647
-25.592707,40,118.40284
-21.770044,41,119.081253
-14.888723,26,119.508977
-21.40727,28,119.976317
-16.853043,26,120.409619
-16.093728,27,120.859919
-21.672598,31,121.37464
-30.227736,54,122.257661
-27.166318,45,123.005744
-22.665963,41,123.675902
-25.279718,57,124.712324
-20.681505,26,125.184776
-21.863437,39,125.82008
-29.629977,59,126.813418
-26.789624,45,127.559693
-24.476775,50,128.388558
-26.638672,34,128.94732
-26.283688,46,129.713125
-21.657971,32,130.244231
-18.469328,40,130.904469
-35.321676,75,132.146207
-23.740201,45,132.905067
-19.616471,37,134.862841
-25.420956,49,135.667278
-12.671525,18,135.963023
-13.28363,24,136.368782
-22.433428,32,136.903389
-20.814928,44,137.627272
-27.650567,51,138.480191
-14.013214,21,138.833303
-19.170821,34,139.399984
-17.480566,30,139.892498
-15.422683,29,140.368431
-23.087416,45,141.106831
-23.412586,36,141.701494
-16.874964,30,142.19359
-21.429323,30,142.752412
-20.523504,27,143.198737
-15.472841,21,143.552088
-38.558192,79,144.840866
-18.554729,38,145.479342
-32.810508,46,146.246949
-19.984376,25,146.6581
-25.51358,37,147.276372
-85.382831,168,150.044798
-20.104327,29,150.509885
-21.871938,39,151.152178
-12.168459,20,151.481639
-21.708516,41,152.157142
-34.860821,92,153.664731
-26.132338,52,154.522689
-10.245105,13,154.732915
-18.057743,30,155.227492
-18.493209,35,155.80307
-18.282717,31,156.311145
-14.878518,26,156.749986
-15.273306,25,157.161805
-19.756892,38,157.786537
-17.276714,23,158.164454
-21.614488,38,158.798509
-16.005618,19,159.121464
-14.654395,22,159.484175
-26.223827,34,160.055469
-14.31726,23,160.438453
-17.70287,30,160.937603
-17.216219,25,161.352685
-26.452465,41,162.037661
-16.564369,26,162.473267
-15.417873,27,163.027713
-12.789217,21,163.42191
-26.620014,39,164.071239
-11.64695,18,164.375424
-18.76904,27,164.817429
-16.835658,32,165.346566
-13.217754,16,165.608061
-19.899193,39,166.24409
-19.620727,24,167.99019
-27.249738,50,168.821236
-13.736929,24,169.221022
-10.586863,13,169.438242
-32.127221,63,170.476768
-19.534195,30,170.974601
-15.045607,27,171.420428
-15.045367,33,171.946754
-14.458402,19,172.258054
-17.538773,31,172.783582
-15.826849,25,173.206221
-17.273855,34,173.781586
-14.113717,23,174.162974
-11.368027,15,174.409257
-18.475168,34,174.975324
-12.575542,14,175.214954
-17.486709,29,175.699158
-10.562328,14,175.937487
-19.130292,34,176.496467
-20.305151,32,177.027519
-16.550179,29,177.514355
-19.548797,33,178.064894
-11.746215,16,178.328771
-21.283616,35,178.904526
-27.091748,45,179.659748
-11.573518,16,179.924616
-19.933085,35,180.508881
-11.303574,16,180.780049
-32.950213,54,181.678271
-16.59998,30,182.175391
-16.067311,27,182.62839
-16.938777,28,183.093914
-26.627875,50,183.961726
-13.424056,25,184.426191
-17.445075,32,185.014471
-13.304271,21,185.371693
-26.072657,44,186.095865
-10.777149,15,186.339387
-19.95127,35,186.926404
-23.510637,41,187.610329
-19.470365,37,188.223835
-15.708311,22,188.593338
-20.699276,33,189.144946
-20.762479,44,189.873525
-28.077357,46,190.638139
-21.417751,41,191.333022
-20.757275,30,191.815553
-13.689581,22,192.176988
-24.117552,36,192.771748
-22.396074,42,193.48228
-19.16204,33,194.034761
-12.125402,17,194.320588
-15.388653,26,194.751069
-14.492109,22,195.119146
-19.554847,30,195.610188
-16.724344,28,196.079684
-17.922983,28,196.563531
-15.38666,29,197.040654
-25.707728,47,197.830798
-14.642268,25,198.246853
-13.900271,26,198.678575
-12.849857,23,199.065042
-23.823604,32,199.601368
-14.881874,29,201.431171
-24.590888,37,202.049465
-25.633625,42,202.747842
-13.658796,21,203.097458
-11.295039,17,203.387844
-17.17226,34,203.946329
-14.861712,24,204.344634
-20.608803,30,204.839815
-17.11937,29,205.326966
-27.489791,42,206.015302
-14.322891,21,206.369172
-21.812024,30,206.870927
-13.589696,26,207.300165
-20.795161,41,207.980075
-15.325075,27,208.433662
-10.56132,14,208.665462
-11.889314,13,208.883425
-24.511246,51,209.720109
-16.758482,25,210.133117
-12.156259,18,210.431689
-12.638158,20,210.768922
-11.973082,15,211.039593
-13.414592,21,211.428176
-15.754728,26,211.864068
-11.538143,18,212.163346
-13.305395,20,212.492506
-16.405747,26,212.930887
-17.973118,30,213.425596
-15.203914,23,213.812298
-13.27476,23,214.193449
-14.92067,29,214.676264
-16.129031,29,215.154446
-13.232922,23,215.537111
-10.981659,14,215.772888
-15.207283,21,216.111166
-17.775589,33,216.652863
-12.960356,14,216.888026
-16.856929,27,217.33326
-15.012315,24,217.734976
-14.551315,28,218.196993
-11.404476,16,218.464636
-32.034988,62,219.50082
-21.720087,31,220.014361
-11.613844,16,220.27676
-28.001878,49,221.08028
-19.909359,35,221.673283
-12.863458,16,221.948466
-13.613374,24,222.349232
-19.821618,28,222.822623
-18.382805,38,223.574379
-14.093765,20,223.913583
-13.536688,16,224.178125
-11.192898,16,224.443729
-14.625535,24,224.853401
-17.65449,24,225.262709
-13.217032,27,225.716837
-14.329406,25,226.128555
-11.00056,18,226.433292
-22.74691,32,226.980389
-14.4555,25,227.385677
-24.832799,36,227.980734
-20.496153,38,228.609213
-15.915033,22,228.977989
-21.26811,37,229.594406
-12.304982,22,229.968047
-16.884889,28,230.440929
-24.881708,33,230.994524
-18.955404,30,231.491899
-14.726721,27,231.945199
-10.310785,19,232.265408
-19.60267,35,232.852654
-18.885127,30,233.35835
-9.833169,11,234.882275
-14.926463,20,235.218396
-12.905711,21,235.570368
-20.401547,40,236.240253
-21.459045,38,236.874766
-15.610115,20,237.208852
-14.349389,25,237.621043
-12.355956,15,237.879058
-14.217293,24,238.28308
-14.493245,20,238.623278
-11.548028,16,238.880886
-18.500604,25,239.285768
-14.2171,25,239.704661
-10.762252,16,239.973616
-16.025447,32,240.509577
-16.117621,25,240.92541
-11.421262,18,241.233871
-12.549289,14,241.468808
-12.449804,20,241.809974
-10.863565,15,242.06249
-18.001231,27,242.515817
-11.423098,17,242.793495
-13.061523,21,243.167666
-11.588439,17,243.47268
-15.974215,24,243.882291
-13.216449,18,244.185557
-12.54685,21,244.532452
-22.917073,28,245.000324
-14.611969,24,245.430162
-13.067007,23,245.816283
-18.725135,28,246.286762
-12.975425,23,246.677821
-11.917863,15,246.935833
-16.769334,23,247.325238
-20.573766,31,247.854836
-15.724162,21,248.197408
-12.359932,17,248.493874
-12.125243,16,248.760034
-13.69189,21,249.102665
-11.185445,15,249.35342
-10.483245,13,249.567983
-12.888175,20,249.896372
-10.297031,15,250.141279
-13.368971,15,250.393378
-22.57377,33,250.938063
-22.394933,41,251.620989
-12.464474,22,251.976588
-10.686105,16,252.241274
-16.75619,26,252.675223
-18.339689,26,253.111484
-11.013377,13,253.328596
-11.091235,14,253.568012
-12.467432,16,253.83973
-15.08385,23,254.225462
-11.02598,16,254.498461
-10.941313,13,254.721538
-17.51457,29,255.226516
-16.308576,24,255.635037
-15.067346,28,256.101544
-19.190571,33,256.657955
-25.901632,53,257.543693
-14.543397,18,257.841046
-16.089549,23,258.232859
-10.792748,17,258.520291
-13.375379,22,258.894448
-24.621196,46,259.663634
-16.581856,28,260.122952
-13.921034,20,260.461182
-10.989235,14,260.691935
-18.793856,31,261.203613
-22.399514,44,261.924941
-15.138389,21,262.276257
-11.121092,16,262.535302
-14.976307,22,262.90795
-13.792434,22,263.276733
-10.513226,15,263.530822
-11.24951,18,263.8304
-13.324309,17,264.11871
-10.636303,14,264.357744
-10.863605,14,264.590796
-14.434114,27,265.035009
-15.111832,27,265.492168
-11.94786,19,265.811057
-19.055666,35,266.39217
-13.435118,25,266.809486
-13.934152,22,268.525857
-17.434942,27,268.983827
-13.979938,24,269.385915
-16.719441,26,269.816301
-11.2825,15,270.068727
-14.947299,17,270.35867
-17.266369,26,270.784841
-10.995212,18,271.08061
-13.056813,22,271.451223
-19.116188,33,272.013453
-17.780122,32,272.558477
-13.415996,20,272.905128
-16.295176,30,273.409403
-19.076969,29,273.888709
-16.18441,24,274.287468
-19.467435,27,274.742804
-10.679797,16,275.015844
-10.760311,15,275.266211
-13.755657,17,275.545678
-12.630711,24,275.933569
-12.563589,18,276.228506
-13.957965,23,276.609067
-10.931961,15,276.854778
-20.28611,37,277.46748
-21.389089,43,278.18483
-13.885468,23,278.564409
-13.158852,24,278.964243
-13.396046,23,279.358299
-10.276433,15,279.603659
-16.143413,25,280.023527
-17.284875,21,280.369413
-22.195124,33,280.913073
-18.671682,38,281.544965
-10.058315,18,281.847106
-13.184555,18,282.140721
-10.463184,14,282.37331
-12.508569,16,282.635033
-11.507773,20,283.026485
-11.102226,14,283.301875
-12.555107,15,283.556174
-17.385236,24,283.96006
-12.113634,16,284.225631
-10.501769,12,284.428088
-12.317824,14,284.666485
-14.68962,22,285.028543
-9.641689,11,285.210476
-17.023525,26,285.649095
-12.101545,17,285.936858
-17.405945,26,286.373611
-13.93707,17,286.671552
-18.156228,29,287.161827
-18.161774,28,287.630905
-12.003028,14,287.859866
-13.158141,16,288.127592
-14.020017,20,288.467293
-10.34008,13,288.684465
-10.8612,16,288.962417
-5.489431,17,289.251681
-14.525364,27,289.715177
-19.399543,32,290.258316
-10.800143,13,290.480651
-17.527261,28,290.958178
-14.044413,25,291.372662
-12.15954,17,291.661784
-13.352155,24,292.06511
-15.244874,21,292.418791
-21.50492,37,293.045103
-14.533747,20,293.393623
-6.0657,20,293.730377
-10.266026,15,293.976661
-14.024525,23,294.364537
-10.679756,16,294.635903
-14.177625,18,294.932592
-6.205711,21,295.285122
-16.075508,23,295.667247
-11.63141,18,295.964978
-12.453595,17,296.242377
-11.155168,15,296.494913
-10.772761,16,296.765359
-14.39146,20,297.100771
-13.260992,24,297.496218
-12.380745,20,297.832527
-18.315624,31,298.349636
-14.8843,22,298.716562
-11.219562,15,298.970342
-9.485886,13,299.187524
-16.426874,29,299.696245
-9.589836,12,299.926392
-11.6589,15,300.198995
-11.201438,13,300.443417
-13.459809,21,302.174193
-12.317352,21,302.53042
-14.284465,30,303.049556
-10.635768,17,303.340496
-10.948008,16,303.609103
-14.463124,19,303.941242
-11.113595,14,304.201523
-12.816851,22,304.66358
-14.333972,25,305.429168
-17.107379,32,306.035332
-14.448826,20,306.378303
-12.285341,19,306.71662
-13.416916,25,307.156616
-14.221404,24,307.567284
-12.283761,17,307.855714
-17.46412,24,308.261703
-12.541106,18,308.563408
-14.942068,23,308.950755
-10.894774,18,309.257205
-16.331094,22,309.64415
-12.409591,20,309.976115
-10.389124,12,310.188916
-10.01389,12,310.404198
-9.949374,15,310.681559
-12.808049,22,311.076038
-13.83257,18,311.401948
-11.903813,14,311.658192
-10.809608,16,311.957415
-9.720647,13,312.184629
-11.231063,12,312.39746
-15.338413,20,312.747095
-13.349215,21,313.11656
-12.682822,20,313.459826
-16.513643,22,313.851084
-15.268517,23,314.254923
-11.52039,15,314.522495
-10.511409,16,314.801911
-14.037564,18,315.105271
-9.958065,14,315.352727
-12.410749,21,315.764034
-11.871851,20,316.122152
-11.710239,15,316.381331
-13.67877,24,316.809501
-11.526747,17,317.110694
-10.298141,15,317.376024
-13.722328,19,317.713327
-16.697914,23,318.124745
-10.173052,13,318.346794
-11.097164,12,318.551055
-15.750496,21,318.919146
-10.632319,17,319.224771
-11.413481,13,319.448665
-15.855539,24,319.874191
-12.00817,19,320.204396
-13.918537,23,320.601167
-11.61075,16,320.888052
-12.276326,19,321.228809
-13.739869,17,321.528931
-10.930089,16,321.811901
-19.907115,34,322.410644
-10.467466,12,322.619751
-14.286186,16,322.897985
-13.346706,18,323.224181
-12.167556,14,323.473628
-10.494759,14,323.719264
-12.285537,16,323.996711
-11.878315,14,324.245254
-10.361164,14,324.48955
-11.558045,19,324.832219
-15.922603,21,325.210977
-10.267965,12,325.423445
-11.649026,19,325.760203
-11.36456,18,326.087862
-12.857852,20,326.483104
-12.080573,16,326.758268
-23.502262,43,327.504997
-20.190665,40,328.209996
-13.602681,19,328.539458
-10.428191,14,328.791148
-13.101709,16,329.057607
-12.178093,13,329.287198
-10.458028,14,329.525668
-12.407903,18,329.830931
-11.296756,15,330.098721
-12.703302,21,330.449706
-11.064603,16,330.734794
-12.219774,21,331.116128
-13.007571,24,331.571293
-12.699882,19,331.906971
-18.952401,25,332.375051
-13.890988,19,332.721705
-9.618157,13,332.951229
-12.642944,21,333.327382
-14.696265,26,333.792981
-11.172552,12,334.005534
-11.994259,18,334.317566
-12.587517,18,334.616202
-12.508203,18,334.918812
-10.860496,14,335.156695
-10.346024,15,335.396086
-11.29784,14,335.634303
-16.541289,26,336.071175
-10.636979,14,337.659454
-14.634564,20,337.998092
-16.908142,29,338.488532
-16.064596,31,339.024112
-14.165368,17,339.310057
-13.519408,25,339.723623
-11.27263,12,339.92769
-10.51392,15,340.178436
-12.777727,17,340.458514
-11.394333,13,340.676713
-14.316676,23,341.062366
-10.704193,14,341.305134
-9.293298,12,341.503604
-14.457968,22,341.866238
-10.567866,13,342.083514
-21.221105,33,342.635614
-12.81126,16,343.013727
-12.270048,18,343.383846
-11.441139,18,343.685964
-11.87602,14,343.922572
-10.842856,15,344.176923
-16.895032,30,344.681605
-10.729131,12,344.885842
-9.905835,12,345.095486
-9.302818,13,345.307777
-12.715792,16,345.582298
-16.142168,25,346.006137
-14.680795,19,346.327601
-11.050158,14,346.569529
-18.535826,35,347.171351
-11.490511,17,347.461964
-12.042663,15,347.727179
-20.334852,37,348.3961
-13.919448,29,348.894915
-12.777214,18,349.195002
-14.634493,22,349.5648
-15.338135,19,349.882826
-12.735978,20,350.221125
-14.441612,18,350.517657
-10.786885,13,350.739984
-9.16291,12,350.943916
-18.940366,38,351.592035
-14.455878,24,351.997536
-18.046124,26,352.433905
-15.627601,20,352.771873
-11.648595,12,352.969387
-12.784115,25,353.403195
-12.365857,19,353.726533
-12.41552,18,354.032106
-11.474677,21,354.396313
-12.905026,21,354.745792
-10.50759,12,354.950392
-10.186923,14,355.183296
-13.984749,22,355.559726
-11.704326,19,355.881918
-15.675771,23,356.274521
-16.151654,30,356.779661
-11.304424,12,356.982964
-14.24453,17,357.2751
-19.192506,34,357.850617
-14.608361,22,358.226137
-12.044953,15,358.475952
-11.898667,14,358.715394
-10.718131,16,358.980639
-13.661458,17,359.266284
-15.730102,23,359.654601
-13.433173,17,359.947907
-8.889219,11,360.131142
-11.152232,16,360.400395
-9.815238,13,360.61694
-13.916517,18,360.921217
-12.677504,14,361.152724
-9.756431,11,361.332788
-12.712062,19,361.655846
-9.19695,12,361.873197
-16.603082,29,362.363929
-12.975352,15,362.613226
-3.722257,14,362.844092
-14.862939,22,363.214515
-13.007647,16,363.481896
-15.171273,22,363.851703
-14.035833,25,364.261946
-13.391792,16,364.529653
-14.661467,22,364.90228
-16.265119,26,365.33479
-10.066038,14,365.567191
-10.689698,14,365.802136
-13.755113,18,366.103308
-14.549216,21,366.449426
-12.673884,19,366.767193
-13.463373,24,367.164577
-10.380731,14,367.397906
-13.877078,18,367.700462
-11.618124,19,368.019483
-17.715218,31,368.546155
-13.102562,20,368.885033
-18.53425,30,369.397331
-13.038483,16,369.661555
-11.884542,20,369.99834
-14.991115,22,371.720031
-12.051328,16,371.988741
-10.909431,13,372.203464
-12.137237,18,372.506627
-10.480907,12,372.709927
-11.754627,13,372.936237
-10.069026,13,373.155125
-14.019579,19,373.484869
-11.407718,18,373.792914
-16.861845,22,374.158057
-13.277493,23,374.548925
-10.741805,14,374.780813
-11.576168,14,375.014949
-10.584656,12,375.218166
-14.842265,20,375.557855
-11.032841,17,375.840937
-10.125593,13,376.058687
-14.197141,20,376.397511
-12.020197,14,376.644515
-13.791954,18,376.949954
-11.342816,18,377.249955
-11.170305,18,377.544279
-10.165325,13,377.761168
-12.481684,15,378.015801
-11.499094,14,378.252026
-11.876578,20,378.589145
-15.164993,22,378.967044
-10.399482,15,379.212165
-10.056484,13,379.420347
-11.651101,18,379.722521
-11.150994,16,379.989838
-12.291926,22,380.354533
-10.564306,19,380.680429
-13.518532,21,381.034604
-13.684067,20,381.37573
-9.757476,13,381.593496
-14.277835,22,381.96056
-14.196181,18,382.262296
-11.553953,19,382.577295
-7.434395,21,382.940178
-10.818019,18,383.240658
-10.393735,12,383.448874
-11.965672,19,383.776319
-10.036609,17,384.061633
-12.266675,23,384.449903
-12.603327,20,384.779886
-11.305939,12,384.973702
-9.677009,12,385.176505
-11.562816,12,385.37623
-9.571137,13,385.592152
-11.025844,13,385.809059
-15.579084,23,386.202722
-9.023592,11,386.392993
-10.02589,12,386.59576
-10.679359,13,386.820541
-11.709482,19,387.152263
-14.065122,24,387.554608
-11.947761,18,387.849661
-10.956109,13,388.065511
-14.989658,19,388.379514
-13.152676,20,388.713283
-15.60125,23,389.093544
-13.154246,18,389.396436
-12.875914,18,389.698379
-12.18966,17,389.987035
-15.751251,26,390.42328
-11.352576,12,390.63448
-13.393114,16,390.900208
-13.343682,17,391.182989
-15.071326,26,391.618844
-9.332607,12,391.822566
-15.664268,24,392.227788
-11.722094,22,392.596393
-15.321279,21,392.948827
-11.348602,18,393.248164
-13.394128,18,393.552525
-12.87533,15,393.806128
-10.896787,11,393.991168
-11.72102,13,394.206387
-13.82055,19,394.527557
-13.786498,24,394.93527
-13.345435,21,395.284564
-9.671722,12,395.482344
-12.944089,16,395.746265
-12.664858,19,396.056201
-13.618286,17,396.339813
-12.109142,26,396.770836
-10.173122,18,397.071687
-11.296388,20,397.401735
-10.273759,14,397.635698
-12.881536,14,397.866156
-10.553086,13,398.084693
-13.094203,16,398.352218
-11.530052,14,398.587795
-12.831903,19,398.907225
-11.108595,17,399.1894
-11.650816,12,399.388472
-16.973306,23,399.77682
-13.056518,22,400.143216
-14.749258,21,400.496894
-10.204531,13,400.71347
-15.439988,26,401.147741
-13.311566,23,401.532456
-11.419511,19,401.85279
-10.317028,18,402.152564
-12.212603,21,402.50062
-13.319374,18,402.802645
-10.08302,12,403.064529
-17.050669,25,403.522164
-12.567668,17,403.79913
-11.617395,20,405.477437
-9.405724,11,405.662291
-11.426371,18,405.961376
-17.453976,27,406.419198
-13.971304,23,406.822837
-10.93754,12,407.022586
-11.244396,20,407.362343
-14.197899,19,407.67757
-14.763035,19,407.993507
-10.733489,14,408.228791
-12.742009,20,408.5731
-12.146471,13,408.790504
-13.812934,18,409.09358
-11.843564,21,409.443902
-11.796744,12,409.647448
-15.697843,26,410.075854
-14.854409,22,410.452736
-10.206262,13,410.673646
-13.174029,22,411.044334
-16.525736,21,411.39434
-11.5314,18,411.695496
-11.967261,19,412.013169
-10.161466,13,412.230524
-11.356043,12,412.43251
-12.933781,16,412.707504
-15.320757,25,413.136758
-15.137419,20,413.480039
-13.507822,15,413.739915
-12.592402,15,413.994385
-13.398851,22,414.35757
-16.641764,27,414.801425
-11.634695,18,415.103857
-8.86827,11,415.288739
-12.769111,15,415.540212
-12.415788,20,415.874737
-14.507228,21,416.222812
-18.473605,32,416.766235
-11.781977,22,417.139375
-12.138848,20,417.474652
-12.436349,15,417.728975
-14.687084,19,418.03756
-9.604638,12,418.231208
-11.726891,18,418.537249
-12.454908,19,418.858654
-14.497743,19,419.175735
-12.275749,18,419.476252
-10.548814,12,419.678274
-10.990764,18,419.978392
-11.976585,14,420.22157
-10.832342,17,420.510935
-11.007724,14,420.736989
-11.989185,14,420.969746
-11.090311,17,421.248192
-12.607956,18,421.549794
-5.935707,18,421.856145
-9.56059,14,422.092386
-17.786115,25,422.516973
-12.701377,21,422.873062
-10.217263,12,423.081585
-15.164134,18,423.375871
-14.801056,21,423.731694
-11.967295,14,423.977815
-12.506256,16,424.249059
-11.850783,19,424.571294
-16.248443,30,425.07032
-9.327648,13,425.295587
-10.814448,11,425.475952
-12.518687,19,425.798877
-11.222511,15,426.056929
-11.45631,12,426.25762
-14.417149,20,426.598728
-10.614924,20,426.940534
-9.951688,14,427.173308
-13.65609,23,427.555716
-10.510983,11,427.747434
-13.661737,19,428.066093
-12.379876,14,428.303022
-14.339567,20,428.636906
-10.916005,13,428.854678
-12.978107,17,429.140408
-13.403407,20,429.477293
-12.839258,23,429.859752
-10.629076,18,430.163574
-10.178109,14,430.399067
-10.209552,16,430.667266
-9.968963,12,430.869255
-10.349517,15,431.122404
-13.757528,18,431.432752
-14.26847,19,431.752967
-11.125981,19,432.071744
-11.26069,18,432.362006
-11.079439,17,432.64469
-11.199115,18,432.939826
-13.168025,19,433.251689
-11.609845,18,433.554922
-14.512005,21,433.904489
-10.081816,14,434.14137
-15.364446,20,434.47672
-14.601278,21,434.827034
-5.5542,18,435.125886
-10.484414,14,435.36258
-9.675214,11,435.545141
-11.22624,18,435.831875
-14.642456,21,436.184845
-11.118324,18,436.487234
-10.645187,19,436.823249
-15.527077,23,437.203442
-14.500651,22,438.917422
-14.255667,20,439.253528
-13.47241,18,439.546354
-11.101566,16,439.812238
-16.990729,26,440.238326
-9.403109,12,440.441466
-12.542233,20,440.780929
-14.517549,19,441.10032
-9.285671,12,441.301723
-10.28548,17,441.586244
-10.83131,15,441.836038
-12.444893,20,442.171427
-10.078363,13,442.387528
-12.008671,13,442.606611
-11.11204,11,442.788153
-15.979072,21,443.138045
-12.744559,19,443.457789
-14.508998,25,443.886625
-11.393303,18,444.191612
-13.683903,18,444.490379
-11.886382,20,444.827067
-10.239499,17,445.114212
-16.179033,25,445.541555
-14.209988,20,445.877056
-11.575125,18,446.177116
-10.341625,14,446.406804
-11.660738,18,446.705617
-9.993946,14,446.94698
-15.577153,25,447.387774
-9.597465,13,447.617181
-12.385545,18,447.947102
-12.305855,21,448.312253
-13.97867,17,448.598067
-12.334122,20,448.948801
-13.372693,16,449.225011
-11.474155,13,449.448414
-14.790837,20,449.788198
-14.726822,21,450.148314
-14.471469,22,450.528071
-9.926759,14,450.762569
-12.920813,17,451.045439
-9.73181,11,451.232436
-12.926897,21,451.583241
-10.961054,13,451.799418
-11.299909,17,452.080393
-11.481163,19,452.398189
-11.274258,20,452.738557
-11.116664,15,452.992924
-10.778828,17,453.279711
-10.973237,12,453.481447
-11.332693,12,453.687815
-10.755923,20,454.020597
-10.327375,12,454.223729
-10.319135,18,454.519804
-11.430748,13,454.736611
-14.380405,25,455.160271
-11.52875,19,455.487419
-12.351089,16,455.757088
-12.703014,17,456.04218
-15.005178,26,456.474427
-10.888466,14,456.711128
-10.604785,15,456.954511
-9.999302,12,457.163918
-14.708841,25,457.582009
-14.173328,20,457.915252
-13.383641,19,458.234085
-9.877921,13,458.457657
-9.396345,12,458.657287
-9.593858,12,458.859268
-10.136471,13,459.079498
-12.482138,22,459.454491
-10.951982,11,459.631848
-13.792803,18,459.938893
-6.105021,18,460.243553
-9.578414,12,460.448542
-11.445355,13,460.655799
-5.251349,17,460.940227
-10.087351,13,461.16141
-10.920097,15,461.415739
-10.878138,15,461.673354
-11.583453,12,461.868951
-11.260257,15,462.123137
-9.865293,14,462.359374
-10.217494,13,462.578335
-14.207108,19,462.946096
-10.892915,19,463.307925
-11.443707,18,463.612057
-9.951952,14,463.845894
-14.593798,21,464.203968
-8.480857,13,464.423117
-10.905339,12,464.629159
-13.378988,22,464.991154
-14.117483,18,465.292324
-16.449374,21,465.642741
-9.555391,11,465.835295
-14.500887,19,466.154345
-11.585647,20,466.489265
-9.697883,12,466.71156
-13.363299,24,467.104256
-12.259321,25,467.531459
-9.628815,11,467.715573
-13.057576,21,468.068478
-15.40474,26,468.511616
-13.662068,19,468.840583
-10.226372,19,469.166602
-13.311036,16,469.439369
-11.549266,17,469.731676
-12.746069,16,470.000749
-10.203441,14,470.235272
-15.224322,22,470.602279
-12.104484,18,470.902547
-9.904357,12,471.112273
-9.565015,12,471.31479
-12.23598,21,473.017113
-10.762888,11,473.207831
-14.66475,25,473.637309
-14.462257,17,473.926993
-10.906058,15,474.176369
-9.443578,11,474.360631
-11.610975,18,474.66838
-12.539708,23,475.058742
-11.206371,17,475.34647
-10.297514,14,475.585415
-13.451027,18,475.889483
-11.938824,15,476.141679
-11.26911,14,476.371825
-12.248967,22,476.737858
-15.004237,20,477.074345
-13.397788,17,477.360509
-11.939749,15,477.613579
-12.529194,16,477.885671
-9.712415,11,478.0724
-11.67237,13,478.292049
-11.749583,21,478.648353
-9.828703,13,478.864731
-9.680981,11,479.050064
-14.106955,19,479.366938
-13.670276,19,479.688705
-14.775517,20,480.017889
-9.492899,13,480.241683
-14.904855,24,480.646949
-11.910457,24,481.05738
-12.209678,18,481.359933
