#{"t_start": 1750698658.261442, "env_id": "None"}
r,l,t
-9.638423,13,340.209576
-13.934694,18,340.509838
-12.550925,14,340.748331
-13.031981,15,340.994973
-16.779224,29,341.486127
-16.761258,29,341.963736
-9.525925,11,342.14559
-15.160012,21,342.499583
-12.698074,17,342.782296
-10.257543,13,343.126773
-11.830116,18,343.482382
-12.266348,19,343.804322
-15.082923,26,344.24582
-10.965079,12,344.447394
-12.548231,18,344.748576
-10.382299,13,344.969495
-4.965086,16,345.240196
-13.547758,16,345.512776
-11.977049,16,345.783567
-12.42551,16,346.053769
-11.510863,12,346.260077
-13.612071,19,346.586709
-10.298694,15,346.847548
-11.627147,17,347.134355
-13.877559,17,347.427687
-14.910612,19,347.755905
-8.949036,11,347.94284
-10.741734,15,348.19655
-27.326647,44,348.993925
-15.559393,22,349.361068
-12.669035,20,349.694626
-13.060787,16,349.963305
-15.629531,21,350.318197
-14.363153,19,350.636664
-10.730901,14,350.876506
-10.984768,17,351.164479
-20.580625,36,351.778408
-16.642784,27,352.232524
-10.965564,19,352.549919
-11.744112,19,352.869222
-10.991903,19,353.203752
-11.24602,15,353.450169
-13.150992,18,353.758043
-9.862507,12,353.959794
-19.832692,26,354.410764
-19.49586,24,354.810378
-9.854093,14,355.050861
-11.050585,13,355.26713
-14.283278,20,355.609566
-10.675029,15,355.863683
-11.946273,14,356.105619
-10.166635,13,356.323329
-17.158354,29,356.813921
-15.784047,23,357.202814
-9.727397,12,357.409994
-11.165851,15,357.668162
-17.47704,31,358.189884
-12.465984,18,358.489972
-15.105577,20,358.830433
-9.62923,13,359.048782
-14.446987,20,359.38197
-15.148415,23,359.770698
-13.702634,18,360.07895
-14.03642,19,360.399703
-9.376523,11,360.582482
-13.967408,16,360.850382
-13.435622,24,361.246987
-9.69742,13,361.465413
-13.542193,23,361.871518
-11.835256,14,362.109292
-14.819524,19,362.432308
-11.131869,13,362.645182
-17.914967,33,363.196375
-16.222498,36,363.797814
-6.082957,18,364.094073
-10.500484,14,364.32695
-12.342094,16,364.597323
-12.478565,19,364.917485
-10.483182,12,365.120431
-10.736921,18,365.417225
-12.539602,19,365.734106
-15.741888,21,366.085367
-11.66696,19,366.397948
-10.519833,18,366.697913
-12.95201,20,367.026713
-11.918924,14,367.2617
-8.9562,11,367.448844
-11.83061,14,367.682227
-14.094944,18,367.984314
-9.181947,12,368.191168
-12.699994,18,368.4966
-14.088077,20,368.833738
-15.159231,19,369.154849
-11.505065,17,369.444474
-13.009389,16,369.710205
-12.548924,18,370.013295
-8.88197,11,370.201865
-13.765326,18,371.849603
-11.405725,22,372.218803
-11.823932,17,372.505395
-9.96699,14,372.744595
-12.252273,20,373.081052
-11.688065,17,373.377243
-18.515649,24,373.790666
-13.103268,23,374.172607
-14.587728,20,374.510098
-13.460813,18,374.81265
-17.078051,25,375.2321
-10.546683,15,375.490168
-18.460089,30,375.988099
-13.603788,19,376.311268
-13.78374,21,376.675733
-11.530387,16,376.946808
-10.190907,15,377.196273
-14.378944,19,377.509707
-12.202593,16,377.775421
-12.310765,15,378.030497
-11.401981,18,378.335616
-10.428728,15,378.588476
-14.238195,25,379.017135
-9.017822,11,379.193932
-12.292473,21,379.538011
-17.019076,23,379.921256
-14.497141,18,380.220905
-13.588431,18,380.52712
-9.649554,13,380.748085
-15.659407,27,381.201929
-9.983934,11,381.391152
-14.894019,23,381.774715
-17.718111,31,382.292877
-11.56161,19,382.611217
-15.028873,21,382.97353
-13.598178,18,383.271238
-14.294774,20,383.619913
-13.915179,18,383.924268
-17.560167,27,384.381883
-10.335495,14,384.614847
-11.459585,18,384.906985
-14.115583,19,385.226868
-11.474835,15,385.472285
-11.636228,19,385.790987
-14.394662,21,386.150495
-16.81106,29,386.643245
-15.569935,25,387.081377
-13.247779,19,387.400925
-11.167228,18,387.700465
-10.805134,16,387.962923
-10.475896,12,388.163414
-11.071814,17,388.443834
-11.091712,16,388.711935
-13.203246,24,389.107794
-10.063741,15,389.365084
-11.332961,16,389.630491
-13.082546,17,389.916601
-11.75431,13,390.136481
-15.04699,24,390.539721
-11.374501,13,390.766435
-9.846488,14,390.999392
-9.981372,14,391.231369
-10.393078,16,391.499526
-12.569067,16,391.76851
-8.446918,30,392.277133
-16.912066,21,392.628379
-18.493172,32,393.163788
-12.987202,21,393.517614
-9.181594,12,393.721036
-10.774493,11,393.902607
-14.806749,21,394.258188
-10.230496,12,394.455553
-13.430761,15,394.711936
-11.682277,19,395.033968
-11.688518,17,395.315392
-14.646598,23,395.694668
-12.898038,23,396.070897
-14.638267,17,396.354392
-12.352607,14,396.586519
-11.729843,17,396.871957
-11.568474,19,397.184957
-11.452498,15,397.431712
-12.439093,20,397.765062
-11.95308,16,398.029795
-10.08004,12,398.23283
-10.811673,18,398.536736
-14.377323,18,398.837382
-15.401571,22,399.203972
-10.816767,15,399.451685
-13.010763,20,399.791844
-13.443337,17,400.075997
-10.589194,14,400.311467
-9.871814,14,400.544123
-9.604067,14,400.780113
-14.925815,22,401.146092
-13.565987,27,401.601222
-11.14124,19,401.915547
-11.38581,22,402.283735
-12.309447,15,402.532298
-13.107612,21,402.937237
-9.481047,11,403.161538
-12.883102,17,403.452238
-15.380274,18,403.749094
-12.135394,25,405.511603
-10.601049,14,405.746186
-9.957392,15,405.993628
-15.746368,23,406.384084
-9.224118,11,406.576519
-12.954752,22,406.955199
-10.340831,18,407.25681
-11.86421,19,407.573445
-11.663131,18,407.876575
-9.362277,12,408.077654
-13.792428,20,408.41739
-9.215967,12,408.622992
-10.141233,12,408.820411
-12.076701,19,409.141693
-11.281306,12,409.341805
-12.644436,18,409.64545
-13.627802,24,410.041565
-15.94077,22,410.414089
-12.734759,21,410.775159
-14.454899,18,411.074707
-12.63181,20,411.409693
-10.489051,15,411.660479
-14.312761,22,412.02736
-8.738913,12,412.22958
-10.010755,13,412.447505
-14.230555,20,412.788558
-13.713326,18,413.101999
-12.951601,17,413.395465
-14.583311,27,413.856915
-11.962505,21,414.210139
-13.737385,18,414.504705
-12.838759,17,414.784205
-9.434863,11,414.965492
-9.147751,11,415.15035
-6.148987,20,415.48578
-13.764044,23,415.8733
-12.604937,22,416.236652
-16.801393,27,416.691968
-12.1776,15,416.94599
-11.997671,23,417.343054
-10.060447,12,417.541792
-10.810142,17,417.827809
-12.13978,19,418.132108
-12.383505,18,418.431941
-30.982667,67,419.558529
-12.640673,20,419.895521
-11.370689,12,420.099794
-16.946613,22,420.473488
-11.928631,13,420.687509
-10.599283,13,420.899921
-14.744465,19,421.214186
-11.598341,15,421.468361
-14.208103,21,421.823443
-13.264659,16,422.08999
-15.205892,21,422.446634
-12.192072,18,422.755938
-9.524885,11,422.938122
-10.992428,14,423.178793
-10.258486,13,423.390549
-10.287387,13,423.613803
-12.218844,18,423.923481
-12.49887,20,424.264244
-11.571344,21,424.619473
-9.801239,12,424.820416
-12.527084,15,425.0682
-10.384673,12,425.273431
-12.796858,17,425.563642
-12.796909,21,425.915697
-12.334916,18,426.222056
-10.805051,15,426.47735
-12.471113,25,426.905484
-10.122812,11,427.086439
-15.644745,23,427.468729
-10.860878,12,427.673385
-12.272733,20,428.010855
-9.046064,12,428.217535
-12.718275,17,428.503365
-13.631595,21,428.852969
-14.14477,19,429.174989
-12.117544,20,429.508207
-12.81891,21,429.858891
-11.321425,17,430.145345
-16.857334,29,430.632344
-11.225467,18,430.932609
-12.056223,19,431.262813
-13.624726,22,431.633699
-11.492514,12,431.838042
-11.624572,19,432.15155
-10.443483,13,432.361002
-10.359444,19,432.674853
-9.396704,12,432.87053
-10.374729,15,433.12201
-9.563461,12,433.313711
-11.354913,16,433.586236
-10.698004,14,433.817449
-9.409552,12,434.022615
-12.177697,21,434.372675
-9.929925,13,434.592523
-15.25574,21,434.939267
-11.261217,18,435.243768
-9.252236,12,435.444802
-9.512235,13,435.654955
-11.01425,19,435.962903
-11.311224,18,436.270153
-10.880182,15,436.522491
-17.463465,29,437.022612
-13.81595,16,437.286321
-10.021678,18,438.933302
-13.18571,16,439.199507
-11.310007,16,439.460885
-10.889616,19,439.778739
-9.997805,15,440.02046
-13.684805,16,440.285954
-9.787951,12,440.489731
-4.282205,14,440.727367
-12.963767,17,441.01277
-12.915038,19,441.333368
-15.907093,26,441.768027
-9.313896,13,441.988514
-13.560699,17,442.270982
-12.31634,16,442.535931
-9.665137,11,442.717802
-15.392095,26,443.153698
-14.076409,18,443.455993
-10.754527,14,443.695972
-11.871812,20,444.033526
-12.948203,17,444.323899
-13.622121,20,444.658853
-10.876799,11,444.843377
-11.404904,13,445.064951
-10.959276,13,445.28342
-12.527666,16,445.555443
-12.013338,20,445.891299
-9.633885,14,446.127955
-11.080087,14,446.356879
-10.531508,12,446.55419
-12.158217,16,446.826397
-11.684366,13,447.04625
-9.328444,12,447.263008
-13.869752,28,447.76511
-14.202191,21,448.136467
-9.488085,12,448.344198
-11.083581,14,448.576782
-15.518398,21,448.946921
-16.131297,24,449.359255
-11.866424,18,449.665609
-18.566534,37,450.306143
-10.022104,12,450.509219
-9.665567,19,450.827216
-10.368156,14,451.060477
-11.841831,22,451.432718
-14.812667,21,451.780292
-13.038623,16,452.046102
-10.318394,15,452.295285
-11.003644,15,452.550562
-10.082783,11,452.736839
-10.633608,16,453.00793
-10.052155,14,453.24639
-12.990812,22,453.618438
-10.524316,15,453.871693
-9.899466,11,454.051046
-13.76801,18,454.355136
-11.277493,18,454.648784
-11.038752,14,454.885389
-11.350096,18,455.191742
-16.513808,25,455.620805
-8.512805,12,455.824427
-14.876703,20,456.156869
-11.178864,16,456.423495
-12.495199,17,456.709446
-12.697347,16,456.969681
-13.041119,16,457.244864
-10.079764,15,457.496438
-16.622236,27,457.946644
-15.438897,26,458.391284
-11.375556,18,458.692302
-12.335818,20,459.025165
-5.93123,19,459.346708
-11.081906,16,459.613743
-10.607727,19,459.937869
-17.042786,22,460.308086
-9.204726,14,460.544298
-10.262787,13,460.751994
-9.62821,12,460.954694
-9.855348,14,461.192917
-13.620334,19,461.518744
-11.068166,13,461.737034
-10.320573,12,461.9365
-11.678178,17,462.222021
-12.550752,15,462.476362
-14.767534,20,462.809818
-9.330079,13,463.108532
-8.792524,11,463.306255
-11.648271,13,463.522539
-10.469314,18,463.827072
-11.573362,17,464.11568
-10.121515,12,464.319225
-14.607435,22,464.693785
-12.190163,17,464.973549
-12.716545,22,465.340416
-9.768129,13,465.560411
-9.621977,12,465.755719
-12.022346,13,465.978449
-11.555976,21,466.33184
-11.088318,15,466.603625
-13.690667,21,466.956518
-11.348933,13,467.180012
-10.591342,12,467.379763
-9.882337,14,467.613136
-13.60956,19,467.937125
-11.079791,18,468.239191
-8.905408,13,468.456355
-9.539796,12,468.665333
-12.491066,15,468.923948
-18.011057,32,469.471331
-11.127622,12,469.67976
-10.051026,12,469.883072
-11.165538,17,470.164306
-8.743989,11,470.349226
-11.062895,13,470.565914
-11.850016,14,470.801638
-11.809866,14,471.040788
-9.529186,12,471.244638
-14.746795,20,472.933074
-8.624813,11,473.1242
-10.64794,12,473.324774
-10.498502,12,473.531342
-9.479315,11,473.721722
-10.403712,12,473.92523
-9.913173,12,474.125554
-13.97702,17,474.409091
-12.161193,20,474.750411
-11.652946,22,475.122757
-12.727804,14,475.361524
-10.987016,17,475.649775
-15.210874,24,476.057921
-9.71105,11,476.241053
-13.458308,18,476.535243
-12.658792,16,476.802639
-10.483664,13,477.017961
-13.032023,17,477.306077
-11.260606,18,477.611728
-9.455814,14,477.850889
-9.668577,12,478.051161
-8.893453,11,478.240293
-9.284686,13,478.458974
-11.841881,14,478.699161
-10.150367,20,479.031285
-5.269247,17,479.315893
-13.348588,23,479.70341
-11.551942,19,480.01623
-14.708278,22,480.39117
-9.648579,12,480.595264
-6.805437,21,480.948879
-14.34642,21,481.306075
-11.139754,16,481.574912
-10.343276,15,481.829624
